Execution Mode,Response Time
GPU,127.39686965942383
GPU,138.3777618408203
GPU,137.7255916595459
GPU,121.41685485839844
GPU,153.23691368103027
GPU,130.02262115478516
GPU,130.72476387023926
GPU,136.1063003540039
GPU,121.04229927062988
GPU,127.77509689331055
GPU,144.13156509399414
GPU,140.3968334197998
GPU,119.79389190673828
GPU,131.95834159851074
GPU,136.20824813842773
GPU,127.93135643005371
GPU,126.58100128173828
GPU,135.06531715393066
GPU,128.8733959197998
GPU,134.590482711792
GPU,130.92398643493652
GPU,136.2450122833252
GPU,135.8327865600586
GPU,138.71994018554688
GPU,131.7051887512207
GPU,134.30309295654297
GPU,136.5309715270996
GPU,135.74728965759277
GPU,125.11787414550781
GPU,127.33211517333984
GPU,134.88855361938477
GPU,141.00394248962402
GPU,117.95210838317871
GPU,139.69993591308594
GPU,150.3744602203369
GPU,118.32575798034668
GPU,133.83874893188477
GPU,134.73238945007324
GPU,136.00969314575195
GPU,128.16758155822754
GPU,146.0646629333496
GPU,138.46683502197266
Auto,141.11404418945312
Auto,138.99774551391602
Auto,133.88638496398926
Auto,141.36323928833008
Auto,130.0959587097168
Auto,137.90993690490723
Auto,162.35642433166504
Auto,142.0492172241211
Auto,144.6932315826416
Auto,145.95799446105957
Auto,129.8396110534668
Auto,145.15419006347656
Auto,137.76965141296387
Auto,133.24146270751953
Auto,147.50337600708008
Auto,144.3662166595459
Auto,144.73223686218262
Auto,152.6289939880371
Auto,146.98314666748047
Auto,156.97617530822754
Auto,146.0139274597168
Auto,152.8949737548828
Auto,143.0769920349121
Auto,133.71644020080566
Auto,141.84885025024414
Auto,149.21579360961914
Auto,133.3397388458252
Auto,139.47830200195312
Auto,140.95640182495117
Auto,161.21554374694824
Auto,155.52339553833008
Auto,138.60926628112793
Auto,129.60681915283203
Auto,144.80323791503906
Auto,136.1142635345459
Auto,141.18390083312988
Auto,153.23190689086914
Auto,157.15818405151367
Auto,338.3660316467285
Auto,199.7100830078125
Auto,226.3545036315918
Auto,188.16485404968262
Auto,168.84169578552246
Auto,156.50992393493652
Auto,164.4474983215332
Auto,163.82527351379395
Auto,157.97686576843262
Auto,176.7186164855957
Auto,165.43865203857422
Auto,163.2495880126953
Auto,161.6713523864746
Auto,182.30319023132324
Auto,167.47426986694336
Auto,177.50463485717773
Auto,190.7102108001709
Auto,177.1728515625
Auto,155.95006942749023
Auto,169.2582130432129
Auto,402.6155948638916
Auto,214.86201286315918
Auto,180.19113540649414
Auto,172.39127159118652
Auto,190.66705703735352
Auto,172.74885177612305
Auto,182.65080451965332
Auto,167.30732917785645
Auto,166.41535758972168
Auto,173.75383377075195
Auto,172.9940891265869
Auto,171.03123664855957
Auto,144.2882537841797
Auto,156.7333698272705
Auto,190.6972885131836
Auto,168.45736503601074
Auto,174.7365951538086
Auto,184.32936668395996
Auto,172.2731113433838
Auto,181.09593391418457
Auto,185.11614799499512
Auto,183.02712440490723
Auto,180.9378147125244
Auto,185.80665588378906
Auto,185.78410148620605
Auto,174.3715763092041
Auto,163.83428573608398
Auto,178.86552810668945
Auto,185.59842109680176
Auto,193.4530735015869
Auto,190.8949851989746
Auto,168.84593963623047
Auto,159.9069595336914
Auto,172.9544162750244
Auto,184.67607498168945
Auto,175.5434513092041
Auto,168.93787384033203
Auto,166.9382095336914
Auto,179.83927726745605
Auto,153.36008071899414
Auto,161.09485626220703
Auto,158.57696533203125
Auto,155.2682876586914
Auto,171.64978981018066
Auto,218.46485137939453
Auto,144.73462104797363
Auto,147.79367446899414
Auto,155.59144020080566
Auto,175.81582069396973
Auto,158.86144638061523
Auto,157.84711837768555
Auto,159.979248046875
Auto,170.66783905029297
Auto,169.10176277160645
Auto,152.62746810913086
Auto,152.41827964782715
Auto,159.98597145080566
Auto,162.49494552612305
Auto,183.49952697753906
Auto,143.806791305542
Auto,146.6972827911377
Auto,142.15903282165527
Auto,150.7920265197754
Auto,141.2722110748291
Auto,162.73164749145508
Auto,154.5487403869629
Auto,157.09567070007324
Auto,132.41815567016602
Auto,142.1210765838623
Auto,141.87774658203125
Auto,153.8308620452881
Auto,153.02138328552246
Auto,137.96930313110352
Auto,144.5279598236084
Auto,151.25799179077148
Auto,144.9815273284912
Auto,141.88108444213867
Auto,146.61846160888672
Auto,141.49069786071777
Auto,163.5460376739502
Auto,139.85190391540527
Auto,148.1285572052002
Auto,149.5159149169922
Auto,132.90090560913086
Auto,133.00209045410156
Auto,133.06522369384766
Auto,139.77904319763184
Auto,148.70948791503906
Auto,141.79515838623047
Auto,137.71309852600098
Auto,142.8795337677002
Auto,140.9707546234131
Auto,143.78623962402344
Auto,130.35507202148438
Auto,141.6882038116455
Auto,135.36319732666016
Auto,132.99217224121094
Auto,141.4292812347412
Auto,143.0893898010254
Auto,142.12636947631836
Auto,148.40660095214844
Auto,152.3503303527832
Auto,139.87832069396973
Auto,158.11915397644043
Auto,139.49480056762695
Auto,150.32000541687012
Auto,143.80249977111816
Auto,149.61085319519043
Auto,138.78812789916992
Auto,131.4624309539795
Auto,127.39696502685547
Auto,145.16220092773438
Auto,146.1885929107666
Auto,144.66910362243652
Auto,131.02002143859863
Auto,144.61321830749512
Auto,146.79603576660156
Auto,134.3738079071045
Auto,143.9039707183838
Auto,144.14653778076172
Auto,158.17923545837402
Auto,133.08815956115723
Auto,151.51081085205078
Auto,161.40499114990234
Auto,172.65634536743164
Auto,144.14052963256836
Auto,127.66947746276855
Auto,141.8670654296875
Auto,148.7534523010254
Auto,140.5123233795166
Auto,128.90310287475586
Auto,129.8283576965332
Auto,145.4315185546875
Auto,139.81871604919434
Auto,145.45302391052246
Auto,145.91355323791504
Auto,148.56534004211426
Auto,152.22511291503906
Auto,142.5271511077881
Auto,130.3083896636963
Auto,143.363618850708
Auto,134.6876621246338
Auto,143.9505100250244
Auto,158.49781036376953
Auto,163.466215133667
Auto,140.0404453277588
Auto,131.87384605407715
Auto,140.8742904663086
Auto,148.4152317047119
Auto,144.00334358215332
Auto,152.2817611694336
Auto,153.7820816040039
Auto,135.48574447631836
Auto,141.58906936645508
Auto,132.79943466186523
Auto,148.84085655212402
Auto,130.91154098510742
Auto,136.49578094482422
Auto,150.93460083007812
Auto,136.25431060791016
Auto,151.83663368225098
Auto,136.74464225769043
Auto,139.96343612670898
Auto,141.27845764160156
Auto,152.05817222595215
Auto,137.14547157287598
Auto,132.6052188873291
Auto,138.4082794189453
Auto,135.72301864624023
Auto,161.86566352844238
Auto,150.388765335083
Auto,127.19378471374512
Auto,131.0683250427246
Auto,145.56055068969727
Auto,140.09785652160645
Auto,148.81415367126465
Auto,151.48158073425293
Auto,169.67883110046387
Auto,144.96169090270996
Auto,159.15184020996094
Auto,134.41643714904785
Auto,149.782133102417
Auto,144.80061531066895
Auto,142.95120239257812
Auto,167.41819381713867
Auto,143.9338207244873
Auto,134.58185195922852
Auto,142.4912929534912
Auto,135.95819473266602
Auto,149.4403839111328
Auto,151.5799045562744
Auto,167.68903732299805
Auto,143.49703788757324
Auto,154.0388584136963
Auto,143.59087944030762
Auto,129.6464443206787
Auto,138.81940841674805
Auto,149.1929531097412
Auto,142.94543266296387
Auto,137.7971649169922
Auto,142.81678199768066
Auto,135.9426498413086
Auto,137.2657299041748
Auto,143.6051845550537
Auto,130.50260543823242
Auto,140.96102714538574
Auto,135.16016006469727
Auto,155.6572437286377
Auto,132.7225685119629
Auto,154.77581024169922
Auto,154.20961380004883
Auto,151.43394470214844
Auto,127.97765731811523
Auto,139.16845321655273
Auto,141.2796974182129
Auto,139.3028736114502
Auto,137.6049041748047
Auto,139.57672119140625
Auto,139.7420883178711
Auto,144.49844360351562
Auto,150.74334144592285
Auto,135.9656810760498
Auto,138.27552795410156
Auto,157.2983741760254
Auto,131.1215877532959
Auto,152.83203125
Auto,140.64574241638184
Auto,134.52296257019043
Auto,142.33708381652832
Auto,153.73878479003906
Auto,161.57002449035645
Auto,141.3884162902832
Auto,129.5909881591797
Auto,149.6739387512207
Auto,134.61403846740723
Auto,137.8592014312744
Auto,132.29379653930664
Auto,130.56812286376953
Auto,132.03701972961426
Auto,163.04616928100586
Auto,161.05976104736328
Auto,141.08662605285645
Auto,148.22654724121094
Auto,167.34085083007812
Auto,140.45467376708984
Auto,155.54118156433105
Auto,139.64123725891113
Auto,158.1568717956543
Auto,150.04000663757324
Auto,137.30874061584473
Auto,128.6276340484619
Auto,128.9529323577881
Auto,156.47311210632324
Auto,141.4867401123047
Auto,133.394193649292
Auto,163.55671882629395
Auto,133.30016136169434
Auto,147.3963737487793
Auto,149.71303939819336
Auto,144.98419761657715
Auto,135.80904006958008
Auto,131.24160766601562
Auto,141.572904586792
Auto,131.27508163452148
Auto,149.72639083862305
Auto,157.14044570922852
Auto,129.70008850097656
Auto,151.1458396911621
Auto,137.58602142333984
Auto,140.45276641845703
Auto,139.0611171722412
Auto,139.59450721740723
Auto,154.829740524292
Auto,154.19564247131348
Auto,148.83294105529785
Auto,144.08421516418457
Auto,164.19901847839355
Auto,147.39642143249512
Auto,138.92502784729004
Auto,131.32638931274414
Auto,138.26665878295898
Auto,131.30574226379395
Auto,135.29071807861328
Auto,146.79999351501465
Auto,150.60601234436035
Auto,137.64119148254395
Auto,130.95316886901855
Auto,138.7195110321045
Auto,128.44738960266113
Auto,142.39625930786133
Auto,148.23575019836426
Auto,132.12718963623047
Auto,141.2546157836914
Auto,137.4105930328369
Auto,144.11497116088867
Auto,155.46917915344238
Auto,130.27997016906738
Auto,145.99289894104004
Auto,148.04315567016602
Auto,134.35964584350586
Auto,135.56361198425293
Auto,136.27066612243652
Auto,128.20587158203125
Auto,135.41555404663086
Auto,128.38478088378906
Auto,141.8783664703369
Auto,149.68738555908203
Auto,146.55051231384277
Auto,148.58355522155762
Auto,150.90904235839844
Auto,152.6440143585205
Auto,158.6747169494629
Auto,145.89271545410156
Auto,143.6901569366455
Auto,170.48192024230957
Auto,142.1335220336914
Auto,158.72783660888672
Auto,149.46022033691406
Auto,156.34946823120117
Auto,142.3046588897705
Auto,151.97501182556152
Auto,148.46224784851074
Auto,144.1385269165039
Auto,133.95628929138184
Auto,138.8214111328125
Auto,162.34617233276367
Auto,160.6337547302246
Auto,163.77081871032715
Auto,158.45608711242676
Auto,155.3433895111084
Auto,144.59924697875977
Auto,140.06361961364746
Auto,152.6662826538086
Auto,148.687744140625
Auto,145.00055313110352
Auto,140.81392288208008
Auto,145.2871799468994
Auto,151.55725479125977
Auto,135.44020652770996
Auto,145.08318901062012
Auto,135.61043739318848
Auto,151.13844871520996
Auto,146.38605117797852
Auto,144.36306953430176
Auto,142.04959869384766
Auto,138.9087677001953
Auto,151.3106346130371
Auto,140.56382179260254
Auto,141.7677879333496
Auto,147.255277633667
Auto,141.29910469055176
Auto,138.76357078552246
Auto,129.90922927856445
Auto,168.06020736694336
Auto,152.38890647888184
Auto,135.34045219421387
Auto,130.6527614593506
Auto,147.8283405303955
Auto,148.6715793609619
Auto,159.4341278076172
Auto,142.72475242614746
Auto,139.57018852233887
Auto,157.87572860717773
Auto,139.86706733703613
Auto,129.7673225402832
Auto,142.65522956848145
Auto,148.91424179077148
Auto,145.0859546661377
Auto,130.8821678161621
Auto,138.8174533843994
Auto,138.24763298034668
Auto,134.29598808288574
Auto,138.7986183166504
Auto,132.4500560760498
Auto,130.51037788391113
Auto,140.4524803161621
Auto,155.5675983428955
Auto,144.88635063171387
Auto,147.35865592956543
Auto,148.43335151672363
Auto,141.2519931793213
Auto,141.3701057434082
Auto,148.99401664733887
Auto,138.26208114624023
Auto,139.7712230682373
Auto,137.86659240722656
Auto,154.87060546875
Auto,139.06173706054688
Auto,140.19951820373535
Auto,159.1860294342041
Auto,132.13419914245605
Auto,150.63762664794922
Auto,139.74003791809082
Auto,131.77385330200195
Auto,166.26052856445312
Auto,150.71263313293457
Auto,159.03325080871582
Auto,143.07818412780762
Auto,141.6356086730957
Auto,137.01395988464355
Auto,144.6279525756836
Auto,144.2753791809082
Auto,140.54880142211914
Auto,144.02518272399902
Auto,202.95062065124512
Auto,144.71659660339355
Auto,140.08212089538574
Auto,147.45612144470215
Auto,143.78433227539062
Auto,131.29777908325195
Auto,144.20900344848633
Auto,137.5516414642334
Auto,152.9881477355957
Auto,147.76721000671387
Auto,138.1777286529541
Auto,152.0596981048584
Auto,145.9571361541748
Auto,145.52979469299316
Auto,140.5996322631836
Auto,152.72164344787598
Auto,131.42948150634766
Auto,139.31646347045898
Auto,154.41584587097168
Auto,134.27062034606934
Auto,140.25073051452637
Auto,157.06872940063477
Auto,130.18016815185547
Auto,140.5817985534668
Auto,154.36687469482422
Auto,129.8710823059082
Auto,138.05556297302246
Auto,145.4418182373047
Auto,136.268949508667
Auto,132.18069076538086
Auto,129.2529582977295
Auto,136.37022972106934
Auto,139.94121551513672
Auto,131.70647621154785
Auto,137.43128776550293
Auto,134.1684341430664
Auto,134.05494689941406
