"Time","GPU 0","GPU 0"
2025-09-03 13:32:37,19%,
2025-09-03 13:32:38,13%,
2025-09-03 13:32:39,0%,
2025-09-03 13:32:40,68%,
2025-09-03 13:32:41,22%,
2025-09-03 13:32:42,29%,
2025-09-03 13:32:43,34%,
2025-09-03 13:32:44,40%,
2025-09-03 13:32:45,50%,
2025-09-03 13:32:46,64%,
2025-09-03 13:32:47,53%,
2025-09-03 13:32:48,0%,
2025-09-03 13:32:49,43%,
2025-09-03 13:32:50,44%,
2025-09-03 13:32:51,34%,
2025-09-03 13:32:52,38%,
2025-09-03 13:32:53,53%,
2025-09-03 13:32:54,43%,
2025-09-03 13:32:55,19%,
2025-09-03 13:32:56,30%,
2025-09-03 13:32:57,65%,
2025-09-03 13:32:58,0%,
2025-09-03 13:32:59,0%,
2025-09-03 13:33:00,0%,
2025-09-03 13:33:01,0%,
2025-09-03 13:33:02,0%,
2025-09-03 13:33:03,0%,
2025-09-03 13:33:04,0%,
2025-09-03 13:33:05,0%,
2025-09-03 13:33:06,0%,
2025-09-03 13:33:07,0%,
2025-09-03 13:33:08,0%,
2025-09-03 13:33:09,0%,
2025-09-03 13:33:10,0%,
2025-09-03 13:33:11,0%,
2025-09-03 13:33:12,0%,
2025-09-03 13:33:13,0%,
2025-09-03 13:33:14,0%,
2025-09-03 13:33:15,0%,
2025-09-03 13:33:16,0%,
2025-09-03 13:33:17,0%,
2025-09-03 13:33:18,0%,
2025-09-03 13:33:19,0%,
2025-09-03 13:33:20,0%,
2025-09-03 13:33:21,0%,
2025-09-03 13:33:22,0%,
2025-09-03 13:33:23,0%,
2025-09-03 13:33:24,0%,
2025-09-03 13:33:25,0%,
2025-09-03 13:33:26,0%,
2025-09-03 13:33:27,0%,
2025-09-03 13:33:28,0%,
2025-09-03 13:33:29,0%,
2025-09-03 13:33:30,0%,
2025-09-03 13:33:31,0%,
2025-09-03 13:33:32,0%,
2025-09-03 13:33:33,0%,
2025-09-03 13:33:34,0%,
2025-09-03 13:33:35,0%,
2025-09-03 13:33:36,0%,
2025-09-03 13:33:37,0%,
2025-09-03 13:33:38,0%,
2025-09-03 13:33:39,0%,
2025-09-03 13:33:40,0%,
2025-09-03 13:33:41,0%,
2025-09-03 13:33:42,0%,
2025-09-03 13:33:43,0%,
2025-09-03 13:33:44,0%,
2025-09-03 13:33:45,0%,
2025-09-03 13:33:46,0%,
2025-09-03 13:33:47,0%,
2025-09-03 13:33:48,0%,
2025-09-03 13:33:49,0%,
2025-09-03 13:33:50,0%,
2025-09-03 13:33:51,0%,
2025-09-03 13:33:52,0%,
2025-09-03 13:33:53,0%,
2025-09-03 13:33:54,0%,
2025-09-03 13:33:55,0%,
2025-09-03 13:33:56,0%,
