step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
518,9.99 MB,10.3 GB,767 µs,5.63 s
519,9.99 MB,10.3 GB,767 µs,5.62 s
520,9.99 MB,10.3 GB,767 µs,5.62 s
521,9.99 MB,10.3 GB,767 µs,5.62 s
522,9.99 MB,10.3 GB,767 µs,5.62 s
523,9.99 MB,10.3 GB,767 µs,5.62 s
524,9.99 MB,10.3 GB,767 µs,5.63 s
525,9.99 MB,10.3 GB,767 µs,5.63 s
526,9.99 MB,10.3 GB,767 µs,5.63 s
527,9.99 MB,10.3 GB,767 µs,5.63 s
528,9.99 MB,10.3 GB,767 µs,5.63 s
529,10.3 MB,10.3 GB,746 µs,5.63 s
530,10.3 MB,10.3 GB,746 µs,5.62 s
531,10.3 MB,10.3 GB,746 µs,5.62 s
532,10.3 MB,10.3 GB,746 µs,5.62 s
533,10.3 MB,10.3 GB,721 µs,5.62 s
534,10.3 MB,10.3 GB,721 µs,5.62 s
535,10.3 MB,10.3 GB,721 µs,5.62 s
536,10.3 MB,10.3 GB,721 µs,5.62 s
537,10.3 MB,10.3 GB,721 µs,5.66 s
538,10.3 MB,10.3 GB,721 µs,5.66 s
539,10.3 MB,10.3 GB,721 µs,5.66 s
540,10.3 MB,10.3 GB,721 µs,5.66 s
541,10.3 MB,10.3 GB,721 µs,5.68 s
542,10.3 MB,10.3 GB,721 µs,5.68 s
543,10.0 MB,10.3 GB,699 µs,5.68 s
544,10.0 MB,10.3 GB,699 µs,5.68 s
545,10.0 MB,10.3 GB,699 µs,5.68 s
546,10.0 MB,10.3 GB,699 µs,5.68 s
547,10.0 MB,10.3 GB,699 µs,5.68 s
548,10.0 MB,10.3 GB,699 µs,5.68 s
549,10.0 MB,10.3 GB,699 µs,4.48 s
550,10.0 MB,10.3 GB,699 µs,4.57 s
551,10.0 MB,10.3 GB,562 µs,4.67 s
552,10.0 MB,10.3 GB,679 µs,4.76 s
553,10.0 MB,10.3 GB,679 µs,4.19 s
554,10.0 MB,10.3 GB,679 µs,4.19 s
555,10.0 MB,10.3 GB,679 µs,4.80 s
556,10.0 MB,10.3 GB,679 µs,4.70 s
557,10.0 MB,10.3 GB,679 µs,5.67 s
558,10.0 MB,10.3 GB,679 µs,5.67 s
559,10.0 MB,10.3 GB,679 µs,5.67 s
560,10.0 MB,10.3 GB,679 µs,5.67 s
561,10.0 MB,10.3 GB,679 µs,5.67 s
562,10.0 MB,10.3 GB,703 µs,5.67 s
563,10.0 MB,10.3 GB,703 µs,5.67 s
564,10.0 MB,10.3 GB,703 µs,5.67 s
565,10.0 MB,10.3 GB,703 µs,5.67 s
566,10.0 MB,10.3 GB,703 µs,5.67 s
567,10.0 MB,10.3 GB,703 µs,5.67 s
568,10.0 MB,10.3 GB,703 µs,5.70 s
569,10.0 MB,10.3 GB,703 µs,5.70 s
570,10.0 MB,10.3 GB,576 µs,5.70 s
571,10.0 MB,10.3 GB,701 µs,4.91 s
572,10.0 MB,10.3 GB,701 µs,4.82 s
573,10.0 MB,10.3 GB,701 µs,5.67 s
574,10.0 MB,10.3 GB,701 µs,5.67 s
575,10.0 MB,10.3 GB,701 µs,5.67 s
576,10.0 MB,10.3 GB,701 µs,5.67 s
577,10.0 MB,10.3 GB,701 µs,5.67 s
578,10.0 MB,10.3 GB,701 µs,5.67 s
579,10.0 MB,10.3 GB,701 µs,5.69 s
580,10.0 MB,10.3 GB,580 µs,5.69 s
581,10.0 MB,10.3 GB,714 µs,5.69 s
582,10.0 MB,10.3 GB,714 µs,5.69 s
583,10.0 MB,10.3 GB,714 µs,5.69 s
584,10.0 MB,10.3 GB,714 µs,5.69 s
585,10.0 MB,10.3 GB,714 µs,5.69 s
586,10.0 MB,10.3 GB,714 µs,5.66 s
587,10.0 MB,10.3 GB,714 µs,5.66 s
588,10.0 MB,10.3 GB,714 µs,5.66 s
589,10.0 MB,10.3 GB,741 µs,5.66 s
590,10.0 MB,10.3 GB,741 µs,5.64 s
591,10.0 MB,10.3 GB,741 µs,5.64 s
592,10.0 MB,10.3 GB,741 µs,5.64 s
593,10.0 MB,10.3 GB,741 µs,5.64 s
594,10.0 MB,10.3 GB,741 µs,5.64 s
595,10.0 MB,10.3 GB,741 µs,5.64 s
596,10.0 MB,10.3 GB,741 µs,5.64 s
597,9.82 MB,10.3 GB,775 µs,5.64 s
598,9.82 MB,10.3 GB,775 µs,5.64 s
599,9.82 MB,10.3 GB,775 µs,5.64 s
600,9.82 MB,10.3 GB,775 µs,5.64 s
601,9.82 MB,10.3 GB,775 µs,5.60 s
602,9.82 MB,10.3 GB,775 µs,4.72 s
603,9.82 MB,10.3 GB,790 µs,4.63 s
604,9.82 MB,10.3 GB,790 µs,4.54 s
605,9.82 MB,10.3 GB,790 µs,5.59 s
606,9.82 MB,10.3 GB,790 µs,5.59 s
607,9.82 MB,10.3 GB,790 µs,5.59 s
608,9.82 MB,10.3 GB,790 µs,5.59 s
609,9.82 MB,10.3 GB,790 µs,5.59 s
610,9.84 MB,10.3 GB,786 µs,5.59 s
611,9.84 MB,10.3 GB,786 µs,5.59 s
612,9.84 MB,10.3 GB,786 µs,5.59 s
613,9.84 MB,10.3 GB,786 µs,5.59 s
614,9.84 MB,10.3 GB,786 µs,5.59 s
615,9.84 MB,10.3 GB,786 µs,5.59 s
616,9.84 MB,10.3 GB,786 µs,5.59 s
617,9.84 MB,10.3 GB,786 µs,5.57 s
618,9.84 MB,10.3 GB,786 µs,5.57 s
619,9.84 MB,10.3 GB,786 µs,5.55 s
620,9.84 MB,10.3 GB,786 µs,5.55 s
621,9.84 MB,10.3 GB,786 µs,5.55 s
622,9.84 MB,10.3 GB,664 µs,5.55 s
623,9.84 MB,10.3 GB,677 µs,5.55 s
624,9.84 MB,10.3 GB,691 µs,5.55 s
625,9.85 MB,10.3 GB,815 µs,5.55 s
626,9.85 MB,10.3 GB,815 µs,5.55 s
627,9.85 MB,10.3 GB,815 µs,5.55 s
628,9.85 MB,10.3 GB,815 µs,5.55 s
629,9.85 MB,10.3 GB,815 µs,5.55 s
630,9.85 MB,10.3 GB,815 µs,5.55 s
631,9.85 MB,10.3 GB,815 µs,5.55 s
632,9.85 MB,10.3 GB,815 µs,5.55 s
633,9.85 MB,10.3 GB,815 µs,5.55 s
634,9.85 MB,10.3 GB,815 µs,5.55 s
635,9.85 MB,10.3 GB,815 µs,5.55 s
636,9.85 MB,10.3 GB,815 µs,5.55 s
637,9.85 MB,10.3 GB,815 µs,5.55 s
638,9.85 MB,10.3 GB,815 µs,5.55 s
639,9.85 MB,10.3 GB,815 µs,5.55 s
640,9.85 MB,10.3 GB,806 µs,5.55 s
641,9.85 MB,10.3 GB,787 µs,5.55 s
642,9.85 MB,10.3 GB,787 µs,5.55 s
643,9.85 MB,10.3 GB,787 µs,5.55 s
644,9.85 MB,10.3 GB,787 µs,5.55 s
645,9.85 MB,10.3 GB,787 µs,5.55 s
646,9.85 MB,10.3 GB,787 µs,4.40 s
647,9.85 MB,10.3 GB,787 µs,4.49 s
648,9.85 MB,10.3 GB,787 µs,4.58 s
649,9.85 MB,10.3 GB,787 µs,4.68 s
650,9.85 MB,10.3 GB,787 µs,4.77 s
651,9.85 MB,10.3 GB,787 µs,5.54 s
652,9.85 MB,10.3 GB,787 µs,5.54 s
653,9.85 MB,10.3 GB,787 µs,5.54 s
654,9.85 MB,10.3 GB,782 µs,5.54 s
655,9.85 MB,10.3 GB,782 µs,5.54 s
656,9.85 MB,10.3 GB,782 µs,5.54 s
657,9.85 MB,10.3 GB,784 µs,5.54 s
658,9.85 MB,10.3 GB,784 µs,5.54 s
659,9.85 MB,10.3 GB,784 µs,4.80 s
660,9.85 MB,10.3 GB,784 µs,4.71 s
661,9.85 MB,10.3 GB,784 µs,4.62 s
662,9.85 MB,10.3 GB,784 µs,4.53 s
663,9.85 MB,10.3 GB,784 µs,5.56 s
664,9.85 MB,10.3 GB,784 µs,5.56 s
665,9.85 MB,10.3 GB,784 µs,5.57 s
666,9.85 MB,10.3 GB,776 µs,5.57 s
667,9.85 MB,10.3 GB,776 µs,5.57 s
668,9.85 MB,10.3 GB,776 µs,5.57 s
669,9.85 MB,10.3 GB,776 µs,5.57 s
670,9.85 MB,10.3 GB,765 µs,5.57 s
671,9.85 MB,10.3 GB,765 µs,5.57 s
672,9.85 MB,10.3 GB,765 µs,5.57 s
673,9.85 MB,10.3 GB,765 µs,5.57 s
674,9.85 MB,10.3 GB,765 µs,5.57 s
675,9.85 MB,10.3 GB,765 µs,5.57 s
676,9.85 MB,10.3 GB,765 µs,5.57 s
677,9.85 MB,10.3 GB,765 µs,5.57 s
678,9.85 MB,10.3 GB,765 µs,5.53 s
679,10.1 MB,10.3 GB,768 µs,5.52 s
680,10.1 MB,10.3 GB,768 µs,5.52 s
681,10.1 MB,10.3 GB,768 µs,5.52 s
682,10.1 MB,10.3 GB,768 µs,5.52 s
683,10.1 MB,10.3 GB,768 µs,5.52 s
684,10.1 MB,10.3 GB,768 µs,5.52 s
685,10.1 MB,10.3 GB,764 µs,5.52 s
686,10.1 MB,10.3 GB,764 µs,5.52 s
687,10.1 MB,10.3 GB,764 µs,5.52 s
688,10.1 MB,10.3 GB,764 µs,5.52 s
689,10.1 MB,10.3 GB,764 µs,5.52 s
690,10.1 MB,10.3 GB,764 µs,5.52 s
691,9.85 MB,10.3 GB,736 µs,5.52 s
692,9.85 MB,10.3 GB,736 µs,5.52 s
693,9.85 MB,10.3 GB,736 µs,5.51 s
694,9.85 MB,10.3 GB,736 µs,5.51 s
695,9.85 MB,10.3 GB,736 µs,5.54 s
696,9.85 MB,10.3 GB,736 µs,5.54 s
697,9.85 MB,10.3 GB,736 µs,5.54 s
698,9.85 MB,10.3 GB,736 µs,5.54 s
699,9.85 MB,10.3 GB,736 µs,5.54 s
700,9.85 MB,10.3 GB,724 µs,5.54 s
701,9.86 MB,10.3 GB,731 µs,5.54 s
702,9.86 MB,10.3 GB,731 µs,5.54 s
703,9.86 MB,10.3 GB,731 µs,5.54 s
704,9.86 MB,10.3 GB,731 µs,5.54 s
705,9.86 MB,10.3 GB,731 µs,5.51 s
706,9.86 MB,10.3 GB,731 µs,4.70 s
707,9.86 MB,10.3 GB,731 µs,5.56 s
708,9.86 MB,10.3 GB,731 µs,5.56 s
709,9.86 MB,10.3 GB,731 µs,5.56 s
710,9.86 MB,10.3 GB,731 µs,5.56 s
711,9.86 MB,10.3 GB,731 µs,5.56 s
712,9.86 MB,10.3 GB,731 µs,5.56 s
713,9.86 MB,10.3 GB,731 µs,5.56 s
714,9.86 MB,10.3 GB,638 µs,5.56 s
715,9.86 MB,10.3 GB,625 µs,5.56 s
716,9.86 MB,10.3 GB,613 µs,5.56 s
717,9.86 MB,10.3 GB,601 µs,5.56 s
718,9.86 MB,10.3 GB,589 µs,5.56 s
719,9.86 MB,10.3 GB,577 µs,5.59 s
720,9.86 MB,10.3 GB,766 µs,5.59 s
721,9.86 MB,10.3 GB,766 µs,5.59 s
722,9.86 MB,10.3 GB,766 µs,5.59 s
723,9.86 MB,10.3 GB,766 µs,5.66 s
724,9.86 MB,10.3 GB,766 µs,5.66 s
725,9.86 MB,10.3 GB,766 µs,5.66 s
726,9.86 MB,10.3 GB,762 µs,5.66 s
727,9.86 MB,10.3 GB,762 µs,5.66 s
728,9.86 MB,10.3 GB,762 µs,5.66 s
729,9.86 MB,10.3 GB,762 µs,5.66 s
730,9.86 MB,10.3 GB,762 µs,5.66 s
731,9.86 MB,10.3 GB,762 µs,5.66 s
732,9.86 MB,10.3 GB,762 µs,5.66 s
733,9.86 MB,10.3 GB,762 µs,5.66 s
734,9.86 MB,10.3 GB,762 µs,5.66 s
735,9.86 MB,10.3 GB,648 µs,5.66 s
736,9.86 MB,10.3 GB,635 µs,5.66 s
737,9.86 MB,10.3 GB,622 µs,5.66 s
738,9.86 MB,10.3 GB,609 µs,4.74 s
739,9.85 MB,10.3 GB,776 µs,4.83 s
740,9.85 MB,10.3 GB,776 µs,4.93 s
741,9.85 MB,10.3 GB,776 µs,5.69 s
742,9.85 MB,10.3 GB,776 µs,5.69 s
743,9.85 MB,10.3 GB,776 µs,5.69 s
744,9.85 MB,10.3 GB,776 µs,5.69 s
745,9.85 MB,10.3 GB,776 µs,5.69 s
746,9.85 MB,10.3 GB,776 µs,5.69 s
747,9.85 MB,10.3 GB,776 µs,5.69 s
748,9.85 MB,10.3 GB,776 µs,5.69 s
749,9.85 MB,10.3 GB,776 µs,5.69 s
750,9.85 MB,10.3 GB,776 µs,5.69 s
751,9.85 MB,10.3 GB,781 µs,5.69 s
752,9.85 MB,10.3 GB,781 µs,5.69 s
753,9.85 MB,10.3 GB,765 µs,5.66 s
754,9.85 MB,10.3 GB,765 µs,5.66 s
755,9.85 MB,10.3 GB,765 µs,5.64 s
756,9.85 MB,10.3 GB,765 µs,5.64 s
757,9.85 MB,10.3 GB,765 µs,5.64 s
758,9.85 MB,10.3 GB,765 µs,5.64 s
759,9.85 MB,10.3 GB,765 µs,5.64 s
760,9.85 MB,10.3 GB,765 µs,5.64 s
761,9.85 MB,10.3 GB,602 µs,5.64 s
762,9.85 MB,10.3 GB,721 µs,5.64 s
763,9.85 MB,10.3 GB,721 µs,5.64 s
764,9.85 MB,10.3 GB,721 µs,5.64 s
765,9.85 MB,10.3 GB,721 µs,5.64 s
766,9.85 MB,10.3 GB,725 µs,4.22 s
767,9.85 MB,10.3 GB,725 µs,4.81 s
768,9.85 MB,10.3 GB,725 µs,4.72 s
769,9.85 MB,10.3 GB,725 µs,4.62 s
770,9.85 MB,10.3 GB,725 µs,5.63 s
771,9.85 MB,10.3 GB,725 µs,5.63 s
772,9.85 MB,10.3 GB,725 µs,5.63 s
773,9.85 MB,10.3 GB,725 µs,5.63 s
774,9.85 MB,10.3 GB,725 µs,5.63 s
775,9.85 MB,10.3 GB,725 µs,5.63 s
776,9.85 MB,10.3 GB,725 µs,5.63 s
777,9.85 MB,10.3 GB,728 µs,5.63 s
778,9.85 MB,10.3 GB,728 µs,5.63 s
779,9.85 MB,10.3 GB,728 µs,5.62 s
780,9.85 MB,10.3 GB,580 µs,5.62 s
781,9.85 MB,10.3 GB,592 µs,5.62 s
782,9.85 MB,10.3 GB,604 µs,5.59 s
783,9.85 MB,10.3 GB,617 µs,5.59 s
784,9.85 MB,10.3 GB,629 µs,5.59 s
785,9.85 MB,10.3 GB,731 µs,5.59 s
786,9.85 MB,10.3 GB,731 µs,5.59 s
787,9.85 MB,10.3 GB,731 µs,5.59 s
788,9.85 MB,10.3 GB,731 µs,5.59 s
789,9.85 MB,10.3 GB,731 µs,5.59 s
790,9.85 MB,10.3 GB,731 µs,5.59 s
791,9.85 MB,10.3 GB,636 µs,5.57 s
792,9.85 MB,10.3 GB,624 µs,5.57 s
793,9.85 MB,10.3 GB,612 µs,5.57 s
794,9.85 MB,10.3 GB,600 µs,5.18 s
795,9.86 MB,10.3 GB,704 µs,5.18 s
796,9.86 MB,10.3 GB,704 µs,5.18 s
797,9.86 MB,10.3 GB,704 µs,5.18 s
798,9.86 MB,10.3 GB,704 µs,5.18 s
799,9.86 MB,10.3 GB,700 µs,5.18 s
800,9.86 MB,10.3 GB,700 µs,5.18 s
801,9.86 MB,10.3 GB,700 µs,5.18 s
802,9.86 MB,10.3 GB,700 µs,5.18 s
803,9.86 MB,10.3 GB,700 µs,5.09 s
804,9.86 MB,10.3 GB,700 µs,5.09 s
805,9.86 MB,10.3 GB,700 µs,5.09 s
806,9.86 MB,10.3 GB,700 µs,5.09 s
807,9.85 MB,10.3 GB,619 µs,5.09 s
808,9.85 MB,10.3 GB,619 µs,5.09 s
809,9.85 MB,10.3 GB,619 µs,4.39 s
810,9.85 MB,10.3 GB,619 µs,3.68 s
811,9.85 MB,10.3 GB,619 µs,3.68 s
812,9.85 MB,10.3 GB,619 µs,3.68 s
813,9.85 MB,10.3 GB,582 µs,2.43 s
814,9.85 MB,10.3 GB,582 µs,2.48 s
815,9.85 MB,10.3 GB,582 µs,2.89 s
816,9.85 MB,10.3 GB,582 µs,2.89 s
817,9.85 MB,10.3 GB,582 µs,2.89 s
818,9.85 MB,10.3 GB,582 µs,2.89 s
819,9.86 MB,10.3 GB,528 µs,2.89 s
820,9.86 MB,10.3 GB,528 µs,2.89 s
821,9.86 MB,10.3 GB,528 µs,2.89 s
822,9.86 MB,10.3 GB,528 µs,2.89 s
823,9.86 MB,10.3 GB,528 µs,2.89 s
824,9.86 MB,10.3 GB,528 µs,2.89 s
825,9.86 MB,10.3 GB,528 µs,2.47 s
826,9.86 MB,10.3 GB,471 µs,2.42 s
827,9.86 MB,10.3 GB,471 µs,2.37 s
828,9.86 MB,10.3 GB,471 µs,2.33 s
829,9.86 MB,10.3 GB,471 µs,2.28 s
830,9.86 MB,10.3 GB,471 µs,1.04 s
831,9.40 MB,10.3 GB,475 µs,1.04 s
832,9.40 MB,10.3 GB,475 µs,1.04 s
833,9.40 MB,10.3 GB,475 µs,1.04 s
834,9.40 MB,10.3 GB,475 µs,1.04 s
835,9.40 MB,10.3 GB,475 µs,1.04 s
836,9.40 MB,10.3 GB,475 µs,1.04 s
837,9.40 MB,10.3 GB,319 µs,1.04 s
838,9.40 MB,10.3 GB,326 µs,1.04 s
839,9.40 MB,10.3 GB,332 µs,1.04 s
840,9.40 MB,10.3 GB,339 µs,851 ms
841,9.40 MB,10.3 GB,393 µs,851 ms
842,9.40 MB,10.3 GB,393 µs,144 µs
843,9.40 MB,10.3 GB,393 µs,144 µs
844,9.40 MB,10.3 GB,344 µs,144 µs
845,9.40 MB,10.3 GB,338 µs,144 µs
846,9.40 MB,10.3 GB,331 µs,144 µs
847,9.40 MB,10.3 GB,325 µs,144 µs
848,9.40 MB,10.3 GB,318 µs,144 µs
849,9.40 MB,10.3 GB,312 µs,144 µs
850,9.41 MB,10.3 GB,377 µs,144 µs
