step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
512,10.2 MB,10.2 GB,648 µs,5.44 s
513,10.2 MB,10.2 GB,648 µs,5.44 s
514,10.2 MB,10.2 GB,648 µs,5.44 s
515,10.2 MB,10.2 GB,648 µs,5.44 s
516,10.2 MB,10.2 GB,676 µs,5.44 s
517,10.2 MB,10.2 GB,676 µs,5.45 s
518,10.2 MB,10.2 GB,676 µs,5.45 s
519,10.2 MB,10.2 GB,676 µs,5.45 s
520,10.2 MB,10.2 GB,676 µs,5.45 s
521,10.2 MB,10.2 GB,676 µs,5.45 s
522,10.2 MB,10.2 GB,676 µs,5.44 s
523,10.2 MB,10.2 GB,676 µs,5.44 s
524,10.2 MB,10.2 GB,689 µs,5.44 s
525,10.2 MB,10.2 GB,689 µs,5.44 s
526,10.2 MB,10.2 GB,689 µs,5.44 s
527,10.2 MB,10.2 GB,689 µs,5.44 s
528,10.2 MB,10.2 GB,689 µs,5.44 s
529,10.2 MB,10.2 GB,689 µs,5.44 s
530,10.2 MB,10.2 GB,689 µs,5.46 s
531,10.2 MB,10.2 GB,689 µs,5.46 s
532,10.2 MB,10.2 GB,689 µs,5.46 s
533,10.2 MB,10.2 GB,519 µs,5.46 s
534,10.2 MB,10.2 GB,529 µs,5.47 s
535,10.2 MB,10.2 GB,633 µs,5.47 s
536,10.2 MB,10.2 GB,633 µs,5.47 s
537,10.2 MB,10.2 GB,633 µs,5.47 s
538,10.3 MB,10.2 GB,656 µs,5.47 s
539,10.3 MB,10.2 GB,656 µs,5.47 s
540,10.3 MB,10.2 GB,656 µs,5.47 s
541,10.3 MB,10.2 GB,656 µs,5.47 s
542,10.3 MB,10.2 GB,656 µs,5.47 s
543,10.3 MB,10.2 GB,656 µs,5.47 s
544,10.3 MB,10.2 GB,656 µs,5.47 s
545,10.3 MB,10.2 GB,656 µs,5.47 s
546,10.3 MB,10.2 GB,656 µs,5.47 s
547,10.3 MB,10.2 GB,656 µs,5.47 s
548,10.3 MB,10.2 GB,656 µs,5.47 s
549,10.3 MB,10.2 GB,656 µs,4.57 s
550,10.3 MB,10.2 GB,656 µs,4.67 s
551,10.3 MB,10.2 GB,656 µs,4.76 s
552,10.3 MB,10.2 GB,735 µs,5.49 s
553,10.3 MB,10.2 GB,735 µs,5.49 s
554,10.3 MB,10.2 GB,735 µs,5.49 s
555,10.3 MB,10.2 GB,735 µs,5.49 s
556,10.3 MB,10.2 GB,735 µs,5.49 s
557,10.3 MB,10.2 GB,735 µs,5.49 s
558,10.3 MB,10.2 GB,735 µs,5.49 s
559,10.3 MB,10.2 GB,735 µs,4.75 s
560,10.3 MB,10.2 GB,735 µs,4.66 s
561,10.3 MB,10.2 GB,735 µs,5.47 s
562,10.3 MB,10.2 GB,735 µs,5.47 s
563,10.3 MB,10.2 GB,735 µs,5.47 s
564,10.3 MB,10.2 GB,751 µs,5.47 s
565,10.3 MB,10.2 GB,751 µs,5.47 s
566,10.3 MB,10.2 GB,626 µs,5.47 s
567,10.3 MB,10.2 GB,639 µs,5.47 s
568,10.3 MB,10.2 GB,651 µs,5.47 s
569,10.3 MB,10.2 GB,664 µs,5.47 s
570,10.3 MB,10.2 GB,769 µs,5.47 s
571,10.3 MB,10.2 GB,769 µs,5.47 s
572,10.3 MB,10.2 GB,769 µs,5.47 s
573,10.3 MB,10.2 GB,769 µs,5.47 s
574,10.3 MB,10.2 GB,769 µs,5.47 s
575,10.3 MB,10.2 GB,769 µs,5.47 s
576,10.3 MB,10.2 GB,769 µs,5.47 s
577,10.3 MB,10.2 GB,769 µs,5.46 s
578,10.3 MB,10.2 GB,769 µs,5.46 s
579,10.3 MB,10.2 GB,657 µs,5.46 s
580,10.3 MB,10.2 GB,785 µs,5.46 s
581,10.3 MB,10.2 GB,785 µs,5.46 s
582,10.3 MB,10.2 GB,785 µs,5.46 s
583,10.3 MB,10.2 GB,785 µs,5.46 s
584,10.3 MB,10.2 GB,810 µs,5.46 s
585,10.3 MB,10.2 GB,810 µs,5.46 s
586,10.3 MB,10.2 GB,810 µs,5.46 s
587,10.3 MB,10.2 GB,810 µs,5.46 s
588,10.3 MB,10.2 GB,810 µs,5.46 s
589,10.3 MB,10.2 GB,810 µs,5.46 s
590,10.3 MB,10.2 GB,810 µs,5.46 s
591,10.3 MB,10.2 GB,810 µs,5.46 s
592,10.3 MB,10.2 GB,810 µs,5.46 s
593,10.3 MB,10.2 GB,810 µs,5.46 s
594,10.3 MB,10.2 GB,810 µs,5.46 s
595,10.3 MB,10.2 GB,810 µs,4.55 s
596,10.3 MB,10.2 GB,807 µs,5.44 s
597,10.3 MB,10.2 GB,807 µs,5.44 s
598,10.3 MB,10.2 GB,812 µs,5.44 s
599,10.3 MB,10.2 GB,812 µs,5.44 s
600,10.3 MB,10.2 GB,812 µs,5.44 s
601,10.3 MB,10.2 GB,812 µs,5.44 s
602,10.3 MB,10.2 GB,812 µs,5.44 s
603,10.3 MB,10.2 GB,812 µs,5.44 s
604,10.3 MB,10.2 GB,812 µs,5.44 s
605,10.3 MB,10.2 GB,812 µs,5.44 s
606,10.3 MB,10.2 GB,812 µs,5.44 s
607,10.3 MB,10.2 GB,812 µs,5.44 s
608,10.3 MB,10.2 GB,812 µs,5.44 s
609,10.3 MB,10.2 GB,812 µs,5.44 s
610,10.3 MB,10.2 GB,812 µs,5.44 s
611,10.3 MB,10.2 GB,812 µs,5.44 s
612,10.3 MB,10.2 GB,812 µs,5.49 s
613,10.3 MB,10.2 GB,678 µs,5.49 s
614,10.3 MB,10.2 GB,664 µs,5.49 s
615,10.3 MB,10.2 GB,827 µs,5.49 s
616,10.3 MB,10.2 GB,827 µs,5.49 s
617,10.3 MB,10.2 GB,827 µs,5.49 s
618,10.3 MB,10.2 GB,827 µs,5.49 s
619,10.3 MB,10.2 GB,827 µs,5.49 s
620,10.3 MB,10.2 GB,827 µs,5.49 s
621,10.3 MB,10.2 GB,827 µs,5.49 s
622,10.3 MB,10.2 GB,827 µs,5.49 s
623,10.3 MB,10.2 GB,827 µs,5.49 s
624,10.3 MB,10.2 GB,829 µs,5.49 s
625,10.3 MB,10.2 GB,829 µs,5.49 s
626,10.3 MB,10.2 GB,829 µs,5.49 s
627,10.3 MB,10.2 GB,829 µs,5.49 s
628,10.3 MB,10.2 GB,829 µs,5.49 s
629,10.3 MB,10.2 GB,829 µs,5.49 s
630,10.3 MB,10.2 GB,829 µs,5.52 s
631,10.3 MB,10.2 GB,829 µs,5.52 s
632,10.3 MB,10.2 GB,829 µs,5.52 s
633,10.3 MB,10.2 GB,795 µs,5.52 s
634,10.3 MB,10.2 GB,795 µs,5.52 s
635,10.3 MB,10.2 GB,795 µs,5.52 s
636,10.3 MB,10.2 GB,795 µs,5.52 s
637,10.3 MB,10.2 GB,795 µs,5.59 s
638,10.3 MB,10.2 GB,795 µs,5.59 s
639,10.3 MB,10.2 GB,795 µs,5.59 s
640,10.3 MB,10.2 GB,794 µs,5.59 s
641,10.3 MB,10.2 GB,794 µs,5.59 s
642,10.3 MB,10.2 GB,794 µs,5.59 s
643,10.3 MB,10.2 GB,794 µs,5.59 s
644,10.3 MB,10.2 GB,794 µs,5.59 s
645,10.3 MB,10.2 GB,794 µs,5.59 s
646,10.3 MB,10.2 GB,794 µs,5.59 s
647,10.3 MB,10.2 GB,794 µs,5.59 s
648,10.3 MB,10.2 GB,794 µs,5.53 s
649,10.3 MB,10.2 GB,815 µs,5.53 s
650,10.3 MB,10.2 GB,815 µs,5.53 s
651,10.3 MB,10.2 GB,815 µs,5.53 s
652,10.3 MB,10.2 GB,815 µs,5.53 s
653,10.3 MB,10.2 GB,815 µs,5.53 s
654,10.3 MB,10.2 GB,815 µs,5.53 s
655,10.3 MB,10.2 GB,815 µs,5.53 s
656,10.3 MB,10.2 GB,793 µs,5.50 s
657,10.3 MB,10.2 GB,793 µs,5.50 s
658,10.3 MB,10.2 GB,793 µs,5.50 s
659,10.3 MB,10.2 GB,793 µs,5.50 s
660,10.3 MB,10.2 GB,793 µs,5.50 s
661,10.3 MB,10.2 GB,793 µs,5.50 s
662,10.3 MB,10.2 GB,793 µs,5.50 s
663,10.3 MB,10.2 GB,793 µs,5.50 s
664,10.3 MB,10.2 GB,793 µs,5.50 s
665,10.3 MB,10.2 GB,793 µs,5.50 s
666,10.3 MB,10.2 GB,818 µs,5.50 s
667,10.3 MB,10.2 GB,818 µs,5.55 s
668,10.3 MB,10.2 GB,818 µs,5.55 s
669,10.3 MB,10.2 GB,818 µs,5.55 s
670,10.3 MB,10.2 GB,818 µs,5.55 s
671,10.3 MB,10.2 GB,818 µs,5.55 s
672,10.3 MB,10.2 GB,818 µs,5.54 s
673,10.3 MB,10.2 GB,818 µs,5.54 s
674,10.3 MB,10.2 GB,818 µs,5.54 s
675,10.3 MB,10.2 GB,864 µs,5.54 s
676,10.3 MB,10.2 GB,864 µs,5.54 s
677,10.3 MB,10.2 GB,864 µs,5.54 s
678,10.3 MB,10.2 GB,864 µs,5.54 s
679,10.3 MB,10.2 GB,864 µs,5.54 s
680,10.3 MB,10.2 GB,864 µs,5.54 s
681,10.3 MB,10.2 GB,864 µs,5.54 s
682,10.3 MB,10.2 GB,864 µs,5.54 s
683,10.3 MB,10.2 GB,864 µs,5.54 s
684,10.3 MB,10.2 GB,864 µs,5.54 s
685,10.3 MB,10.2 GB,825 µs,5.56 s
686,10.3 MB,10.2 GB,825 µs,5.56 s
687,10.3 MB,10.2 GB,825 µs,5.56 s
688,10.3 MB,10.2 GB,825 µs,5.56 s
689,10.3 MB,10.2 GB,825 µs,5.56 s
690,10.3 MB,10.2 GB,825 µs,5.62 s
691,10.3 MB,10.2 GB,825 µs,5.62 s
692,10.3 MB,10.2 GB,825 µs,5.62 s
693,10.3 MB,10.2 GB,809 µs,5.62 s
694,10.3 MB,10.2 GB,809 µs,5.62 s
695,10.3 MB,10.2 GB,809 µs,5.62 s
696,10.3 MB,10.2 GB,809 µs,5.62 s
697,10.3 MB,10.2 GB,809 µs,5.62 s
698,10.3 MB,10.2 GB,795 µs,5.62 s
699,10.3 MB,10.2 GB,795 µs,5.62 s
700,10.3 MB,10.2 GB,795 µs,5.62 s
701,10.3 MB,10.2 GB,795 µs,5.61 s
702,10.3 MB,10.2 GB,795 µs,5.61 s
703,10.3 MB,10.2 GB,795 µs,5.61 s
704,10.3 MB,10.2 GB,795 µs,5.61 s
705,10.3 MB,10.2 GB,795 µs,5.61 s
706,10.3 MB,10.2 GB,795 µs,5.61 s
707,10.3 MB,10.2 GB,795 µs,5.61 s
708,10.3 MB,10.2 GB,749 µs,4.63 s
709,10.3 MB,10.2 GB,583 µs,5.58 s
710,10.3 MB,10.2 GB,594 µs,5.58 s
711,10.3 MB,10.2 GB,699 µs,5.58 s
712,10.3 MB,10.2 GB,699 µs,5.58 s
713,10.3 MB,10.2 GB,699 µs,5.58 s
714,10.3 MB,10.2 GB,699 µs,5.58 s
715,10.3 MB,10.2 GB,699 µs,5.58 s
716,10.3 MB,10.2 GB,699 µs,5.58 s
717,10.3 MB,10.2 GB,699 µs,5.58 s
718,10.3 MB,10.2 GB,699 µs,5.56 s
719,10.3 MB,10.2 GB,699 µs,5.56 s
720,10.3 MB,10.2 GB,716 µs,5.56 s
721,10.3 MB,10.2 GB,716 µs,5.56 s
722,10.3 MB,10.2 GB,716 µs,5.56 s
723,10.3 MB,10.2 GB,716 µs,5.56 s
724,10.3 MB,10.2 GB,716 µs,5.56 s
725,10.3 MB,10.2 GB,716 µs,5.56 s
726,10.3 MB,10.2 GB,548 µs,5.56 s
727,10.3 MB,10.2 GB,560 µs,5.55 s
728,10.3 MB,10.2 GB,571 µs,5.55 s
729,10.3 MB,10.2 GB,583 µs,5.55 s
730,10.2 MB,10.2 GB,652 µs,5.55 s
731,10.2 MB,10.2 GB,664 µs,5.55 s
732,10.2 MB,10.2 GB,677 µs,5.55 s
733,10.2 MB,10.2 GB,764 µs,5.55 s
734,10.2 MB,10.2 GB,764 µs,5.55 s
735,10.2 MB,10.2 GB,764 µs,5.55 s
736,10.2 MB,10.2 GB,764 µs,4.63 s
737,10.2 MB,10.2 GB,764 µs,4.54 s
738,10.2 MB,10.2 GB,764 µs,5.58 s
739,10.2 MB,10.2 GB,764 µs,5.58 s
740,10.2 MB,10.2 GB,764 µs,5.58 s
741,10.2 MB,10.2 GB,764 µs,5.58 s
742,10.2 MB,10.2 GB,764 µs,5.58 s
743,10.2 MB,10.2 GB,667 µs,5.58 s
744,10.2 MB,10.2 GB,654 µs,5.58 s
745,10.2 MB,10.2 GB,547 µs,5.57 s
746,10.2 MB,10.2 GB,627 µs,5.57 s
747,10.2 MB,10.2 GB,615 µs,5.57 s
748,10.2 MB,10.2 GB,602 µs,5.57 s
749,10.2 MB,10.2 GB,716 µs,5.57 s
750,10.2 MB,10.2 GB,716 µs,5.57 s
751,10.2 MB,10.2 GB,716 µs,5.57 s
752,10.2 MB,10.2 GB,716 µs,5.57 s
753,10.2 MB,10.2 GB,716 µs,5.57 s
754,10.2 MB,10.2 GB,716 µs,5.57 s
755,10.2 MB,10.2 GB,716 µs,5.57 s
756,10.2 MB,10.2 GB,716 µs,5.57 s
757,10.2 MB,10.2 GB,716 µs,5.63 s
758,10.2 MB,10.2 GB,764 µs,5.63 s
759,10.2 MB,10.2 GB,764 µs,5.63 s
760,10.2 MB,10.2 GB,764 µs,5.63 s
761,10.2 MB,10.2 GB,764 µs,5.69 s
762,10.2 MB,10.2 GB,764 µs,5.69 s
763,10.2 MB,10.2 GB,660 µs,5.69 s
764,10.2 MB,10.2 GB,647 µs,5.69 s
765,10.2 MB,10.2 GB,634 µs,5.69 s
766,10.2 MB,10.2 GB,622 µs,5.69 s
767,10.2 MB,10.2 GB,609 µs,5.69 s
768,10.2 MB,10.2 GB,769 µs,5.69 s
769,10.2 MB,10.2 GB,769 µs,5.69 s
770,10.2 MB,10.2 GB,769 µs,5.69 s
771,10.2 MB,10.2 GB,769 µs,5.69 s
772,10.2 MB,10.2 GB,769 µs,5.69 s
773,10.2 MB,10.2 GB,769 µs,5.63 s
774,10.2 MB,10.2 GB,769 µs,5.63 s
775,10.2 MB,10.2 GB,769 µs,5.63 s
776,10.2 MB,10.2 GB,769 µs,5.63 s
777,10.2 MB,10.2 GB,769 µs,5.63 s
778,10.2 MB,10.2 GB,769 µs,5.63 s
779,10.2 MB,10.2 GB,769 µs,5.63 s
780,10.3 MB,10.2 GB,674 µs,5.63 s
781,10.3 MB,10.2 GB,674 µs,5.63 s
782,10.3 MB,10.2 GB,674 µs,5.63 s
783,10.3 MB,10.2 GB,674 µs,5.63 s
784,10.3 MB,10.2 GB,674 µs,5.63 s
785,10.3 MB,10.2 GB,674 µs,5.63 s
786,10.3 MB,10.2 GB,674 µs,5.65 s
787,10.3 MB,10.2 GB,674 µs,5.65 s
788,10.3 MB,10.2 GB,674 µs,5.65 s
789,10.3 MB,10.2 GB,674 µs,5.65 s
790,10.3 MB,10.2 GB,582 µs,5.65 s
791,10.3 MB,10.2 GB,593 µs,5.65 s
792,10.3 MB,10.2 GB,703 µs,5.65 s
793,10.3 MB,10.2 GB,703 µs,5.65 s
794,10.3 MB,10.2 GB,703 µs,5.65 s
795,10.3 MB,10.2 GB,703 µs,5.65 s
796,10.3 MB,10.2 GB,703 µs,5.65 s
797,10.3 MB,10.2 GB,727 µs,5.65 s
798,10.3 MB,10.2 GB,727 µs,4.57 s
799,10.3 MB,10.2 GB,727 µs,4.66 s
800,10.3 MB,10.2 GB,727 µs,4.76 s
801,10.3 MB,10.2 GB,727 µs,5.59 s
802,10.3 MB,10.2 GB,727 µs,5.59 s
803,10.3 MB,10.2 GB,727 µs,4.70 s
804,10.3 MB,10.2 GB,727 µs,4.60 s
805,10.3 MB,10.2 GB,727 µs,4.51 s
806,10.3 MB,10.2 GB,727 µs,5.56 s
807,10.3 MB,10.2 GB,727 µs,5.56 s
808,10.3 MB,10.2 GB,727 µs,5.56 s
809,10.3 MB,10.2 GB,565 µs,5.56 s
810,10.3 MB,10.2 GB,577 µs,5.56 s
811,10.3 MB,10.2 GB,689 µs,5.56 s
812,10.3 MB,10.2 GB,689 µs,5.56 s
813,10.3 MB,10.2 GB,583 µs,5.56 s
814,10.3 MB,10.2 GB,571 µs,5.56 s
815,10.3 MB,10.2 GB,560 µs,5.56 s
816,10.3 MB,10.2 GB,722 µs,5.56 s
817,10.3 MB,10.2 GB,722 µs,5.60 s
818,10.3 MB,10.2 GB,722 µs,5.60 s
819,10.3 MB,10.2 GB,722 µs,5.60 s
820,10.3 MB,10.2 GB,722 µs,5.60 s
821,10.3 MB,10.2 GB,722 µs,5.60 s
822,10.3 MB,10.2 GB,722 µs,4.72 s
823,10.3 MB,10.2 GB,722 µs,4.72 s
824,10.3 MB,10.2 GB,722 µs,4.72 s
825,10.3 MB,10.2 GB,722 µs,4.72 s
826,10.3 MB,10.2 GB,722 µs,4.72 s
827,10.3 MB,10.2 GB,722 µs,4.72 s
828,10.3 MB,10.2 GB,771 µs,4.72 s
829,10.3 MB,10.2 GB,771 µs,4.72 s
830,10.3 MB,10.2 GB,771 µs,4.72 s
831,10.3 MB,10.2 GB,771 µs,4.72 s
832,10.3 MB,10.2 GB,771 µs,4.72 s
833,10.3 MB,10.2 GB,637 µs,4.36 s
834,10.3 MB,10.2 GB,637 µs,4.36 s
835,10.3 MB,10.2 GB,637 µs,4.36 s
836,10.3 MB,10.2 GB,637 µs,4.36 s
837,10.3 MB,10.2 GB,637 µs,3.13 s
838,10.3 MB,10.2 GB,637 µs,3.13 s
839,10.3 MB,10.2 GB,637 µs,3.13 s
840,10.3 MB,10.2 GB,573 µs,3.13 s
841,10.3 MB,10.2 GB,573 µs,3.13 s
842,10.3 MB,10.2 GB,573 µs,3.13 s
843,10.3 MB,10.2 GB,573 µs,3.13 s
844,10.3 MB,10.2 GB,573 µs,3.13 s
845,10.3 MB,10.2 GB,573 µs,3.13 s
846,10.3 MB,10.2 GB,573 µs,1.33 s
847,10.3 MB,10.2 GB,521 µs,1.36 s
848,10.3 MB,10.2 GB,521 µs,1.38 s
849,10.3 MB,10.2 GB,521 µs,1.64 s
850,10.3 MB,10.2 GB,521 µs,1.64 s
851,10.3 MB,10.2 GB,521 µs,1.64 s
852,10.3 MB,10.2 GB,521 µs,1.64 s
853,10.3 MB,10.2 GB,521 µs,1.07 s
854,10.3 MB,10.2 GB,521 µs,1.07 s
855,10.3 MB,10.2 GB,521 µs,1.07 s
856,10.3 MB,10.2 GB,521 µs,1.07 s
857,10.3 MB,10.2 GB,299 µs,1.07 s
858,10.3 MB,10.2 GB,305 µs,1.07 s
859,10.3 MB,10.2 GB,366 µs,1.07 s
860,10.3 MB,10.2 GB,366 µs,1.07 s
861,9.68 MB,10.2 GB,385 µs,1.07 s
862,9.68 MB,10.2 GB,385 µs,1.07 s
863,9.68 MB,10.2 GB,385 µs,1.07 s
864,9.68 MB,10.2 GB,385 µs,1.07 s
865,9.68 MB,10.2 GB,385 µs,1.07 s
866,9.68 MB,10.2 GB,385 µs,142 µs
867,9.68 MB,10.2 GB,385 µs,142 µs
868,9.68 MB,10.2 GB,385 µs,142 µs
869,9.68 MB,10.2 GB,385 µs,142 µs
870,9.68 MB,10.2 GB,385 µs,119 µs
871,9.68 MB,10.2 GB,385 µs,143 µs
872,9.68 MB,10.2 GB,385 µs,143 µs
873,9.68 MB,10.2 GB,385 µs,143 µs
874,9.69 MB,10.2 GB,384 µs,143 µs
