step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
517,10.4 MB,10.1 GB,773 µs,5.51 s
518,10.4 MB,10.1 GB,773 µs,5.51 s
519,10.4 MB,10.1 GB,773 µs,5.51 s
520,10.4 MB,10.1 GB,771 µs,4.78 s
521,10.4 MB,10.1 GB,771 µs,4.69 s
522,10.4 MB,10.1 GB,771 µs,4.59 s
523,10.4 MB,10.1 GB,616 µs,4.50 s
524,10.4 MB,10.1 GB,628 µs,4.41 s
525,10.4 MB,10.1 GB,641 µs,5.49 s
526,10.4 MB,10.1 GB,654 µs,5.49 s
527,10.4 MB,10.1 GB,667 µs,5.49 s
528,10.4 MB,10.1 GB,767 µs,5.49 s
529,10.4 MB,10.1 GB,767 µs,5.47 s
530,10.4 MB,10.1 GB,767 µs,5.47 s
531,10.4 MB,10.1 GB,767 µs,5.47 s
532,10.4 MB,10.1 GB,767 µs,5.47 s
533,10.4 MB,10.1 GB,767 µs,5.47 s
534,10.4 MB,10.1 GB,667 µs,5.47 s
535,10.4 MB,10.1 GB,748 µs,5.47 s
536,10.4 MB,10.1 GB,748 µs,5.47 s
537,10.4 MB,10.1 GB,748 µs,5.47 s
538,10.4 MB,10.1 GB,748 µs,5.47 s
539,10.4 MB,10.1 GB,748 µs,5.47 s
540,10.4 MB,10.1 GB,748 µs,5.49 s
541,10.4 MB,10.1 GB,748 µs,5.49 s
542,10.4 MB,10.1 GB,630 µs,5.49 s
543,10.4 MB,10.1 GB,725 µs,5.49 s
544,10.4 MB,10.1 GB,725 µs,5.49 s
545,10.4 MB,10.1 GB,725 µs,5.49 s
546,10.4 MB,10.1 GB,725 µs,5.49 s
547,10.4 MB,10.1 GB,725 µs,5.49 s
548,10.4 MB,10.1 GB,725 µs,5.49 s
549,10.4 MB,10.1 GB,734 µs,5.49 s
550,10.4 MB,10.1 GB,734 µs,5.49 s
551,10.4 MB,10.1 GB,734 µs,5.46 s
552,10.4 MB,10.1 GB,734 µs,5.46 s
553,10.4 MB,10.1 GB,734 µs,5.46 s
554,10.4 MB,10.1 GB,734 µs,5.46 s
555,10.4 MB,10.1 GB,734 µs,5.46 s
556,10.4 MB,10.1 GB,734 µs,4.57 s
557,10.4 MB,10.1 GB,739 µs,5.48 s
558,10.4 MB,10.1 GB,739 µs,5.48 s
559,10.4 MB,10.1 GB,739 µs,5.48 s
560,10.4 MB,10.1 GB,739 µs,5.48 s
561,10.4 MB,10.1 GB,739 µs,5.48 s
562,10.4 MB,10.1 GB,739 µs,5.48 s
563,10.4 MB,10.1 GB,719 µs,5.48 s
564,10.4 MB,10.1 GB,719 µs,5.48 s
565,10.4 MB,10.1 GB,719 µs,5.48 s
566,10.4 MB,10.1 GB,719 µs,4.49 s
567,10.4 MB,10.1 GB,719 µs,4.59 s
568,10.4 MB,10.1 GB,719 µs,5.50 s
569,10.4 MB,10.1 GB,707 µs,5.50 s
570,10.4 MB,10.1 GB,707 µs,5.50 s
571,10.4 MB,10.1 GB,707 µs,5.50 s
572,10.4 MB,10.1 GB,707 µs,5.50 s
573,10.4 MB,10.1 GB,707 µs,5.50 s
574,10.4 MB,10.1 GB,707 µs,4.60 s
575,10.4 MB,10.1 GB,707 µs,5.48 s
576,10.4 MB,10.1 GB,707 µs,5.48 s
577,10.4 MB,10.1 GB,707 µs,5.48 s
578,10.4 MB,10.1 GB,721 µs,5.48 s
579,10.4 MB,10.1 GB,721 µs,5.48 s
580,10.4 MB,10.1 GB,728 µs,5.48 s
581,10.4 MB,10.1 GB,728 µs,5.48 s
582,10.4 MB,10.1 GB,728 µs,5.48 s
583,10.4 MB,10.1 GB,728 µs,5.48 s
584,10.4 MB,10.1 GB,728 µs,5.48 s
585,10.4 MB,10.1 GB,728 µs,5.48 s
586,10.4 MB,10.1 GB,728 µs,5.48 s
587,10.4 MB,10.1 GB,728 µs,5.48 s
588,10.4 MB,10.1 GB,728 µs,5.48 s
589,10.4 MB,10.1 GB,728 µs,5.45 s
590,10.4 MB,10.1 GB,728 µs,5.45 s
591,10.4 MB,10.1 GB,728 µs,5.45 s
592,10.4 MB,10.1 GB,728 µs,5.45 s
593,10.4 MB,10.1 GB,728 µs,5.45 s
594,10.4 MB,10.1 GB,612 µs,5.45 s
595,10.4 MB,10.1 GB,749 µs,5.45 s
596,10.4 MB,10.1 GB,749 µs,5.45 s
597,10.4 MB,10.1 GB,749 µs,5.45 s
598,10.4 MB,10.1 GB,749 µs,5.45 s
599,10.4 MB,10.1 GB,749 µs,5.41 s
600,10.4 MB,10.1 GB,749 µs,5.41 s
601,10.4 MB,10.1 GB,749 µs,5.41 s
602,10.4 MB,10.1 GB,749 µs,5.46 s
603,10.4 MB,10.1 GB,749 µs,5.46 s
604,10.4 MB,10.1 GB,749 µs,5.46 s
605,10.4 MB,10.1 GB,749 µs,5.46 s
606,10.4 MB,10.1 GB,749 µs,5.46 s
607,10.4 MB,10.1 GB,749 µs,5.46 s
608,10.4 MB,10.1 GB,749 µs,5.46 s
609,10.4 MB,10.1 GB,786 µs,5.46 s
610,10.4 MB,10.1 GB,786 µs,5.46 s
611,10.4 MB,10.1 GB,786 µs,5.46 s
612,10.4 MB,10.1 GB,657 µs,5.46 s
613,10.4 MB,10.1 GB,644 µs,5.46 s
614,10.3 MB,10.1 GB,818 µs,5.46 s
615,10.3 MB,10.1 GB,818 µs,5.46 s
616,10.3 MB,10.1 GB,818 µs,5.46 s
617,10.3 MB,10.1 GB,818 µs,3.71 s
618,10.3 MB,10.1 GB,818 µs,3.71 s
619,10.3 MB,10.1 GB,818 µs,5.43 s
620,10.3 MB,10.1 GB,818 µs,5.43 s
621,10.3 MB,10.1 GB,818 µs,5.43 s
622,10.3 MB,10.1 GB,818 µs,5.43 s
623,10.3 MB,10.1 GB,841 µs,5.43 s
624,10.3 MB,10.1 GB,841 µs,5.43 s
625,10.3 MB,10.1 GB,827 µs,5.43 s
626,10.3 MB,10.1 GB,827 µs,5.43 s
627,10.3 MB,10.1 GB,827 µs,5.43 s
628,10.3 MB,10.1 GB,827 µs,5.43 s
629,10.3 MB,10.1 GB,827 µs,5.43 s
630,10.3 MB,10.1 GB,827 µs,5.47 s
631,10.3 MB,10.1 GB,827 µs,5.47 s
632,10.3 MB,10.1 GB,827 µs,5.47 s
633,10.3 MB,10.1 GB,827 µs,5.47 s
634,10.3 MB,10.1 GB,827 µs,5.47 s
635,10.3 MB,10.1 GB,827 µs,5.50 s
636,10.3 MB,10.1 GB,827 µs,5.50 s
637,10.3 MB,10.1 GB,827 µs,5.50 s
638,10.3 MB,10.1 GB,836 µs,5.50 s
639,10.3 MB,10.1 GB,788 µs,5.50 s
640,10.3 MB,10.1 GB,788 µs,5.50 s
641,10.3 MB,10.1 GB,788 µs,5.50 s
642,10.3 MB,10.1 GB,788 µs,5.50 s
643,10.3 MB,10.1 GB,788 µs,5.50 s
644,10.3 MB,10.1 GB,788 µs,5.50 s
645,10.3 MB,10.1 GB,788 µs,5.50 s
646,10.3 MB,10.1 GB,788 µs,5.50 s
647,10.3 MB,10.1 GB,788 µs,5.50 s
648,10.3 MB,10.1 GB,788 µs,5.50 s
649,10.3 MB,10.1 GB,788 µs,5.48 s
650,10.3 MB,10.1 GB,788 µs,5.48 s
651,10.3 MB,10.1 GB,788 µs,5.48 s
652,10.3 MB,10.1 GB,788 µs,5.48 s
653,10.3 MB,10.1 GB,788 µs,5.48 s
654,10.3 MB,10.1 GB,788 µs,5.48 s
655,10.3 MB,10.1 GB,444 µs,5.52 s
656,10.4 MB,10.1 GB,649 µs,5.52 s
657,10.4 MB,10.1 GB,662 µs,5.52 s
658,10.4 MB,10.1 GB,675 µs,5.52 s
659,10.4 MB,10.1 GB,788 µs,5.52 s
660,10.4 MB,10.1 GB,788 µs,5.52 s
661,10.4 MB,10.1 GB,788 µs,5.52 s
662,10.4 MB,10.1 GB,788 µs,4.59 s
663,10.4 MB,10.1 GB,788 µs,4.68 s
664,10.4 MB,10.1 GB,788 µs,4.78 s
665,10.4 MB,10.1 GB,788 µs,4.87 s
666,10.4 MB,10.1 GB,788 µs,5.60 s
667,10.4 MB,10.1 GB,788 µs,5.60 s
668,10.4 MB,10.1 GB,788 µs,4.87 s
669,10.4 MB,10.1 GB,788 µs,4.78 s
670,10.4 MB,10.1 GB,788 µs,4.69 s
671,10.4 MB,10.1 GB,761 µs,4.59 s
672,10.4 MB,10.1 GB,761 µs,5.61 s
673,10.4 MB,10.1 GB,761 µs,5.61 s
674,10.4 MB,10.1 GB,756 µs,5.61 s
675,10.4 MB,10.1 GB,756 µs,5.61 s
676,10.4 MB,10.1 GB,756 µs,5.61 s
677,10.4 MB,10.1 GB,756 µs,5.61 s
678,10.4 MB,10.1 GB,756 µs,5.61 s
679,10.4 MB,10.1 GB,756 µs,5.61 s
680,10.4 MB,10.1 GB,756 µs,5.61 s
681,10.4 MB,10.1 GB,756 µs,5.61 s
682,10.4 MB,10.1 GB,752 µs,5.61 s
683,10.4 MB,10.1 GB,752 µs,5.61 s
684,10.4 MB,10.1 GB,752 µs,5.61 s
685,10.4 MB,10.1 GB,775 µs,5.64 s
686,10.4 MB,10.1 GB,775 µs,5.64 s
687,10.4 MB,10.1 GB,775 µs,5.64 s
688,10.4 MB,10.1 GB,775 µs,5.64 s
689,10.4 MB,10.1 GB,775 µs,5.64 s
690,10.4 MB,10.1 GB,775 µs,5.68 s
691,10.4 MB,10.1 GB,775 µs,5.68 s
692,10.4 MB,10.1 GB,775 µs,5.68 s
693,10.4 MB,10.1 GB,775 µs,5.68 s
694,10.4 MB,10.1 GB,775 µs,5.68 s
695,10.4 MB,10.1 GB,775 µs,5.68 s
696,10.4 MB,10.1 GB,775 µs,5.68 s
697,10.4 MB,10.1 GB,775 µs,5.68 s
698,10.4 MB,10.1 GB,658 µs,5.68 s
699,10.4 MB,10.1 GB,462 µs,5.68 s
700,10.4 MB,10.1 GB,462 µs,5.68 s
701,10.4 MB,10.1 GB,462 µs,5.66 s
702,10.4 MB,10.1 GB,713 µs,5.66 s
703,10.4 MB,10.1 GB,713 µs,5.65 s
704,10.4 MB,10.1 GB,713 µs,5.65 s
705,10.4 MB,10.1 GB,713 µs,5.65 s
706,10.4 MB,10.1 GB,713 µs,5.65 s
707,10.4 MB,10.1 GB,713 µs,5.65 s
708,10.4 MB,10.1 GB,713 µs,5.65 s
709,10.4 MB,10.1 GB,713 µs,5.65 s
710,10.4 MB,10.1 GB,713 µs,5.65 s
711,10.4 MB,10.1 GB,713 µs,5.65 s
712,10.4 MB,10.1 GB,713 µs,5.65 s
713,10.4 MB,10.1 GB,713 µs,5.65 s
714,10.4 MB,10.1 GB,713 µs,5.65 s
715,10.4 MB,10.1 GB,713 µs,4.75 s
716,10.4 MB,10.1 GB,727 µs,4.84 s
717,10.4 MB,10.1 GB,727 µs,5.67 s
718,10.4 MB,10.1 GB,727 µs,5.67 s
719,10.4 MB,10.1 GB,611 µs,5.67 s
720,10.4 MB,10.1 GB,807 µs,5.67 s
721,10.4 MB,10.1 GB,807 µs,5.67 s
722,10.4 MB,10.1 GB,807 µs,5.67 s
723,10.4 MB,10.1 GB,807 µs,5.67 s
724,10.4 MB,10.1 GB,807 µs,5.67 s
725,10.4 MB,10.1 GB,807 µs,5.67 s
726,10.4 MB,10.1 GB,807 µs,5.67 s
727,10.4 MB,10.1 GB,807 µs,5.67 s
728,10.4 MB,10.1 GB,807 µs,5.67 s
729,10.4 MB,10.1 GB,807 µs,5.67 s
730,10.4 MB,10.1 GB,807 µs,4.86 s
731,10.4 MB,10.1 GB,829 µs,5.68 s
732,10.4 MB,10.1 GB,829 µs,5.66 s
733,10.4 MB,10.1 GB,829 µs,5.66 s
734,10.4 MB,10.1 GB,810 µs,5.66 s
735,10.4 MB,10.1 GB,810 µs,5.66 s
736,10.4 MB,10.1 GB,810 µs,5.66 s
737,10.4 MB,10.1 GB,810 µs,5.66 s
738,10.4 MB,10.1 GB,810 µs,5.66 s
739,10.4 MB,10.1 GB,810 µs,5.66 s
740,10.4 MB,10.1 GB,810 µs,5.66 s
741,10.4 MB,10.1 GB,810 µs,5.66 s
742,10.4 MB,10.1 GB,695 µs,5.66 s
743,10.4 MB,10.1 GB,710 µs,5.66 s
744,10.4 MB,10.1 GB,724 µs,5.66 s
745,10.4 MB,10.1 GB,865 µs,5.69 s
746,10.4 MB,10.1 GB,865 µs,5.69 s
747,10.4 MB,10.1 GB,865 µs,5.68 s
748,10.4 MB,10.1 GB,865 µs,5.68 s
749,10.4 MB,10.1 GB,865 µs,5.68 s
750,10.4 MB,10.1 GB,795 µs,5.68 s
751,10.4 MB,10.1 GB,795 µs,5.68 s
752,10.4 MB,10.1 GB,795 µs,5.68 s
753,10.4 MB,10.1 GB,795 µs,5.68 s
754,10.4 MB,10.1 GB,795 µs,5.68 s
755,10.4 MB,10.1 GB,795 µs,5.68 s
756,10.4 MB,10.1 GB,795 µs,5.68 s
757,10.4 MB,10.1 GB,795 µs,5.68 s
758,10.4 MB,10.1 GB,795 µs,5.68 s
759,10.4 MB,10.1 GB,795 µs,5.66 s
760,10.4 MB,10.1 GB,795 µs,5.66 s
761,10.4 MB,10.1 GB,795 µs,5.65 s
762,10.7 MB,10.1 GB,589 µs,5.65 s
763,10.7 MB,10.1 GB,601 µs,5.65 s
764,10.7 MB,10.1 GB,706 µs,5.65 s
765,10.7 MB,10.1 GB,706 µs,5.65 s
766,10.7 MB,10.1 GB,706 µs,5.65 s
767,10.7 MB,10.1 GB,706 µs,5.65 s
768,10.7 MB,10.1 GB,706 µs,5.65 s
769,10.7 MB,10.1 GB,706 µs,5.65 s
770,10.7 MB,10.1 GB,706 µs,5.67 s
771,10.7 MB,10.1 GB,706 µs,5.67 s
772,10.7 MB,10.1 GB,706 µs,5.67 s
773,10.7 MB,10.1 GB,706 µs,5.67 s
774,10.7 MB,10.1 GB,706 µs,5.67 s
775,10.7 MB,10.1 GB,706 µs,4.85 s
776,10.7 MB,10.1 GB,706 µs,5.67 s
777,10.7 MB,10.1 GB,706 µs,5.67 s
778,10.7 MB,10.1 GB,594 µs,5.67 s
779,10.4 MB,10.1 GB,700 µs,5.67 s
780,10.4 MB,10.1 GB,681 µs,5.67 s
781,10.4 MB,10.1 GB,681 µs,5.67 s
782,10.4 MB,10.1 GB,681 µs,5.67 s
783,10.4 MB,10.1 GB,681 µs,5.67 s
784,10.4 MB,10.1 GB,681 µs,4.86 s
785,10.4 MB,10.1 GB,681 µs,5.68 s
786,10.4 MB,10.1 GB,681 µs,5.68 s
787,10.4 MB,10.1 GB,681 µs,5.68 s
788,10.4 MB,10.1 GB,681 µs,5.68 s
789,10.4 MB,10.1 GB,681 µs,5.68 s
790,10.4 MB,10.1 GB,681 µs,5.68 s
791,10.4 MB,10.1 GB,681 µs,4.84 s
792,10.4 MB,10.1 GB,681 µs,4.93 s
793,10.4 MB,10.1 GB,681 µs,5.69 s
794,10.4 MB,10.1 GB,693 µs,5.69 s
795,10.4 MB,10.1 GB,709 µs,5.66 s
796,10.4 MB,10.1 GB,709 µs,5.66 s
797,10.4 MB,10.1 GB,709 µs,5.66 s
798,10.4 MB,10.1 GB,709 µs,5.66 s
799,10.4 MB,10.1 GB,709 µs,5.66 s
800,10.4 MB,10.1 GB,709 µs,5.66 s
801,10.4 MB,10.1 GB,709 µs,5.66 s
802,10.4 MB,10.1 GB,709 µs,5.66 s
803,10.4 MB,10.1 GB,709 µs,5.66 s
804,10.4 MB,10.1 GB,709 µs,5.66 s
805,10.4 MB,10.1 GB,709 µs,5.66 s
806,10.4 MB,10.1 GB,709 µs,5.66 s
807,10.4 MB,10.1 GB,709 µs,5.69 s
808,10.4 MB,10.1 GB,709 µs,5.69 s
809,10.4 MB,10.1 GB,708 µs,4.93 s
810,10.4 MB,10.1 GB,708 µs,4.83 s
811,10.4 MB,10.1 GB,708 µs,5.71 s
812,10.4 MB,10.1 GB,708 µs,5.71 s
813,10.4 MB,10.1 GB,708 µs,5.71 s
814,10.4 MB,10.1 GB,708 µs,5.71 s
815,10.4 MB,10.1 GB,708 µs,5.71 s
816,10.4 MB,10.1 GB,708 µs,5.71 s
817,10.4 MB,10.1 GB,708 µs,5.71 s
818,10.4 MB,10.1 GB,708 µs,5.71 s
819,10.4 MB,10.1 GB,708 µs,5.70 s
820,10.4 MB,10.1 GB,728 µs,5.70 s
821,10.4 MB,10.1 GB,728 µs,5.70 s
822,10.4 MB,10.1 GB,625 µs,5.70 s
823,10.4 MB,10.1 GB,638 µs,5.42 s
824,10.4 MB,10.1 GB,747 µs,5.42 s
825,10.4 MB,10.1 GB,747 µs,5.42 s
826,10.4 MB,10.1 GB,747 µs,5.42 s
827,10.4 MB,10.1 GB,747 µs,5.42 s
828,10.4 MB,10.1 GB,747 µs,5.42 s
829,10.4 MB,10.1 GB,747 µs,5.42 s
830,10.4 MB,10.1 GB,747 µs,4.60 s
831,10.4 MB,10.1 GB,669 µs,5.31 s
832,10.4 MB,10.1 GB,669 µs,5.31 s
833,10.4 MB,10.1 GB,669 µs,5.31 s
834,10.4 MB,10.1 GB,669 µs,5.31 s
835,10.4 MB,10.1 GB,669 µs,5.31 s
836,10.4 MB,10.1 GB,669 µs,5.31 s
837,10.4 MB,10.1 GB,669 µs,4.62 s
838,10.4 MB,10.1 GB,669 µs,4.53 s
839,10.4 MB,10.1 GB,533 µs,4.44 s
840,10.4 MB,10.1 GB,543 µs,3.72 s
841,10.4 MB,10.1 GB,554 µs,3.72 s
842,10.4 MB,10.1 GB,637 µs,3.72 s
843,10.4 MB,10.1 GB,637 µs,3.72 s
844,10.4 MB,10.1 GB,560 µs,3.72 s
845,10.4 MB,10.1 GB,549 µs,3.29 s
846,10.4 MB,10.1 GB,539 µs,3.29 s
847,10.4 MB,10.1 GB,528 µs,3.29 s
848,10.4 MB,10.1 GB,518 µs,3.29 s
849,10.4 MB,10.1 GB,507 µs,3.29 s
850,10.4 MB,10.1 GB,496 µs,3.29 s
851,10.3 MB,10.1 GB,548 µs,3.29 s
852,10.3 MB,10.1 GB,548 µs,3.29 s
853,10.3 MB,10.1 GB,548 µs,3.29 s
854,10.3 MB,10.1 GB,548 µs,3.29 s
855,10.3 MB,10.1 GB,498 µs,1.68 s
856,10.3 MB,10.1 GB,498 µs,1.65 s
857,10.3 MB,10.1 GB,498 µs,1.62 s
858,10.3 MB,10.1 GB,498 µs,1.58 s
859,10.3 MB,10.1 GB,498 µs,1.17 s
860,10.3 MB,10.1 GB,498 µs,1.17 s
861,10.3 MB,10.1 GB,498 µs,1.17 s
862,10.3 MB,10.1 GB,498 µs,1.17 s
863,10.3 MB,10.1 GB,498 µs,1.17 s
864,10.3 MB,10.1 GB,498 µs,1.17 s
865,10.3 MB,10.1 GB,498 µs,1.17 s
866,10.3 MB,10.1 GB,426 µs,1.17 s
867,10.3 MB,10.1 GB,417 µs,1.17 s
868,10.3 MB,10.1 GB,409 µs,1.17 s
869,10.3 MB,10.1 GB,313 µs,1.17 s
870,10.3 MB,10.1 GB,370 µs,952 ms
871,10.3 MB,10.1 GB,370 µs,153 µs
872,10.3 MB,10.1 GB,370 µs,153 µs
873,10.3 MB,10.1 GB,370 µs,153 µs
874,10.3 MB,10.1 GB,370 µs,153 µs
875,10.3 MB,10.1 GB,370 µs,153 µs
876,10.3 MB,10.1 GB,370 µs,153 µs
877,10.3 MB,10.1 GB,370 µs,153 µs
878,10.3 MB,10.1 GB,370 µs,153 µs
879,10.3 MB,10.1 GB,370 µs,153 µs
880,10.3 MB,10.1 GB,367 µs,153 µs
