step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
102,17.6 MB,20.4 GB,775 µs,5.53 s
103,17.6 MB,20.4 GB,775 µs,5.53 s
104,17.6 MB,20.4 GB,775 µs,5.53 s
105,17.6 MB,20.4 GB,646 µs,5.53 s
106,17.8 MB,20.4 GB,908 µs,5.55 s
107,17.8 MB,20.4 GB,908 µs,5.55 s
108,17.8 MB,20.4 GB,908 µs,5.53 s
109,17.8 MB,20.4 GB,908 µs,5.53 s
110,17.8 MB,20.4 GB,908 µs,5.53 s
111,17.8 MB,20.4 GB,908 µs,5.53 s
112,17.8 MB,20.4 GB,908 µs,5.53 s
113,17.8 MB,20.4 GB,908 µs,5.53 s
114,17.8 MB,20.4 GB,908 µs,5.53 s
115,17.8 MB,20.4 GB,908 µs,5.53 s
116,17.8 MB,20.4 GB,908 µs,5.53 s
117,17.9 MB,20.4 GB,745 µs,5.53 s
118,17.9 MB,20.4 GB,760 µs,5.53 s
119,17.9 MB,20.4 GB,892 µs,5.53 s
120,17.9 MB,20.4 GB,892 µs,5.53 s
121,17.9 MB,20.4 GB,892 µs,4.51 s
122,17.9 MB,20.4 GB,892 µs,4.60 s
123,17.9 MB,20.4 GB,892 µs,3.87 s
124,17.9 MB,20.4 GB,892 µs,4.62 s
125,17.9 MB,20.4 GB,892 µs,4.53 s
126,17.9 MB,20.4 GB,892 µs,5.55 s
127,17.9 MB,20.4 GB,892 µs,5.55 s
128,17.9 MB,20.4 GB,892 µs,5.55 s
129,17.9 MB,20.4 GB,892 µs,5.55 s
130,17.9 MB,20.4 GB,892 µs,5.55 s
131,17.9 MB,20.4 GB,892 µs,5.55 s
132,17.9 MB,20.4 GB,892 µs,5.55 s
133,18.1 MB,20.4 GB,817 µs,5.55 s
134,18.1 MB,20.4 GB,844 µs,5.55 s
135,18.1 MB,20.4 GB,844 µs,5.55 s
136,18.1 MB,20.4 GB,844 µs,5.55 s
137,18.1 MB,20.4 GB,844 µs,5.55 s
138,18.1 MB,20.4 GB,844 µs,5.55 s
139,18.1 MB,20.4 GB,844 µs,5.55 s
140,18.1 MB,20.4 GB,844 µs,5.54 s
141,18.1 MB,20.4 GB,844 µs,5.54 s
142,18.1 MB,20.4 GB,844 µs,5.54 s
143,18.1 MB,20.4 GB,844 µs,5.54 s
144,18.1 MB,20.4 GB,844 µs,4.58 s
145,18.1 MB,20.4 GB,844 µs,4.49 s
146,18.1 MB,20.4 GB,844 µs,5.57 s
147,18.1 MB,20.4 GB,844 µs,5.57 s
148,18.3 MB,20.4 GB,596 µs,5.57 s
149,18.3 MB,20.4 GB,609 µs,5.57 s
150,18.3 MB,20.4 GB,621 µs,5.57 s
151,18.3 MB,20.4 GB,723 µs,5.57 s
152,18.3 MB,20.4 GB,723 µs,5.57 s
153,18.3 MB,20.4 GB,723 µs,5.57 s
154,18.3 MB,20.4 GB,723 µs,5.60 s
155,18.3 MB,20.4 GB,723 µs,5.60 s
156,18.3 MB,20.4 GB,723 µs,5.60 s
157,18.3 MB,20.4 GB,723 µs,5.60 s
158,18.3 MB,20.4 GB,723 µs,5.60 s
159,18.3 MB,20.4 GB,723 µs,5.60 s
160,18.3 MB,20.4 GB,723 µs,5.60 s
161,18.3 MB,20.4 GB,723 µs,5.60 s
162,18.3 MB,20.4 GB,723 µs,5.60 s
163,18.7 MB,20.4 GB,772 µs,5.60 s
164,18.7 MB,20.4 GB,772 µs,5.60 s
165,18.7 MB,20.4 GB,772 µs,5.61 s
166,18.7 MB,20.4 GB,792 µs,5.61 s
167,18.7 MB,20.4 GB,792 µs,5.61 s
168,18.7 MB,20.4 GB,792 µs,5.63 s
169,18.7 MB,20.4 GB,792 µs,5.63 s
170,18.7 MB,20.4 GB,792 µs,5.63 s
171,18.7 MB,20.4 GB,792 µs,5.63 s
172,18.7 MB,20.4 GB,792 µs,5.63 s
173,18.8 MB,20.4 GB,810 µs,5.63 s
174,18.8 MB,20.4 GB,810 µs,5.63 s
175,18.8 MB,20.4 GB,810 µs,5.63 s
176,18.8 MB,20.4 GB,810 µs,5.63 s
177,18.8 MB,20.4 GB,758 µs,5.63 s
178,18.8 MB,20.4 GB,885 µs,5.63 s
179,18.8 MB,20.4 GB,885 µs,5.63 s
180,18.8 MB,20.4 GB,885 µs,5.63 s
181,18.8 MB,20.4 GB,885 µs,5.63 s
182,18.8 MB,20.4 GB,885 µs,5.63 s
183,18.8 MB,20.4 GB,885 µs,5.63 s
184,18.8 MB,20.4 GB,885 µs,5.63 s
185,18.8 MB,20.4 GB,885 µs,5.63 s
186,18.8 MB,20.4 GB,885 µs,5.63 s
187,18.8 MB,20.4 GB,885 µs,5.63 s
188,18.8 MB,20.4 GB,762 µs,5.63 s
189,18.8 MB,20.4 GB,747 µs,5.63 s
190,18.8 MB,20.4 GB,733 µs,5.63 s
191,18.8 MB,20.4 GB,718 µs,5.63 s
192,18.9 MB,20.4 GB,822 µs,5.64 s
193,18.9 MB,20.4 GB,810 µs,5.64 s
194,18.9 MB,20.4 GB,810 µs,5.64 s
195,18.9 MB,20.4 GB,810 µs,5.64 s
196,18.9 MB,20.4 GB,810 µs,5.64 s
197,18.9 MB,20.4 GB,810 µs,5.64 s
198,18.9 MB,20.4 GB,810 µs,5.64 s
199,18.9 MB,20.4 GB,810 µs,5.64 s
200,18.9 MB,20.4 GB,810 µs,5.64 s
201,18.9 MB,20.4 GB,810 µs,5.64 s
202,18.9 MB,20.4 GB,810 µs,5.64 s
203,19.0 MB,20.4 GB,809 µs,5.64 s
204,19.0 MB,20.4 GB,809 µs,5.64 s
205,19.0 MB,20.4 GB,809 µs,5.64 s
206,19.0 MB,20.4 GB,809 µs,4.48 s
207,19.0 MB,20.4 GB,809 µs,3.77 s
208,19.0 MB,20.4 GB,771 µs,4.71 s
209,19.0 MB,20.4 GB,771 µs,4.80 s
210,19.0 MB,20.4 GB,771 µs,5.64 s
211,19.0 MB,20.4 GB,771 µs,5.64 s
212,19.0 MB,20.4 GB,771 µs,5.64 s
213,19.0 MB,20.4 GB,771 µs,5.64 s
214,19.0 MB,20.4 GB,771 µs,5.64 s
215,19.0 MB,20.4 GB,771 µs,5.64 s
216,19.0 MB,20.4 GB,771 µs,5.64 s
217,19.0 MB,20.4 GB,771 µs,5.64 s
218,19.0 MB,20.4 GB,660 µs,5.64 s
219,19.0 MB,20.4 GB,647 µs,5.64 s
220,19.1 MB,20.4 GB,778 µs,5.64 s
221,19.1 MB,20.4 GB,778 µs,5.64 s
222,19.1 MB,20.4 GB,778 µs,5.64 s
223,19.1 MB,20.4 GB,753 µs,5.64 s
224,19.1 MB,20.4 GB,753 µs,5.64 s
225,19.1 MB,20.4 GB,753 µs,4.82 s
226,19.1 MB,20.4 GB,753 µs,5.65 s
227,19.1 MB,20.4 GB,753 µs,5.65 s
228,19.1 MB,20.4 GB,753 µs,5.65 s
229,19.1 MB,20.4 GB,753 µs,5.65 s
230,19.1 MB,20.4 GB,753 µs,5.65 s
231,19.1 MB,20.4 GB,753 µs,5.65 s
232,19.1 MB,20.4 GB,744 µs,5.65 s
233,19.1 MB,20.4 GB,619 µs,5.65 s
234,19.1 MB,20.4 GB,632 µs,5.65 s
235,19.1 MB,20.4 GB,645 µs,5.65 s
236,19.1 MB,20.4 GB,658 µs,5.65 s
237,19.1 MB,20.4 GB,772 µs,5.65 s
238,19.1 MB,20.4 GB,772 µs,4.80 s
239,19.1 MB,20.4 GB,772 µs,4.70 s
240,19.1 MB,20.4 GB,772 µs,5.62 s
241,19.1 MB,20.4 GB,772 µs,5.61 s
242,19.1 MB,20.4 GB,772 µs,5.61 s
243,19.1 MB,20.4 GB,772 µs,5.61 s
244,19.1 MB,20.4 GB,772 µs,5.61 s
245,19.1 MB,20.4 GB,772 µs,5.61 s
246,19.1 MB,20.4 GB,667 µs,5.61 s
247,19.1 MB,20.4 GB,654 µs,5.61 s
248,19.1 MB,20.4 GB,641 µs,5.61 s
249,19.1 MB,20.4 GB,628 µs,5.61 s
250,19.1 MB,20.4 GB,615 µs,5.61 s
251,19.1 MB,20.4 GB,603 µs,5.61 s
252,19.6 MB,20.4 GB,768 µs,5.60 s
253,19.6 MB,20.4 GB,768 µs,5.60 s
254,19.6 MB,20.4 GB,768 µs,5.60 s
255,19.6 MB,20.4 GB,768 µs,5.60 s
256,19.6 MB,20.4 GB,768 µs,5.60 s
257,19.6 MB,20.4 GB,768 µs,5.62 s
258,19.6 MB,20.4 GB,768 µs,5.62 s
259,19.6 MB,20.4 GB,768 µs,5.62 s
260,19.6 MB,20.4 GB,768 µs,5.62 s
261,19.6 MB,20.4 GB,768 µs,5.62 s
262,19.6 MB,20.4 GB,768 µs,5.62 s
263,19.6 MB,20.4 GB,754 µs,5.62 s
264,19.4 MB,20.4 GB,800 µs,5.62 s
265,19.4 MB,20.4 GB,800 µs,5.62 s
266,19.4 MB,20.4 GB,800 µs,5.62 s
267,19.4 MB,20.4 GB,800 µs,5.62 s
268,19.4 MB,20.4 GB,800 µs,5.60 s
269,19.4 MB,20.4 GB,800 µs,5.60 s
270,19.4 MB,20.4 GB,800 µs,5.60 s
271,19.4 MB,20.4 GB,800 µs,5.60 s
272,19.4 MB,20.4 GB,800 µs,5.60 s
273,19.4 MB,20.4 GB,800 µs,5.60 s
274,19.4 MB,20.4 GB,800 µs,5.60 s
275,19.4 MB,20.4 GB,800 µs,5.60 s
276,19.4 MB,10.2 GB,800 µs,5.60 s
277,19.4 MB,10.2 GB,800 µs,5.60 s
278,19.4 MB,10.2 GB,800 µs,5.60 s
279,19.4 MB,10.2 GB,800 µs,5.60 s
280,18.9 MB,10.2 GB,828 µs,5.60 s
281,18.9 MB,10.2 GB,828 µs,5.60 s
282,18.9 MB,10.2 GB,828 µs,5.60 s
283,18.9 MB,10.2 GB,828 µs,5.62 s
284,18.9 MB,10.2 GB,828 µs,5.62 s
285,9.52 MB,10.2 GB,828 µs,5.62 s
286,9.52 MB,10.2 GB,828 µs,5.62 s
287,9.52 MB,10.2 GB,828 µs,5.62 s
288,9.52 MB,10.2 GB,828 µs,5.62 s
289,9.52 MB,10.2 GB,828 µs,5.62 s
290,9.52 MB,10.2 GB,828 µs,5.64 s
291,9.52 MB,10.2 GB,828 µs,5.64 s
292,9.52 MB,10.2 GB,687 µs,5.64 s
293,9.52 MB,10.2 GB,701 µs,5.64 s
294,9.55 MB,10.2 GB,709 µs,5.64 s
295,9.55 MB,10.2 GB,723 µs,5.64 s
296,9.55 MB,10.2 GB,852 µs,5.64 s
297,9.55 MB,10.2 GB,852 µs,5.64 s
298,9.55 MB,10.2 GB,852 µs,5.64 s
299,9.55 MB,10.2 GB,852 µs,5.64 s
300,9.55 MB,10.2 GB,852 µs,5.63 s
301,9.55 MB,10.2 GB,852 µs,5.63 s
302,9.55 MB,10.2 GB,852 µs,5.63 s
303,9.55 MB,10.2 GB,852 µs,5.63 s
304,9.55 MB,10.2 GB,852 µs,5.63 s
305,9.55 MB,10.2 GB,852 µs,5.63 s
306,9.55 MB,10.2 GB,852 µs,5.63 s
307,9.62 MB,10.2 GB,830 µs,5.63 s
308,9.62 MB,10.2 GB,830 µs,5.63 s
309,9.62 MB,10.2 GB,830 µs,5.63 s
310,9.62 MB,10.2 GB,830 µs,5.63 s
311,9.62 MB,10.2 GB,830 µs,5.63 s
312,9.62 MB,10.2 GB,805 µs,5.63 s
313,9.62 MB,10.2 GB,805 µs,5.63 s
314,9.62 MB,10.2 GB,805 µs,5.63 s
315,9.62 MB,10.2 GB,805 µs,5.68 s
316,9.62 MB,10.2 GB,805 µs,5.68 s
317,9.62 MB,10.2 GB,805 µs,4.64 s
318,9.62 MB,10.2 GB,805 µs,4.73 s
319,9.65 MB,10.2 GB,735 µs,4.83 s
320,9.65 MB,10.2 GB,735 µs,4.92 s
321,9.65 MB,10.2 GB,735 µs,5.72 s
322,9.65 MB,10.2 GB,735 µs,5.72 s
323,9.65 MB,10.2 GB,735 µs,5.72 s
324,9.65 MB,10.2 GB,606 µs,5.72 s
325,9.65 MB,10.2 GB,704 µs,5.72 s
326,9.65 MB,10.2 GB,704 µs,5.72 s
327,9.65 MB,10.2 GB,704 µs,5.72 s
328,9.65 MB,10.2 GB,704 µs,5.72 s
329,9.65 MB,10.2 GB,704 µs,4.93 s
330,9.67 MB,10.2 GB,667 µs,4.84 s
331,9.67 MB,10.2 GB,667 µs,4.74 s
332,9.67 MB,10.2 GB,667 µs,4.65 s
333,9.67 MB,10.2 GB,667 µs,4.55 s
334,9.67 MB,10.2 GB,667 µs,5.72 s
335,9.67 MB,10.2 GB,667 µs,5.74 s
336,9.67 MB,10.2 GB,667 µs,5.74 s
337,9.67 MB,10.2 GB,667 µs,5.74 s
338,9.67 MB,10.2 GB,667 µs,5.74 s
339,9.67 MB,10.2 GB,667 µs,5.74 s
340,9.67 MB,10.2 GB,602 µs,5.74 s
341,9.67 MB,10.2 GB,602 µs,5.74 s
342,9.68 MB,10.2 GB,647 µs,5.74 s
343,9.68 MB,10.2 GB,647 µs,5.74 s
344,9.68 MB,10.2 GB,647 µs,5.74 s
345,9.68 MB,10.2 GB,647 µs,5.74 s
346,9.68 MB,10.2 GB,647 µs,5.72 s
347,9.68 MB,10.2 GB,647 µs,5.72 s
348,9.68 MB,10.2 GB,647 µs,5.72 s
349,9.68 MB,10.2 GB,647 µs,5.72 s
350,9.68 MB,10.2 GB,647 µs,5.74 s
351,9.68 MB,10.2 GB,647 µs,5.74 s
352,9.68 MB,10.2 GB,647 µs,5.74 s
353,9.68 MB,10.2 GB,647 µs,5.74 s
354,9.68 MB,10.2 GB,602 µs,5.74 s
355,9.71 MB,10.2 GB,641 µs,5.74 s
356,9.71 MB,10.2 GB,641 µs,5.74 s
357,9.71 MB,10.2 GB,641 µs,5.74 s
358,9.71 MB,10.2 GB,641 µs,5.74 s
359,9.71 MB,10.2 GB,641 µs,5.71 s
360,9.71 MB,10.2 GB,641 µs,5.71 s
361,9.71 MB,10.2 GB,641 µs,5.67 s
362,9.71 MB,10.2 GB,641 µs,5.67 s
363,9.71 MB,10.2 GB,641 µs,5.67 s
364,9.71 MB,10.2 GB,641 µs,5.67 s
365,9.71 MB,10.2 GB,641 µs,5.67 s
366,9.71 MB,10.2 GB,641 µs,5.67 s
367,9.71 MB,10.2 GB,694 µs,5.67 s
368,9.71 MB,10.2 GB,604 µs,5.67 s
369,9.71 MB,10.2 GB,592 µs,5.67 s
370,9.71 MB,10.2 GB,581 µs,5.67 s
371,9.72 MB,10.2 GB,714 µs,5.67 s
372,9.72 MB,10.2 GB,714 µs,5.67 s
373,9.72 MB,10.2 GB,714 µs,5.67 s
374,9.72 MB,10.2 GB,714 µs,5.67 s
375,9.72 MB,10.2 GB,714 µs,3.44 s
376,9.72 MB,10.2 GB,714 µs,4.66 s
377,9.72 MB,10.2 GB,714 µs,4.75 s
378,9.72 MB,10.2 GB,714 µs,4.84 s
379,9.72 MB,10.2 GB,764 µs,5.66 s
380,9.72 MB,10.2 GB,764 µs,5.66 s
381,9.72 MB,10.2 GB,764 µs,5.66 s
382,9.72 MB,10.2 GB,764 µs,5.66 s
383,9.72 MB,10.2 GB,764 µs,5.66 s
384,9.72 MB,10.2 GB,764 µs,5.66 s
385,9.72 MB,10.2 GB,660 µs,5.66 s
386,9.72 MB,10.2 GB,647 µs,5.66 s
387,9.72 MB,10.2 GB,634 µs,5.66 s
388,9.72 MB,10.2 GB,622 µs,5.66 s
389,9.72 MB,10.2 GB,609 µs,5.66 s
390,9.73 MB,10.2 GB,738 µs,5.66 s
391,9.73 MB,10.2 GB,738 µs,5.66 s
392,9.73 MB,10.2 GB,738 µs,4.78 s
393,9.73 MB,10.2 GB,738 µs,5.65 s
394,9.73 MB,10.2 GB,738 µs,5.65 s
395,9.73 MB,10.2 GB,738 µs,5.65 s
396,9.73 MB,10.2 GB,738 µs,5.65 s
397,9.73 MB,10.2 GB,738 µs,5.65 s
398,9.73 MB,10.2 GB,738 µs,5.65 s
399,9.73 MB,10.2 GB,738 µs,5.65 s
400,9.73 MB,10.2 GB,738 µs,5.65 s
401,9.73 MB,10.2 GB,738 µs,5.65 s
402,9.73 MB,10.2 GB,733 µs,5.65 s
403,9.73 MB,10.2 GB,733 µs,5.65 s
404,9.73 MB,10.2 GB,733 µs,5.65 s
405,9.73 MB,10.2 GB,733 µs,5.65 s
406,9.27 MB,10.2 GB,784 µs,5.67 s
407,9.27 MB,10.2 GB,784 µs,5.67 s
408,9.27 MB,10.2 GB,784 µs,5.67 s
409,9.27 MB,10.2 GB,784 µs,5.67 s
410,9.27 MB,10.2 GB,784 µs,5.71 s
411,9.27 MB,10.2 GB,784 µs,5.71 s
412,9.27 MB,10.2 GB,784 µs,5.71 s
413,9.27 MB,10.2 GB,784 µs,5.71 s
414,9.27 MB,10.2 GB,784 µs,5.71 s
415,9.27 MB,10.2 GB,795 µs,5.71 s
416,9.27 MB,10.2 GB,795 µs,5.71 s
417,9.27 MB,10.2 GB,795 µs,5.71 s
418,9.27 MB,10.2 GB,795 µs,5.71 s
419,9.27 MB,10.2 GB,795 µs,5.71 s
420,9.27 MB,10.2 GB,795 µs,5.71 s
421,9.27 MB,10.2 GB,795 µs,5.71 s
422,9.27 MB,10.2 GB,795 µs,5.71 s
423,9.27 MB,10.2 GB,795 µs,5.71 s
424,9.27 MB,10.2 GB,795 µs,5.71 s
425,9.27 MB,10.2 GB,795 µs,5.71 s
426,9.28 MB,10.2 GB,766 µs,5.71 s
427,9.28 MB,10.2 GB,766 µs,5.69 s
428,9.28 MB,10.2 GB,766 µs,5.69 s
429,9.28 MB,10.2 GB,766 µs,5.69 s
430,9.28 MB,10.2 GB,766 µs,5.69 s
431,9.28 MB,10.2 GB,795 µs,5.69 s
432,9.28 MB,10.2 GB,795 µs,5.69 s
433,9.28 MB,10.2 GB,795 µs,5.69 s
434,9.28 MB,10.2 GB,795 µs,5.69 s
435,9.28 MB,10.2 GB,795 µs,5.69 s
436,9.28 MB,10.2 GB,795 µs,5.72 s
437,9.28 MB,10.2 GB,795 µs,5.72 s
438,9.28 MB,10.2 GB,795 µs,5.72 s
439,9.28 MB,10.2 GB,795 µs,5.72 s
440,9.28 MB,10.2 GB,787 µs,5.72 s
441,9.28 MB,10.2 GB,787 µs,5.72 s
442,9.28 MB,10.2 GB,787 µs,5.72 s
443,9.28 MB,10.2 GB,787 µs,5.72 s
444,9.28 MB,10.2 GB,787 µs,5.71 s
445,9.28 MB,10.2 GB,787 µs,5.71 s
446,9.28 MB,10.2 GB,787 µs,5.71 s
447,9.28 MB,10.2 GB,787 µs,5.71 s
448,9.28 MB,10.2 GB,787 µs,5.71 s
449,9.28 MB,10.2 GB,787 µs,5.71 s
450,9.28 MB,10.2 GB,736 µs,5.71 s
451,9.28 MB,10.2 GB,736 µs,5.71 s
452,9.28 MB,10.2 GB,736 µs,5.71 s
453,9.28 MB,10.2 GB,736 µs,5.68 s
454,9.28 MB,10.2 GB,736 µs,5.68 s
455,9.28 MB,10.2 GB,736 µs,5.68 s
456,9.28 MB,10.2 GB,736 µs,5.68 s
457,9.28 MB,10.2 GB,736 µs,5.68 s
458,9.28 MB,10.2 GB,736 µs,5.68 s
459,9.28 MB,10.2 GB,601 µs,5.68 s
460,9.28 MB,10.2 GB,755 µs,5.68 s
461,9.28 MB,10.2 GB,755 µs,5.66 s
462,9.28 MB,10.2 GB,755 µs,5.66 s
463,9.28 MB,10.2 GB,755 µs,5.66 s
464,9.28 MB,10.2 GB,755 µs,5.66 s
465,9.28 MB,10.2 GB,755 µs,5.66 s
466,9.28 MB,10.2 GB,641 µs,5.66 s
467,9.28 MB,10.2 GB,778 µs,5.66 s
468,9.28 MB,10.2 GB,778 µs,5.66 s
469,9.28 MB,10.2 GB,778 µs,5.66 s
470,9.28 MB,10.2 GB,778 µs,5.66 s
471,9.28 MB,10.2 GB,778 µs,5.66 s
472,9.28 MB,10.2 GB,778 µs,5.66 s
473,9.28 MB,10.2 GB,778 µs,5.66 s
474,9.28 MB,10.2 GB,778 µs,5.66 s
475,9.28 MB,10.2 GB,778 µs,5.66 s
476,9.28 MB,10.2 GB,778 µs,5.66 s
477,9.28 MB,10.2 GB,782 µs,5.66 s
478,9.28 MB,10.2 GB,782 µs,5.67 s
479,9.28 MB,10.2 GB,782 µs,5.67 s
480,9.28 MB,10.2 GB,782 µs,5.67 s
481,9.28 MB,10.2 GB,782 µs,5.67 s
482,9.28 MB,10.2 GB,782 µs,5.67 s
483,9.28 MB,10.2 GB,782 µs,5.67 s
484,9.28 MB,10.2 GB,782 µs,5.67 s
485,9.28 MB,10.2 GB,782 µs,5.67 s
486,9.28 MB,10.2 GB,788 µs,5.67 s
487,9.28 MB,10.2 GB,788 µs,5.66 s
488,9.29 MB,10.2 GB,708 µs,5.66 s
489,9.29 MB,10.2 GB,708 µs,5.66 s
490,9.29 MB,10.2 GB,708 µs,5.66 s
491,9.29 MB,10.2 GB,708 µs,5.66 s
492,9.29 MB,10.2 GB,708 µs,5.71 s
493,9.29 MB,10.2 GB,708 µs,5.71 s
494,9.29 MB,10.2 GB,708 µs,5.71 s
495,9.29 MB,10.2 GB,708 µs,5.71 s
496,9.29 MB,10.2 GB,708 µs,5.71 s
497,9.29 MB,10.2 GB,708 µs,5.71 s
498,9.29 MB,10.2 GB,708 µs,5.71 s
499,9.29 MB,10.2 GB,708 µs,5.71 s
500,9.29 MB,10.2 GB,519 µs,5.71 s
501,9.29 MB,10.2 GB,530 µs,5.71 s
502,9.29 MB,10.2 GB,541 µs,5.71 s
503,9.29 MB,10.2 GB,457 µs,5.72 s
504,9.29 MB,10.2 GB,546 µs,4.81 s
505,9.31 MB,10.2 GB,654 µs,4.91 s
506,9.31 MB,10.2 GB,654 µs,5.75 s
507,9.31 MB,10.2 GB,654 µs,5.75 s
508,9.31 MB,10.2 GB,654 µs,5.75 s
509,9.31 MB,10.2 GB,654 µs,5.75 s
510,9.31 MB,10.2 GB,654 µs,5.75 s
