step,ram_queue-proxy,ram_user-container,cpu_queue-proxy,cpu_user-container
298,10.1 MB,10.2 GB,770 µs,5.58 s
299,10.1 MB,10.2 GB,770 µs,5.58 s
300,10.1 MB,10.2 GB,770 µs,5.58 s
301,10.1 MB,10.2 GB,770 µs,5.60 s
302,10.1 MB,10.2 GB,770 µs,5.60 s
303,10.1 MB,10.2 GB,770 µs,5.60 s
304,10.1 MB,10.2 GB,763 µs,5.60 s
305,10.1 MB,10.2 GB,763 µs,5.60 s
306,10.1 MB,10.2 GB,660 µs,5.60 s
307,10.1 MB,10.2 GB,648 µs,5.60 s
308,10.1 MB,10.2 GB,775 µs,4.78 s
309,10.1 MB,10.2 GB,775 µs,4.69 s
310,10.1 MB,10.2 GB,775 µs,4.60 s
311,10.1 MB,10.2 GB,775 µs,5.61 s
312,10.1 MB,10.2 GB,775 µs,5.61 s
313,10.1 MB,10.2 GB,775 µs,5.61 s
314,10.1 MB,10.2 GB,775 µs,5.61 s
315,10.1 MB,10.2 GB,749 µs,5.61 s
316,10.1 MB,10.2 GB,749 µs,5.61 s
317,10.1 MB,10.2 GB,749 µs,5.61 s
318,10.1 MB,10.2 GB,749 µs,5.61 s
319,10.1 MB,10.2 GB,749 µs,5.61 s
320,10.1 MB,10.2 GB,715 µs,5.61 s
321,10.1 MB,10.2 GB,715 µs,5.61 s
322,10.1 MB,10.2 GB,715 µs,5.61 s
323,10.1 MB,10.2 GB,715 µs,5.61 s
324,10.1 MB,10.2 GB,715 µs,5.61 s
325,10.1 MB,10.2 GB,715 µs,5.61 s
326,10.1 MB,10.2 GB,715 µs,4.79 s
327,10.1 MB,10.2 GB,715 µs,5.61 s
328,10.1 MB,10.2 GB,715 µs,5.62 s
329,10.1 MB,10.2 GB,713 µs,5.62 s
330,10.1 MB,10.2 GB,713 µs,5.62 s
331,10.1 MB,10.2 GB,713 µs,5.62 s
332,10.1 MB,10.2 GB,713 µs,5.62 s
333,10.1 MB,10.2 GB,713 µs,5.62 s
334,10.1 MB,10.2 GB,737 µs,5.62 s
335,10.1 MB,10.2 GB,737 µs,5.62 s
336,10.1 MB,10.2 GB,737 µs,5.62 s
337,10.1 MB,10.2 GB,737 µs,5.62 s
338,10.1 MB,10.2 GB,737 µs,5.62 s
339,10.1 MB,10.2 GB,737 µs,5.63 s
340,10.1 MB,10.2 GB,737 µs,5.63 s
341,10.1 MB,10.2 GB,737 µs,5.63 s
342,10.1 MB,10.2 GB,745 µs,5.63 s
343,10.1 MB,10.2 GB,745 µs,5.63 s
344,10.1 MB,10.2 GB,745 µs,5.63 s
345,10.1 MB,10.2 GB,745 µs,5.63 s
346,10.1 MB,10.2 GB,745 µs,5.63 s
347,10.1 MB,10.2 GB,745 µs,5.63 s
348,10.1 MB,10.2 GB,745 µs,5.63 s
349,10.1 MB,10.2 GB,734 µs,5.63 s
350,10.1 MB,10.2 GB,734 µs,5.63 s
351,10.1 MB,10.2 GB,734 µs,5.63 s
352,10.1 MB,10.2 GB,600 µs,5.62 s
353,10.1 MB,10.2 GB,612 µs,4.66 s
354,10.1 MB,10.2 GB,708 µs,4.75 s
355,10.1 MB,10.2 GB,708 µs,4.84 s
356,10.1 MB,10.2 GB,708 µs,5.62 s
357,10.1 MB,10.2 GB,708 µs,5.62 s
358,10.1 MB,10.2 GB,708 µs,5.62 s
359,10.1 MB,10.2 GB,708 µs,5.62 s
360,10.1 MB,10.2 GB,708 µs,5.62 s
361,10.1 MB,10.2 GB,708 µs,5.62 s
362,10.1 MB,10.2 GB,708 µs,5.62 s
363,10.1 MB,10.2 GB,708 µs,5.62 s
364,10.1 MB,10.2 GB,602 µs,5.62 s
365,10.1 MB,10.2 GB,590 µs,5.62 s
366,10.1 MB,10.2 GB,656 µs,5.62 s
367,10.1 MB,10.2 GB,656 µs,4.82 s
368,10.1 MB,10.2 GB,670 µs,5.67 s
369,10.1 MB,10.2 GB,670 µs,5.67 s
370,10.1 MB,10.2 GB,670 µs,5.67 s
371,10.1 MB,10.2 GB,670 µs,4.83 s
372,10.1 MB,10.2 GB,670 µs,5.69 s
373,10.1 MB,10.2 GB,670 µs,5.69 s
374,10.1 MB,10.2 GB,670 µs,5.69 s
375,10.1 MB,10.2 GB,670 µs,5.69 s
376,10.1 MB,10.2 GB,670 µs,5.69 s
377,10.1 MB,10.2 GB,670 µs,5.69 s
378,10.1 MB,10.2 GB,670 µs,5.69 s
379,10.1 MB,10.2 GB,670 µs,5.69 s
380,10.1 MB,10.2 GB,618 µs,5.69 s
381,10.1 MB,10.2 GB,618 µs,5.69 s
382,10.1 MB,10.2 GB,618 µs,5.69 s
383,10.1 MB,10.2 GB,618 µs,5.55 s
384,10.1 MB,10.2 GB,618 µs,5.55 s
385,10.1 MB,10.2 GB,618 µs,5.55 s
386,10.1 MB,10.2 GB,618 µs,5.55 s
387,10.1 MB,10.2 GB,618 µs,5.52 s
388,10.1 MB,10.2 GB,618 µs,5.52 s
389,10.1 MB,10.2 GB,618 µs,5.52 s
390,10.1 MB,10.2 GB,618 µs,5.52 s
391,10.1 MB,10.2 GB,618 µs,5.52 s
392,10.1 MB,10.2 GB,618 µs,5.52 s
393,10.1 MB,10.2 GB,618 µs,5.52 s
394,10.1 MB,10.2 GB,577 µs,5.52 s
395,10.1 MB,10.2 GB,577 µs,5.52 s
396,10.1 MB,10.2 GB,577 µs,5.42 s
397,10.1 MB,10.2 GB,479 µs,5.42 s
398,10.1 MB,10.2 GB,470 µs,5.42 s
399,9.90 MB,10.2 GB,678 µs,5.38 s
400,9.90 MB,10.2 GB,678 µs,5.38 s
401,9.90 MB,10.2 GB,678 µs,5.38 s
402,9.90 MB,10.2 GB,678 µs,5.38 s
403,9.90 MB,10.2 GB,678 µs,5.38 s
404,9.90 MB,10.2 GB,678 µs,5.38 s
405,9.90 MB,10.2 GB,678 µs,5.38 s
406,9.90 MB,10.2 GB,678 µs,5.38 s
407,9.90 MB,10.2 GB,678 µs,5.38 s
408,9.90 MB,10.2 GB,678 µs,5.32 s
409,9.90 MB,10.2 GB,755 µs,5.32 s
410,9.90 MB,10.2 GB,755 µs,5.32 s
411,9.90 MB,10.2 GB,755 µs,5.32 s
412,9.90 MB,10.2 GB,755 µs,4.37 s
413,9.90 MB,10.2 GB,755 µs,5.13 s
414,9.90 MB,10.2 GB,755 µs,5.13 s
415,9.90 MB,10.2 GB,753 µs,5.13 s
416,9.90 MB,10.2 GB,753 µs,5.13 s
417,9.90 MB,10.2 GB,753 µs,5.13 s
418,9.90 MB,10.2 GB,753 µs,5.13 s
419,9.90 MB,10.2 GB,753 µs,5.13 s
420,9.90 MB,10.2 GB,753 µs,5.13 s
421,9.90 MB,10.2 GB,753 µs,5.16 s
422,9.90 MB,10.2 GB,753 µs,5.16 s
423,9.90 MB,10.2 GB,753 µs,5.16 s
424,9.90 MB,10.2 GB,753 µs,5.16 s
425,9.90 MB,10.2 GB,753 µs,5.16 s
426,9.90 MB,10.2 GB,800 µs,5.16 s
427,9.90 MB,10.2 GB,800 µs,5.16 s
428,9.90 MB,10.2 GB,800 µs,4.42 s
429,9.90 MB,10.2 GB,800 µs,5.15 s
430,9.90 MB,10.2 GB,800 µs,5.15 s
431,9.90 MB,10.2 GB,800 µs,5.15 s
432,9.90 MB,10.2 GB,760 µs,5.15 s
433,9.90 MB,10.2 GB,760 µs,5.15 s
434,9.90 MB,10.2 GB,760 µs,5.15 s
435,9.90 MB,10.2 GB,760 µs,5.24 s
436,9.90 MB,10.2 GB,760 µs,5.24 s
437,9.90 MB,10.2 GB,760 µs,5.24 s
438,9.90 MB,10.2 GB,760 µs,5.24 s
439,9.90 MB,10.2 GB,760 µs,5.24 s
440,9.90 MB,10.2 GB,712 µs,5.24 s
441,9.90 MB,10.2 GB,712 µs,5.24 s
442,9.90 MB,10.2 GB,712 µs,5.24 s
443,9.90 MB,10.2 GB,712 µs,5.28 s
444,9.90 MB,10.2 GB,712 µs,5.28 s
445,9.92 MB,10.2 GB,712 µs,5.28 s
446,9.92 MB,10.2 GB,712 µs,5.28 s
447,9.92 MB,10.2 GB,712 µs,5.28 s
448,9.92 MB,10.2 GB,712 µs,5.28 s
449,9.92 MB,10.2 GB,712 µs,5.28 s
450,9.92 MB,10.2 GB,712 µs,5.38 s
451,9.92 MB,10.2 GB,712 µs,5.38 s
452,9.92 MB,10.2 GB,712 µs,5.38 s
453,9.92 MB,10.2 GB,712 µs,5.38 s
454,9.92 MB,10.2 GB,712 µs,5.38 s
455,9.92 MB,10.2 GB,712 µs,5.38 s
456,9.92 MB,10.2 GB,712 µs,5.46 s
457,9.92 MB,10.2 GB,712 µs,5.46 s
458,9.92 MB,10.2 GB,712 µs,5.46 s
459,9.92 MB,10.2 GB,692 µs,5.46 s
460,9.92 MB,10.2 GB,692 µs,5.46 s
461,9.92 MB,10.2 GB,692 µs,5.46 s
462,9.92 MB,10.2 GB,581 µs,5.46 s
463,9.92 MB,10.2 GB,570 µs,5.46 s
464,9.95 MB,10.2 GB,702 µs,5.52 s
465,9.95 MB,10.2 GB,702 µs,5.52 s
466,9.95 MB,10.2 GB,702 µs,5.52 s
467,9.95 MB,10.2 GB,702 µs,5.52 s
468,9.95 MB,10.2 GB,702 µs,5.61 s
469,9.95 MB,10.2 GB,702 µs,5.61 s
470,9.95 MB,10.2 GB,702 µs,5.61 s
471,9.95 MB,10.2 GB,702 µs,5.61 s
472,9.95 MB,10.2 GB,702 µs,5.61 s
473,9.95 MB,10.2 GB,702 µs,5.61 s
474,9.95 MB,10.2 GB,702 µs,5.61 s
475,9.95 MB,10.2 GB,716 µs,5.61 s
476,9.95 MB,10.2 GB,716 µs,5.61 s
477,9.95 MB,10.2 GB,716 µs,5.61 s
478,9.95 MB,10.2 GB,716 µs,5.62 s
479,9.95 MB,10.2 GB,716 µs,5.62 s
480,9.95 MB,10.2 GB,716 µs,5.62 s
481,9.95 MB,10.2 GB,716 µs,5.67 s
482,9.96 MB,10.2 GB,692 µs,5.67 s
483,9.96 MB,10.2 GB,692 µs,5.67 s
484,9.96 MB,10.2 GB,692 µs,5.67 s
485,9.96 MB,10.2 GB,692 µs,5.67 s
486,9.96 MB,10.2 GB,692 µs,5.67 s
487,9.96 MB,10.2 GB,692 µs,5.67 s
488,9.96 MB,10.2 GB,692 µs,5.67 s
489,9.96 MB,10.2 GB,692 µs,5.67 s
490,9.96 MB,10.2 GB,692 µs,5.67 s
491,9.96 MB,10.2 GB,692 µs,5.64 s
492,9.96 MB,10.2 GB,684 µs,5.64 s
493,9.96 MB,10.2 GB,684 µs,5.64 s
494,9.96 MB,10.2 GB,684 µs,5.64 s
495,9.96 MB,10.2 GB,684 µs,5.64 s
496,9.96 MB,10.2 GB,684 µs,5.64 s
497,9.96 MB,10.2 GB,684 µs,5.64 s
498,9.96 MB,10.2 GB,684 µs,5.64 s
499,10.1 MB,10.2 GB,706 µs,5.64 s
500,10.1 MB,10.2 GB,706 µs,5.64 s
501,10.1 MB,10.2 GB,706 µs,5.64 s
502,10.1 MB,10.2 GB,706 µs,5.64 s
503,10.1 MB,10.2 GB,706 µs,5.64 s
504,10.1 MB,10.2 GB,706 µs,5.64 s
505,10.1 MB,10.2 GB,700 µs,5.64 s
506,10.1 MB,10.2 GB,700 µs,4.81 s
507,10.1 MB,10.2 GB,700 µs,5.64 s
508,10.1 MB,10.2 GB,700 µs,5.64 s
509,10.1 MB,10.2 GB,700 µs,5.64 s
510,10.1 MB,10.2 GB,700 µs,5.61 s
511,10.1 MB,10.2 GB,700 µs,5.61 s
512,10.1 MB,10.2 GB,700 µs,5.61 s
513,10.1 MB,10.2 GB,700 µs,5.61 s
514,10.1 MB,10.2 GB,700 µs,5.61 s
515,9.76 MB,10.2 GB,790 µs,5.61 s
516,9.76 MB,10.2 GB,790 µs,5.61 s
517,9.76 MB,10.2 GB,790 µs,5.61 s
518,9.76 MB,10.2 GB,790 µs,5.61 s
519,9.76 MB,10.2 GB,790 µs,5.61 s
520,9.76 MB,10.2 GB,790 µs,5.61 s
521,9.76 MB,10.2 GB,790 µs,5.61 s
522,9.76 MB,10.2 GB,790 µs,4.80 s
523,9.76 MB,10.2 GB,790 µs,4.70 s
524,9.76 MB,10.2 GB,865 µs,4.60 s
525,9.76 MB,10.2 GB,865 µs,4.51 s
526,9.76 MB,10.2 GB,865 µs,5.58 s
527,9.76 MB,10.2 GB,865 µs,5.58 s
528,9.76 MB,10.2 GB,865 µs,5.58 s
529,9.77 MB,10.2 GB,849 µs,5.58 s
530,9.77 MB,10.2 GB,849 µs,5.58 s
531,9.77 MB,10.2 GB,849 µs,5.58 s
532,9.77 MB,10.2 GB,849 µs,5.58 s
533,9.77 MB,10.2 GB,849 µs,5.58 s
534,9.77 MB,10.2 GB,849 µs,5.58 s
535,9.77 MB,10.2 GB,849 µs,5.58 s
536,9.77 MB,10.2 GB,849 µs,5.58 s
537,9.77 MB,10.2 GB,849 µs,5.58 s
538,9.77 MB,10.2 GB,849 µs,5.58 s
539,9.77 MB,10.2 GB,849 µs,5.58 s
540,9.77 MB,10.2 GB,825 µs,5.58 s
541,9.77 MB,10.2 GB,825 µs,5.58 s
542,9.77 MB,10.2 GB,714 µs,5.58 s
543,9.77 MB,10.2 GB,728 µs,5.58 s
544,9.77 MB,10.2 GB,857 µs,5.58 s
545,9.77 MB,10.2 GB,857 µs,5.60 s
546,9.77 MB,10.2 GB,857 µs,5.60 s
547,9.77 MB,10.2 GB,857 µs,5.60 s
548,9.77 MB,10.2 GB,857 µs,5.60 s
549,9.77 MB,10.2 GB,857 µs,5.60 s
550,9.77 MB,10.2 GB,857 µs,5.60 s
551,9.77 MB,10.2 GB,857 µs,5.59 s
552,9.77 MB,10.2 GB,857 µs,5.59 s
553,9.77 MB,10.2 GB,857 µs,5.59 s
554,9.77 MB,10.2 GB,857 µs,5.59 s
555,9.77 MB,10.2 GB,727 µs,5.59 s
556,9.77 MB,10.2 GB,838 µs,5.59 s
557,9.77 MB,10.2 GB,838 µs,5.59 s
558,9.77 MB,10.2 GB,838 µs,5.59 s
559,9.77 MB,10.2 GB,660 µs,5.59 s
560,9.77 MB,10.2 GB,673 µs,5.57 s
561,9.77 MB,10.2 GB,778 µs,5.57 s
562,9.77 MB,10.2 GB,778 µs,5.57 s
563,9.77 MB,10.2 GB,778 µs,5.57 s
564,9.77 MB,10.2 GB,778 µs,5.57 s
565,9.77 MB,10.2 GB,778 µs,5.57 s
566,9.77 MB,10.2 GB,778 µs,5.57 s
567,9.77 MB,10.2 GB,778 µs,5.59 s
568,9.77 MB,10.2 GB,778 µs,5.59 s
569,9.77 MB,10.2 GB,778 µs,5.59 s
570,9.77 MB,10.2 GB,672 µs,5.59 s
571,9.78 MB,10.2 GB,790 µs,5.59 s
572,9.78 MB,10.2 GB,790 µs,5.59 s
573,9.78 MB,10.2 GB,790 µs,5.59 s
574,9.78 MB,10.2 GB,790 µs,5.59 s
575,9.78 MB,10.2 GB,784 µs,5.57 s
576,9.78 MB,10.2 GB,784 µs,5.57 s
577,9.78 MB,10.2 GB,784 µs,5.57 s
578,9.78 MB,10.2 GB,784 µs,5.57 s
579,9.78 MB,10.2 GB,784 µs,5.57 s
580,9.78 MB,10.2 GB,784 µs,5.57 s
581,9.78 MB,10.2 GB,784 µs,5.57 s
582,9.78 MB,10.2 GB,784 µs,5.57 s
583,9.78 MB,10.2 GB,784 µs,5.57 s
584,9.78 MB,10.2 GB,784 µs,5.57 s
585,9.78 MB,10.2 GB,775 µs,5.57 s
586,9.78 MB,10.2 GB,775 µs,4.53 s
587,9.78 MB,10.2 GB,775 µs,4.56 s
588,9.78 MB,10.2 GB,775 µs,4.65 s
589,9.78 MB,10.2 GB,788 µs,5.51 s
590,9.78 MB,10.2 GB,788 µs,5.51 s
591,9.78 MB,10.2 GB,788 µs,5.51 s
592,9.78 MB,10.2 GB,788 µs,5.51 s
593,9.78 MB,10.2 GB,788 µs,5.51 s
594,9.78 MB,10.2 GB,788 µs,5.51 s
595,9.78 MB,10.2 GB,788 µs,5.51 s
596,9.78 MB,10.2 GB,788 µs,5.51 s
597,9.78 MB,10.2 GB,788 µs,5.51 s
598,9.78 MB,10.2 GB,788 µs,5.51 s
599,9.78 MB,10.2 GB,788 µs,5.52 s
600,9.78 MB,10.2 GB,785 µs,5.52 s
601,9.78 MB,10.2 GB,667 µs,5.52 s
602,9.78 MB,10.2 GB,653 µs,5.52 s
603,9.78 MB,10.2 GB,640 µs,5.52 s
604,9.78 MB,10.2 GB,785 µs,5.52 s
605,9.78 MB,10.2 GB,785 µs,4.78 s
606,9.78 MB,10.2 GB,785 µs,5.51 s
607,9.78 MB,10.2 GB,785 µs,5.51 s
608,9.78 MB,10.2 GB,785 µs,5.51 s
609,9.78 MB,10.2 GB,785 µs,5.51 s
610,9.78 MB,10.2 GB,785 µs,5.51 s
611,9.78 MB,10.2 GB,785 µs,5.51 s
612,9.78 MB,10.2 GB,785 µs,5.53 s
613,9.78 MB,10.2 GB,785 µs,5.53 s
614,9.78 MB,10.2 GB,785 µs,5.53 s
615,9.78 MB,10.2 GB,785 µs,5.53 s
616,9.79 MB,10.2 GB,762 µs,5.53 s
617,9.79 MB,10.2 GB,762 µs,5.53 s
618,9.79 MB,10.2 GB,762 µs,5.53 s
619,9.79 MB,10.2 GB,762 µs,5.53 s
620,9.79 MB,10.2 GB,762 µs,4.73 s
621,9.79 MB,10.2 GB,762 µs,4.82 s
622,9.79 MB,10.2 GB,762 µs,5.53 s
623,9.79 MB,10.2 GB,762 µs,5.53 s
624,9.79 MB,10.2 GB,762 µs,5.53 s
625,9.79 MB,10.2 GB,762 µs,5.54 s
626,9.79 MB,10.2 GB,762 µs,5.54 s
627,9.79 MB,10.2 GB,762 µs,5.54 s
628,9.79 MB,10.2 GB,754 µs,5.54 s
629,9.79 MB,10.2 GB,754 µs,5.54 s
630,9.79 MB,10.2 GB,754 µs,5.54 s
631,9.79 MB,10.2 GB,756 µs,5.54 s
632,9.79 MB,10.2 GB,756 µs,5.54 s
633,9.79 MB,10.2 GB,756 µs,5.54 s
634,9.79 MB,10.2 GB,756 µs,5.54 s
635,9.79 MB,10.2 GB,756 µs,5.56 s
636,9.79 MB,10.2 GB,756 µs,5.56 s
637,9.79 MB,10.2 GB,756 µs,5.56 s
638,9.79 MB,10.2 GB,751 µs,5.56 s
639,9.79 MB,10.2 GB,751 µs,4.81 s
640,9.79 MB,10.2 GB,751 µs,4.72 s
641,9.79 MB,10.2 GB,751 µs,4.63 s
642,9.79 MB,10.2 GB,751 µs,4.54 s
643,9.79 MB,10.2 GB,751 µs,4.44 s
644,9.79 MB,10.2 GB,751 µs,5.52 s
645,9.79 MB,10.2 GB,577 µs,5.52 s
646,9.79 MB,10.2 GB,589 µs,5.52 s
647,9.79 MB,10.2 GB,601 µs,5.51 s
648,9.79 MB,10.2 GB,614 µs,5.51 s
649,9.79 MB,10.2 GB,626 µs,5.51 s
