"Time","GPU 0","GPU 0"
2025-09-18 11:33:22,61%,
2025-09-18 11:33:24,61%,
2025-09-18 11:33:26,62%,
2025-09-18 11:33:28,62%,
2025-09-18 11:33:30,61%,
2025-09-18 11:33:32,59%,
2025-09-18 11:33:34,38%,
2025-09-18 11:33:36,47%,
2025-09-18 11:33:38,63%,
2025-09-18 11:33:40,61%,
2025-09-18 11:33:42,64%,
2025-09-18 11:33:44,65%,
2025-09-18 11:33:46,49%,
2025-09-18 11:33:48,65%,
2025-09-18 11:33:50,60%,
2025-09-18 11:33:52,60%,
2025-09-18 11:33:54,54%,
2025-09-18 11:33:56,62%,
2025-09-18 11:33:58,62%,
2025-09-18 11:34:00,59%,
2025-09-18 11:34:02,58%,
2025-09-18 11:34:04,55%,
2025-09-18 11:34:06,27%,
2025-09-18 11:34:08,58%,
2025-09-18 11:34:10,61%,
2025-09-18 11:34:12,63%,
2025-09-18 11:34:14,59%,
2025-09-18 11:34:16,48%,
2025-09-18 11:34:18,60%,
2025-09-18 11:34:20,62%,
2025-09-18 11:34:22,60%,
2025-09-18 11:34:24,58%,
2025-09-18 11:34:26,58%,
2025-09-18 11:34:28,59%,
2025-09-18 11:34:30,17%,
2025-09-18 11:34:32,60%,
2025-09-18 11:34:34,60%,
2025-09-18 11:34:36,56%,
2025-09-18 11:34:38,58%,
2025-09-18 11:34:40,48%,
2025-09-18 11:34:42,58%,
2025-09-18 11:34:44,63%,
2025-09-18 11:34:46,54%,
2025-09-18 11:34:48,66%,
2025-09-18 11:34:50,60%,
2025-09-18 11:34:52,63%,
2025-09-18 11:34:54,32%,
2025-09-18 11:34:56,60%,
2025-09-18 11:34:58,61%,
2025-09-18 11:35:00,63%,
2025-09-18 11:35:02,62%,
2025-09-18 11:35:04,62%,
2025-09-18 11:35:06,58%,
2025-09-18 11:35:08,63%,
2025-09-18 11:35:10,63%,
2025-09-18 11:35:12,67%,
2025-09-18 11:35:14,67%,
2025-09-18 11:35:16,51%,
2025-09-18 11:35:18,68%,
2025-09-18 11:35:20,68%,
2025-09-18 11:35:22,63%,
2025-09-18 11:35:24,63%,
2025-09-18 11:35:26,44%,
2025-09-18 11:35:28,62%,
2025-09-18 11:35:30,63%,
2025-09-18 11:35:32,63%,
2025-09-18 11:35:34,64%,
2025-09-18 11:35:36,61%,
2025-09-18 11:35:38,62%,
2025-09-18 11:35:40,38%,
2025-09-18 11:35:42,64%,
2025-09-18 11:35:44,67%,
2025-09-18 11:35:46,44%,
2025-09-18 11:35:48,68%,
2025-09-18 11:35:50,68%,
2025-09-18 11:35:52,65%,
2025-09-18 11:35:54,61%,
2025-09-18 11:35:56,62%,
2025-09-18 11:35:58,27%,
2025-09-18 11:36:00,65%,
2025-09-18 11:36:02,65%,
2025-09-18 11:36:04,65%,
2025-09-18 11:36:06,62%,
2025-09-18 11:36:08,63%,
2025-09-18 11:36:10,62%,
2025-09-18 11:36:12,65%,
2025-09-18 11:36:14,43%,
2025-09-18 11:36:16,46%,
2025-09-18 11:36:18,65%,
2025-09-18 11:36:20,17%,
2025-09-18 11:36:22,63%,
2025-09-18 11:36:24,59%,
2025-09-18 11:36:26,63%,
2025-09-18 11:36:28,63%,
2025-09-18 11:36:30,60%,
2025-09-18 11:36:32,61%,
2025-09-18 11:36:34,60%,
2025-09-18 11:36:36,62%,
2025-09-18 11:36:38,64%,
2025-09-18 11:36:40,62%,
2025-09-18 11:36:42,66%,
2025-09-18 11:36:44,66%,
2025-09-18 11:36:46,43%,
2025-09-18 11:36:48,66%,
2025-09-18 11:36:50,65%,
2025-09-18 11:36:52,62%,
2025-09-18 11:36:54,28%,
2025-09-18 11:36:56,63%,
2025-09-18 11:36:58,57%,
2025-09-18 11:37:00,63%,
2025-09-18 11:37:02,63%,
2025-09-18 11:37:04,62%,
2025-09-18 11:37:06,63%,
2025-09-18 11:37:08,62%,
2025-09-18 11:37:10,61%,
2025-09-18 11:37:12,60%,
2025-09-18 11:37:14,66%,
2025-09-18 11:37:16,47%,
2025-09-18 11:37:18,67%,
2025-09-18 11:37:20,67%,
2025-09-18 11:37:22,63%,
2025-09-18 11:37:24,62%,
2025-09-18 11:37:26,55%,
2025-09-18 11:37:28,61%,
2025-09-18 11:37:30,60%,
2025-09-18 11:37:32,60%,
2025-09-18 11:37:34,62%,
