Index,AUTO-cpu-revision,AUTO-gpu-revision,CPU,GPU
802,,,5.4879999999999995,
803,,,5.292,
804,,,5.272,
805,,,5.254,
806,,,5.4639999999999995,
807,,,5.47,
808,,,5.47,
809,,,5.178,
810,,,5.016,
811,,,5.034000000000001,
812,,,5.186,
813,,,4.9399999999999995,
814,,,4.949999999999999,
815,,,5.031999999999999,
816,,,5.031999999999999,
817,,,5.005999999999999,
818,,,5.005999999999999,
819,,,5.004,
820,,,5.004,
821,,,5.004,
822,,,4.828,
823,,,4.772,
824,,,4.57,
825,,,4.66,
826,,,4.65,
827,,,4.640000000000001,
828,,,4.632000000000001,
829,,,4.3420000000000005,
830,,,3.9299999999999997,
831,,,4.072,
832,,,4.072,
833,,,4.0,
834,,,4.0,
835,,,4.0,
836,,,4.0,
837,,,3.6159999999999997,
838,,,3.598,
839,,,3.5799999999999996,
840,,,3.0902000000000003,
841,,,3.0722,
842,,,2.8840288000000003,
843,,,2.7060288,
844,,,2.6940288,
845,,,2.5460288,
846,,,2.1860288,
847,,,2.1920288,
848,,,2.1960288,
849,,,2.2480288,
850,,,2.2480288,
851,,,2.81,
852,,,2.81,
853,,,2.5325,
854,,,2.5325,
855,,,2.1300000000000003,
856,,,1.9525,
857,,,1.945,
858,,,1.2525285,
859,,,1.15002925,
860,,,1.1500297499999999,
861,,,1.1500305,
862,,,1.1500309999999998,
863,,,1.1500314999999999,
864,,,1.1500362499999999,
865,,,1.1500362499999999,
866,,,0.8825672499999999,
867,,,0.88256675,
868,,,0.882566,
869,,,0.8825654999999999,
870,,,0.82805925,
871,,,0.5901109999999999,
872,,,0.290111,
873,,,0.198861,
874,,,0.198861,
875,,,0.2651003333333333,
876,,,0.3975765,
877,,,0.3975765,
878,,,0.3975765,
879,,,0.3975765,
880,,,0.3975765,
881,,,0.795,
882,,,0.795,
883,,,0.65,
884,,,0.65,
885,,,9.95e-05,
886,,,0.000102,
887,,,0.000104,
888,,,0.000106,
889,,,0.000108,
890,,,0.00011,
891,,,0.000127,
