"Time","GPU 0","GPU 0"
2025-09-18 10:35:50,70%,
2025-09-18 10:35:52,68%,
2025-09-18 10:35:54,68%,
2025-09-18 10:35:56,68%,
2025-09-18 10:35:58,67%,
2025-09-18 10:36:00,67%,
2025-09-18 10:36:02,64%,
2025-09-18 10:36:04,66%,
2025-09-18 10:36:06,11%,
2025-09-18 10:36:08,66%,
2025-09-18 10:36:10,69%,
2025-09-18 10:36:12,69%,
2025-09-18 10:36:14,70%,
2025-09-18 10:36:16,70%,
2025-09-18 10:36:18,70%,
2025-09-18 10:36:20,69%,
2025-09-18 10:36:22,66%,
2025-09-18 10:36:24,55%,
2025-09-18 10:36:26,66%,
2025-09-18 10:36:28,29%,
2025-09-18 10:36:30,64%,
2025-09-18 10:36:32,66%,
2025-09-18 10:36:34,68%,
2025-09-18 10:36:36,69%,
2025-09-18 10:36:38,68%,
2025-09-18 10:36:40,68%,
2025-09-18 10:36:42,67%,
2025-09-18 10:36:44,68%,
2025-09-18 10:36:46,67%,
2025-09-18 10:36:48,68%,
2025-09-18 10:36:50,19%,
2025-09-18 10:36:52,65%,
2025-09-18 10:36:54,67%,
2025-09-18 10:36:56,68%,
2025-09-18 10:36:58,68%,
2025-09-18 10:37:00,68%,
2025-09-18 10:37:02,66%,
2025-09-18 10:37:04,66%,
2025-09-18 10:37:06,67%,
2025-09-18 10:37:08,64%,
2025-09-18 10:37:10,68%,
2025-09-18 10:37:12,11%,
2025-09-18 10:37:14,68%,
2025-09-18 10:37:16,62%,
2025-09-18 10:37:18,63%,
2025-09-18 10:37:20,68%,
2025-09-18 10:37:22,64%,
2025-09-18 10:37:24,61%,
2025-09-18 10:37:26,64%,
2025-09-18 10:37:28,64%,
2025-09-18 10:37:30,62%,
2025-09-18 10:37:32,61%,
2025-09-18 10:37:34,61%,
2025-09-18 10:37:36,47%,
2025-09-18 10:37:38,63%,
2025-09-18 10:37:40,67%,
2025-09-18 10:37:42,67%,
2025-09-18 10:37:44,65%,
2025-09-18 10:37:46,64%,
2025-09-18 10:37:48,67%,
2025-09-18 10:37:50,64%,
2025-09-18 10:37:52,61%,
2025-09-18 10:37:54,61%,
2025-09-18 10:37:56,63%,
2025-09-18 10:37:58,30%,
2025-09-18 10:38:00,61%,
2025-09-18 10:38:02,62%,
2025-09-18 10:38:04,65%,
2025-09-18 10:38:06,68%,
2025-09-18 10:38:08,64%,
2025-09-18 10:38:10,66%,
2025-09-18 10:38:12,65%,
2025-09-18 10:38:14,64%,
2025-09-18 10:38:16,68%,
2025-09-18 10:38:18,63%,
2025-09-18 10:38:20,62%,
2025-09-18 10:38:22,60%,
2025-09-18 10:38:24,59%,
2025-09-18 10:38:26,17%,
2025-09-18 10:38:28,64%,
2025-09-18 10:38:30,62%,
2025-09-18 10:38:32,62%,
2025-09-18 10:38:34,64%,
2025-09-18 10:38:36,66%,
2025-09-18 10:38:38,63%,
2025-09-18 10:38:40,65%,
2025-09-18 10:38:42,64%,
2025-09-18 10:38:44,65%,
2025-09-18 10:38:46,66%,
2025-09-18 10:38:48,39%,
2025-09-18 10:38:50,63%,
2025-09-18 10:38:52,59%,
2025-09-18 10:38:54,63%,
2025-09-18 10:38:56,64%,
2025-09-18 10:38:58,64%,
2025-09-18 10:39:00,65%,
2025-09-18 10:39:02,65%,
2025-09-18 10:39:04,62%,
2025-09-18 10:39:06,65%,
2025-09-18 10:39:08,63%,
2025-09-18 10:39:10,39%,
2025-09-18 10:39:12,66%,
2025-09-18 10:39:14,67%,
2025-09-18 10:39:16,68%,
2025-09-18 10:39:18,67%,
2025-09-18 10:39:20,65%,
2025-09-18 10:39:22,63%,
2025-09-18 10:39:24,61%,
2025-09-18 10:39:26,65%,
2025-09-18 10:39:28,67%,
2025-09-18 10:39:30,60%,
2025-09-18 10:39:32,62%,
2025-09-18 10:39:34,63%,
2025-09-18 10:39:36,64%,
2025-09-18 10:39:38,63%,
2025-09-18 10:39:40,65%,
2025-09-18 10:39:42,65%,
2025-09-18 10:39:44,65%,
2025-09-18 10:39:46,64%,
2025-09-18 10:39:48,66%,
2025-09-18 10:39:50,51%,
2025-09-18 10:39:52,62%,
2025-09-18 10:39:54,65%,
2025-09-18 10:39:56,67%,
2025-09-18 10:39:58,65%,
2025-09-18 10:40:00,65%,
2025-09-18 10:40:02,62%,
2025-09-18 10:40:04,64%,
2025-09-18 10:40:06,64%,
2025-09-18 10:40:08,65%,
2025-09-18 10:40:10,62%,
2025-09-18 10:40:12,67%,
2025-09-18 10:40:14,66%,
2025-09-18 10:40:16,53%,
2025-09-18 10:40:18,68%,
2025-09-18 10:40:20,69%,
2025-09-18 10:40:22,65%,
2025-09-18 10:40:24,67%,
2025-09-18 10:40:26,66%,
2025-09-18 10:40:28,67%,
2025-09-18 10:40:30,65%,
2025-09-18 10:40:32,63%,
2025-09-18 10:40:34,64%,
2025-09-18 10:40:36,55%,
2025-09-18 10:40:38,66%,
2025-09-18 10:40:40,68%,
2025-09-18 10:40:42,69%,
2025-09-18 10:40:44,68%,
2025-09-18 10:40:46,69%,
2025-09-18 10:40:48,68%,
2025-09-18 10:40:50,67%,
2025-09-18 10:40:52,64%,
2025-09-18 10:40:54,65%,
2025-09-18 10:40:56,44%,
2025-09-18 10:40:58,65%,
2025-09-18 10:41:00,65%,
2025-09-18 10:41:02,63%,
2025-09-18 10:41:04,61%,
2025-09-18 10:41:06,67%,
2025-09-18 10:41:08,64%,
2025-09-18 10:41:10,64%,
2025-09-18 10:41:12,67%,
2025-09-18 10:41:14,64%,
2025-09-18 10:41:16,37%,
2025-09-18 10:41:18,64%,
2025-09-18 10:41:20,61%,
2025-09-18 10:41:22,60%,
2025-09-18 10:41:24,54%,
2025-09-18 10:41:26,63%,
2025-09-18 10:41:28,61%,
2025-09-18 10:41:30,59%,
2025-09-18 10:41:32,56%,
2025-09-18 10:41:34,62%,
2025-09-18 10:41:36,59%,
2025-09-18 10:41:38,15%,
2025-09-18 10:41:40,61%,
2025-09-18 10:41:42,62%,
2025-09-18 10:41:44,64%,
2025-09-18 10:41:46,65%,
2025-09-18 10:41:48,66%,
2025-09-18 10:41:50,65%,
2025-09-18 10:41:52,56%,
2025-09-18 10:41:54,60%,
2025-09-18 10:41:56,61%,
2025-09-18 10:41:58,0%,
2025-09-18 10:42:00,58%,
2025-09-18 10:42:02,57%,
2025-09-18 10:42:04,62%,
2025-09-18 10:42:06,62%,
2025-09-18 10:42:08,62%,
2025-09-18 10:42:10,63%,
2025-09-18 10:42:12,60%,
2025-09-18 10:42:14,64%,
2025-09-18 10:42:16,63%,
2025-09-18 10:42:18,62%,
2025-09-18 10:42:20,63%,
2025-09-18 10:42:22,60%,
2025-09-18 10:42:24,62%,
2025-09-18 10:42:26,63%,
2025-09-18 10:42:28,63%,
2025-09-18 10:42:30,58%,
2025-09-18 10:42:32,55%,
2025-09-18 10:42:34,59%,
2025-09-18 10:42:36,27%,
2025-09-18 10:42:38,61%,
2025-09-18 10:42:40,64%,
2025-09-18 10:42:42,63%,
2025-09-18 10:42:44,66%,
2025-09-18 10:42:46,68%,
2025-09-18 10:42:48,64%,
2025-09-18 10:42:50,63%,
2025-09-18 10:42:52,59%,
2025-09-18 10:42:54,63%,
2025-09-18 10:42:56,59%,
2025-09-18 10:42:58,60%,
2025-09-18 10:43:00,63%,
2025-09-18 10:43:02,61%,
2025-09-18 10:43:04,63%,
2025-09-18 10:43:06,65%,
2025-09-18 10:43:08,54%,
2025-09-18 10:43:10,57%,
2025-09-18 10:43:12,63%,
2025-09-18 10:43:14,67%,
2025-09-18 10:43:16,64%,
2025-09-18 10:43:18,64%,
2025-09-18 10:43:20,66%,
2025-09-18 10:43:22,59%,
2025-09-18 10:43:24,62%,
2025-09-18 10:43:26,62%,
2025-09-18 10:43:28,61%,
2025-09-18 10:43:30,64%,
2025-09-18 10:43:32,63%,
2025-09-18 10:43:34,65%,
2025-09-18 10:43:36,64%,
2025-09-18 10:43:38,60%,
2025-09-18 10:43:40,62%,
2025-09-18 10:43:42,0%,
2025-09-18 10:43:44,65%,
2025-09-18 10:43:46,62%,
2025-09-18 10:43:48,0%,
2025-09-18 10:43:50,65%,
2025-09-18 10:43:52,64%,
2025-09-18 10:43:54,62%,
2025-09-18 10:43:56,62%,
2025-09-18 10:43:58,62%,
2025-09-18 10:44:00,62%,
2025-09-18 10:44:02,62%,
2025-09-18 10:44:04,61%,
2025-09-18 10:44:06,60%,
2025-09-18 10:44:08,64%,
2025-09-18 10:44:10,61%,
2025-09-18 10:44:12,64%,
2025-09-18 10:44:14,67%,
2025-09-18 10:44:16,66%,
2025-09-18 10:44:18,65%,
2025-09-18 10:44:20,64%,
2025-09-18 10:44:22,63%,
2025-09-18 10:44:24,63%,
2025-09-18 10:44:26,62%,
2025-09-18 10:44:28,49%,
2025-09-18 10:44:30,62%,
2025-09-18 10:44:32,64%,
2025-09-18 10:44:34,62%,
2025-09-18 10:44:36,64%,
2025-09-18 10:44:38,64%,
2025-09-18 10:44:40,63%,
2025-09-18 10:44:42,65%,
2025-09-18 10:44:44,65%,
2025-09-18 10:44:46,66%,
2025-09-18 10:44:48,30%,
2025-09-18 10:44:50,66%,
2025-09-18 10:44:52,44%,
2025-09-18 10:44:54,64%,
2025-09-18 10:44:56,64%,
2025-09-18 10:44:58,65%,
2025-09-18 10:45:00,65%,
2025-09-18 10:45:02,57%,
2025-09-18 10:45:04,63%,
2025-09-18 10:45:06,64%,
2025-09-18 10:45:08,23%,
2025-09-18 10:45:10,63%,
2025-09-18 10:45:12,67%,
2025-09-18 10:45:14,69%,
2025-09-18 10:45:16,66%,
2025-09-18 10:45:18,68%,
2025-09-18 10:45:20,68%,
2025-09-18 10:45:22,65%,
2025-09-18 10:45:24,62%,
2025-09-18 10:45:26,64%,
2025-09-18 10:45:28,0%,
2025-09-18 10:45:30,61%,
2025-09-18 10:45:32,65%,
2025-09-18 10:45:34,60%,
2025-09-18 10:45:36,65%,
2025-09-18 10:45:38,61%,
2025-09-18 10:45:40,61%,
2025-09-18 10:45:42,62%,
2025-09-18 10:45:44,35%,
2025-09-18 10:45:46,63%,
2025-09-18 10:45:48,63%,
2025-09-18 10:45:50,62%,
2025-09-18 10:45:52,62%,
2025-09-18 10:45:54,15%,
2025-09-18 10:45:56,60%,
2025-09-18 10:45:58,63%,
2025-09-18 10:46:00,57%,
2025-09-18 10:46:02,56%,
2025-09-18 10:46:04,57%,
2025-09-18 10:46:06,31%,
2025-09-18 10:46:08,53%,
2025-09-18 10:46:10,58%,
2025-09-18 10:46:12,56%,
2025-09-18 10:46:14,57%,
2025-09-18 10:46:16,60%,
2025-09-18 10:46:18,61%,
2025-09-18 10:46:20,58%,
2025-09-18 10:46:22,55%,
2025-09-18 10:46:24,59%,
2025-09-18 10:46:26,57%,
2025-09-18 10:46:28,56%,
2025-09-18 10:46:30,55%,
2025-09-18 10:46:32,53%,
2025-09-18 10:46:34,52%,
2025-09-18 10:46:36,58%,
2025-09-18 10:46:38,57%,
2025-09-18 10:46:40,57%,
2025-09-18 10:46:42,62%,
2025-09-18 10:46:44,28%,
2025-09-18 10:46:46,40%,
2025-09-18 10:46:48,61%,
2025-09-18 10:46:50,57%,
2025-09-18 10:46:52,62%,
2025-09-18 10:46:54,57%,
2025-09-18 10:46:56,59%,
2025-09-18 10:46:58,58%,
2025-09-18 10:47:00,49%,
2025-09-18 10:47:02,59%,
2025-09-18 10:47:04,48%,
2025-09-18 10:47:06,62%,
2025-09-18 10:47:08,62%,
2025-09-18 10:47:10,59%,
2025-09-18 10:47:12,65%,
2025-09-18 10:47:14,61%,
2025-09-18 10:47:16,39%,
2025-09-18 10:47:18,62%,
2025-09-18 10:47:20,62%,
2025-09-18 10:47:22,59%,
2025-09-18 10:47:24,61%,
2025-09-18 10:47:26,60%,
2025-09-18 10:47:28,60%,
2025-09-18 10:47:30,57%,
2025-09-18 10:47:32,59%,
2025-09-18 10:47:34,61%,
2025-09-18 10:47:36,62%,
2025-09-18 10:47:38,62%,
2025-09-18 10:47:40,60%,
2025-09-18 10:47:42,64%,
2025-09-18 10:47:44,64%,
2025-09-18 10:47:46,63%,
2025-09-18 10:47:48,66%,
2025-09-18 10:47:50,64%,
2025-09-18 10:47:52,34%,
2025-09-18 10:47:54,61%,
2025-09-18 10:47:56,59%,
2025-09-18 10:47:58,62%,
2025-09-18 10:48:00,59%,
2025-09-18 10:48:02,60%,
2025-09-18 10:48:04,59%,
2025-09-18 10:48:06,61%,
2025-09-18 10:48:08,58%,
2025-09-18 10:48:10,61%,
2025-09-18 10:48:12,63%,
2025-09-18 10:48:14,64%,
2025-09-18 10:48:16,65%,
2025-09-18 10:48:18,66%,
2025-09-18 10:48:20,62%,
2025-09-18 10:48:22,61%,
2025-09-18 10:48:24,61%,
2025-09-18 10:48:26,16%,
2025-09-18 10:48:28,59%,
2025-09-18 10:48:30,61%,
2025-09-18 10:48:32,62%,
2025-09-18 10:48:34,60%,
2025-09-18 10:48:36,61%,
2025-09-18 10:48:38,57%,
2025-09-18 10:48:40,0%,
2025-09-18 10:48:42,66%,
2025-09-18 10:48:44,67%,
2025-09-18 10:48:46,65%,
2025-09-18 10:48:48,66%,
2025-09-18 10:48:50,64%,
2025-09-18 10:48:52,62%,
2025-09-18 10:48:54,63%,
2025-09-18 10:48:56,59%,
2025-09-18 10:48:58,40%,
2025-09-18 10:49:00,62%,
2025-09-18 10:49:02,63%,
2025-09-18 10:49:04,60%,
2025-09-18 10:49:06,65%,
2025-09-18 10:49:08,63%,
2025-09-18 10:49:10,61%,
2025-09-18 10:49:12,61%,
2025-09-18 10:49:14,65%,
2025-09-18 10:49:16,33%,
2025-09-18 10:49:18,64%,
2025-09-18 10:49:20,66%,
2025-09-18 10:49:22,64%,
2025-09-18 10:49:24,63%,
2025-09-18 10:49:26,63%,
2025-09-18 10:49:28,59%,
2025-09-18 10:49:30,61%,
2025-09-18 10:49:32,60%,
2025-09-18 10:49:34,61%,
2025-09-18 10:49:36,63%,
2025-09-18 10:49:38,56%,
2025-09-18 10:49:40,62%,
2025-09-18 10:49:42,66%,
2025-09-18 10:49:44,65%,
2025-09-18 10:49:46,66%,
2025-09-18 10:49:48,65%,
2025-09-18 10:49:50,66%,
2025-09-18 10:49:52,60%,
2025-09-18 10:49:54,61%,
2025-09-18 10:49:56,62%,
2025-09-18 10:49:58,61%,
2025-09-18 10:50:00,50%,
2025-09-18 10:50:02,59%,
2025-09-18 10:50:04,63%,
2025-09-18 10:50:06,59%,
2025-09-18 10:50:08,31%,
2025-09-18 10:50:10,62%,
2025-09-18 10:50:12,66%,
2025-09-18 10:50:14,66%,
2025-09-18 10:50:16,66%,
2025-09-18 10:50:18,66%,
2025-09-18 10:50:20,63%,
2025-09-18 10:50:22,63%,
2025-09-18 10:50:24,62%,
2025-09-18 10:50:26,60%,
2025-09-18 10:50:28,43%,
2025-09-18 10:50:30,57%,
2025-09-18 10:50:32,59%,
2025-09-18 10:50:34,62%,
2025-09-18 10:50:36,44%,
2025-09-18 10:50:38,62%,
2025-09-18 10:50:40,59%,
2025-09-18 10:50:42,64%,
2025-09-18 10:50:44,63%,
2025-09-18 10:50:46,36%,
2025-09-18 10:50:48,64%,
2025-09-18 10:50:50,65%,
2025-09-18 10:50:52,62%,
2025-09-18 10:50:54,61%,
2025-09-18 10:50:56,62%,
2025-09-18 10:50:58,60%,
2025-09-18 10:51:00,56%,
2025-09-18 10:51:02,12%,
2025-09-18 10:51:04,60%,
2025-09-18 10:51:06,61%,
2025-09-18 10:51:08,61%,
2025-09-18 10:51:10,61%,
2025-09-18 10:51:12,61%,
2025-09-18 10:51:14,64%,
2025-09-18 10:51:16,63%,
2025-09-18 10:51:18,63%,
2025-09-18 10:51:20,62%,
2025-09-18 10:51:22,62%,
2025-09-18 10:51:24,0%,
2025-09-18 10:51:26,60%,
2025-09-18 10:51:28,61%,
2025-09-18 10:51:30,59%,
2025-09-18 10:51:32,61%,
2025-09-18 10:51:34,60%,
2025-09-18 10:51:36,56%,
2025-09-18 10:51:38,58%,
2025-09-18 10:51:40,59%,
2025-09-18 10:51:42,64%,
2025-09-18 10:51:44,64%,
2025-09-18 10:51:46,45%,
2025-09-18 10:51:48,63%,
2025-09-18 10:51:50,67%,
2025-09-18 10:51:52,62%,
2025-09-18 10:51:54,61%,
2025-09-18 10:51:56,59%,
2025-09-18 10:51:58,60%,
2025-09-18 10:52:00,26%,
2025-09-18 10:52:02,60%,
2025-09-18 10:52:04,63%,
2025-09-18 10:52:06,59%,
2025-09-18 10:52:08,61%,
2025-09-18 10:52:10,58%,
2025-09-18 10:52:12,63%,
2025-09-18 10:52:14,65%,
2025-09-18 10:52:16,25%,
2025-09-18 10:52:18,65%,
2025-09-18 10:52:20,62%,
2025-09-18 10:52:22,61%,
2025-09-18 10:52:24,61%,
2025-09-18 10:52:26,59%,
2025-09-18 10:52:28,58%,
2025-09-18 10:52:30,60%,
2025-09-18 10:52:32,61%,
2025-09-18 10:52:34,59%,
2025-09-18 10:52:36,62%,
2025-09-18 10:52:38,63%,
2025-09-18 10:52:40,59%,
2025-09-18 10:52:42,62%,
2025-09-18 10:52:44,62%,
2025-09-18 10:52:46,64%,
2025-09-18 10:52:48,39%,
2025-09-18 10:52:50,62%,
2025-09-18 10:52:52,62%,
2025-09-18 10:52:54,62%,
2025-09-18 10:52:56,60%,
2025-09-18 10:52:58,0%,
2025-09-18 10:53:00,0%,
2025-09-18 10:53:02,0%,
2025-09-18 10:53:04,0%,
2025-09-18 10:53:06,0%,
2025-09-18 10:53:08,0%,
2025-09-18 10:53:10,0%,
2025-09-18 10:53:12,0%,
2025-09-18 10:53:14,0%,
2025-09-18 10:53:16,0%,
2025-09-18 10:53:18,0%,
2025-09-18 10:53:20,0%,
2025-09-18 10:53:22,0%,
2025-09-18 10:53:24,0%,
2025-09-18 10:53:26,0%,
2025-09-18 10:53:28,0%,
2025-09-18 10:53:30,0%,
2025-09-18 10:53:32,0%,
2025-09-18 10:53:34,0%,
2025-09-18 10:53:36,0%,
2025-09-18 10:53:38,0%,
2025-09-18 10:53:40,0%,
2025-09-18 10:53:42,0%,
2025-09-18 10:53:44,0%,
2025-09-18 10:53:46,0%,
2025-09-18 10:53:48,0%,
2025-09-18 10:53:50,0%,
2025-09-18 10:53:52,0%,
2025-09-18 10:53:54,0%,
