step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
493,9.13 MB,5.95 GB,8.87 MB,6.51 GB,,,593 µs,957 ms,61%
494,,,,,,,,,
495,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,599 µs,957 ms,57%
496,,,,,,,,,
497,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,599 µs,957 ms,59%
498,,,,,,,,,
499,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,599 µs,957 ms,39%
500,,,,,,,,,
501,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,609 µs,957 ms,62%
502,,,,,,,,,
503,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,609 µs,957 ms,62%
504,,,,,,,,,
505,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,609 µs,957 ms,61%
506,,,,,,,,,
507,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,609 µs,957 ms,62%
508,,,,,,,,,
509,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,609 µs,957 ms,59%
510,,,,,,,,,
511,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,609 µs,957 ms,60%
512,,,,,,,,,
513,9.13 MB,5.95 GB,8.91 MB,6.51 GB,,,609 µs,957 ms,0%
514,,,,,,,,,
515,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,623 µs,957 ms,63%
516,,,,,,,,,
517,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,630 µs,953 ms,51%
518,,,,,,,,,
519,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,630 µs,953 ms,68%
520,,,,,,,,,
521,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,630 µs,953 ms,68%
522,,,,,,,,,
523,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,630 µs,953 ms,64%
524,,,,,,,,,
525,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,630 µs,953 ms,64%
526,,,,,,,,,
527,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,630 µs,953 ms,62%
528,,,,,,,,,
529,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,630 µs,774 ms,61%
530,,,,,,,,,
531,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,630 µs,806 ms,45%
532,,,,,,,,,
533,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,630 µs,803 ms,66%
534,,,,,,,,,
535,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,649 µs,771 ms,66%
536,,,,,,,,,
537,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,501 µs,739 ms,63%
538,,,,,,,,,
539,9.13 MB,5.95 GB,9.07 MB,6.51 GB,,,479 µs,707 ms,64%
540,,,,,,,,,
541,9.13 MB,5.95 GB,9.09 MB,6.51 GB,,,615 µs,676 ms,61%
542,,,,,,,,,
543,9.13 MB,5.95 GB,9.09 MB,6.51 GB,,,615 µs,953 ms,66%
544,,,,,,,,,
545,9.13 MB,5.95 GB,9.09 MB,6.51 GB,,,615 µs,953 ms,65%
546,,,,,,,,,
547,9.13 MB,,9.09 MB,6.51 GB,,,615 µs,953 ms,44%
548,,,,,,,,,
549,,,9.09 MB,6.51 GB,,,615 µs,951 ms,67%
550,,,,,,,,,
551,,,9.09 MB,6.51 GB,,,615 µs,951 ms,66%
552,,,,,,,,,
553,,,9.09 MB,6.51 GB,,,611 µs,951 ms,64%
554,,,,,,,,,
555,,,9.09 MB,6.51 GB,,,592 µs,951 ms,63%
556,,,,,,,,,
557,,,9.09 MB,6.51 GB,,,592 µs,953 ms,62%
558,,,,,,,,,
559,,,9.09 MB,6.51 GB,,,592 µs,953 ms,61%
560,,,,,,,,,
561,,,9.09 MB,6.51 GB,,,592 µs,953 ms,60%
562,,,,,,,,,
563,,,9.09 MB,6.51 GB,,,592 µs,956 ms,63%
564,,,,,,,,,
565,,,9.09 MB,6.51 GB,,,592 µs,956 ms,64%
566,,,,,,,,,
567,,,9.09 MB,6.51 GB,,,586 µs,956 ms,62%
568,,,,,,,,,
569,,,9.09 MB,6.51 GB,,,586 µs,957 ms,63%
570,,,,,,,,,
571,,,9.09 MB,6.51 GB,,,586 µs,957 ms,63%
572,,,,,,,,,
573,,,9.09 MB,6.51 GB,,,586 µs,957 ms,64%
574,,,,,,,,,
575,,,9.09 MB,6.51 GB,,,399 µs,957 ms,65%
576,,,,,,,,,
577,,,9.09 MB,6.51 GB,,,418 µs,664 ms,44%
578,,,,,,,,,
579,,,9.09 MB,6.51 GB,,,438 µs,696 ms,22%
580,,,,,,,,,
581,,,9.09 MB,6.51 GB,,,458 µs,730 ms,65%
582,,,,,,,,,
583,,,9.09 MB,6.51 GB,,,477 µs,762 ms,63%
584,,,,,,,,,
585,,,9.09 MB,6.51 GB,,,497 µs,794 ms,64%
586,,,,,,,,,
587,,,9.09 MB,6.51 GB,,,518 µs,826 ms,62%
588,,,,,,,,,
589,,,9.09 MB,6.51 GB,,,590 µs,959 ms,62%
590,,,,,,,,,
591,,,9.09 MB,6.51 GB,,,590 µs,959 ms,63%
592,,,,,,,,,
593,,,9.09 MB,6.51 GB,,,590 µs,959 ms,62%
594,,,,,,,,,
595,,,9.09 MB,6.51 GB,,,590 µs,828 ms,61%
596,,,,,,,,,
597,,,9.09 MB,6.51 GB,,,590 µs,796 ms,62%
598,,,,,,,,,
599,,,9.09 MB,6.51 GB,,,590 µs,764 ms,62%
600,,,,,,,,,
601,,,9.09 MB,6.51 GB,,,507 µs,958 ms,56%
602,,,,,,,,,
603,,,9.09 MB,6.51 GB,,,487 µs,958 ms,65%
604,,,,,,,,,
605,,,9.10 MB,6.51 GB,,,586 µs,958 ms,66%
606,,,,,,,,,
607,,,9.10 MB,6.51 GB,,,586 µs,958 ms,46%
608,,,,,,,,,
609,,,9.10 MB,6.51 GB,,,586 µs,958 ms,66%
610,,,,,,,,,
611,,,9.10 MB,6.51 GB,,,586 µs,958 ms,66%
612,,,,,,,,,
613,,,9.10 MB,6.51 GB,,,592 µs,960 ms,62%
614,,,,,,,,,
615,,,9.10 MB,6.51 GB,,,592 µs,960 ms,63%
616,,,,,,,,,
617,,,9.10 MB,6.51 GB,,,588 µs,960 ms,61%
618,,,,,,,,,
619,,,9.10 MB,6.51 GB,,,588 µs,960 ms,59%
620,,,,,,,,,
621,,,9.10 MB,6.51 GB,,,588 µs,960 ms,61%
622,,,,,,,,,
623,,,9.10 MB,6.51 GB,,,588 µs,960 ms,61%
624,,,,,,,,,
625,,,9.10 MB,6.51 GB,,,588 µs,958 ms,62%
626,,,,,,,,,
627,,,9.10 MB,6.51 GB,,,586 µs,958 ms,63%
628,,,,,,,,,
629,,,9.10 MB,6.51 GB,,,586 µs,958 ms,61%
630,,,,,,,,,
631,,,9.10 MB,6.51 GB,,,586 µs,958 ms,60%
632,,,,,,,,,
633,,,9.10 MB,6.51 GB,,,492 µs,958 ms,61%
634,,,,,,,,,
635,,,9.10 MB,6.51 GB,,,473 µs,958 ms,65%
636,,,,,,,,,
637,,,8.79 MB,6.51 GB,,,614 µs,958 ms,23%
638,,,,,,,,,
639,,,8.79 MB,6.51 GB,,,614 µs,960 ms,65%
640,,,,,,,,,
641,,,8.79 MB,6.51 GB,,,614 µs,763 ms,67%
642,,,,,,,,,
643,,,8.79 MB,6.51 GB,,,614 µs,795 ms,62%
644,,,,,,,,,
645,,,8.79 MB,6.51 GB,,,614 µs,827 ms,64%
646,,,,,,,,,
647,,,8.79 MB,6.51 GB,,,529 µs,962 ms,63%
648,,,,,,,,,
649,,,8.79 MB,6.51 GB,,,633 µs,962 ms,60%
650,,,,,,,,,
651,,,8.79 MB,6.51 GB,,,633 µs,840 ms,62%
652,,,,,,,,,
653,,,8.79 MB,6.51 GB,,,527 µs,808 ms,16%
654,,,,,,,,,
655,,,8.79 MB,6.51 GB,,,618 µs,776 ms,59%
656,,,,,,,,,
657,,,8.79 MB,6.51 GB,,,618 µs,963 ms,62%
658,,,,,,,,,
659,,,8.79 MB,6.51 GB,,,618 µs,963 ms,59%
660,,,,,,,,,
661,,,8.79 MB,6.51 GB,,,618 µs,961 ms,62%
662,,,,,,,,,
663,,,8.79 MB,6.51 GB,,,618 µs,961 ms,65%
664,,,,,,,,,
665,,,8.79 MB,6.51 GB,,,632 µs,961 ms,65%
666,,,,,,,,,
667,,,8.79 MB,6.51 GB,,,632 µs,961 ms,44%
668,,,,,,,,,
669,,,8.79 MB,6.51 GB,,,634 µs,960 ms,65%
670,,,,,,,,,
671,,,8.79 MB,6.51 GB,,,634 µs,960 ms,22%
672,,,,,,,,,
673,,,8.79 MB,6.51 GB,,,634 µs,962 ms,61%
674,,,,,,,,,
675,,,8.79 MB,6.51 GB,,,634 µs,962 ms,61%
676,,,,,,,,,
677,,,8.79 MB,6.51 GB,,,511 µs,962 ms,62%
678,,,,,,,,,
679,,,8.79 MB,6.51 GB,,,614 µs,962 ms,62%
680,,,,,,,,,
681,,,8.79 MB,6.51 GB,,,614 µs,962 ms,61%
682,,,,,,,,,
683,,,8.79 MB,6.51 GB,,,614 µs,962 ms,59%
684,,,,,,,,,
685,,,8.79 MB,6.51 GB,,,614 µs,961 ms,38%
686,,,,,,,,,
687,,,8.79 MB,6.51 GB,,,503 µs,961 ms,47%
688,,,,,,,,,
689,,,8.80 MB,6.51 GB,,,599 µs,961 ms,63%
690,,,,,,,,,
691,,,8.80 MB,6.51 GB,,,599 µs,961 ms,61%
692,,,,,,,,,
693,,,8.80 MB,6.51 GB,,,599 µs,961 ms,64%
694,,,,,,,,,
695,,,8.80 MB,6.51 GB,,,599 µs,961 ms,65%
696,,,,,,,,,
697,,,8.80 MB,6.51 GB,,,602 µs,961 ms,49%
698,,,,,,,,,
699,,,8.80 MB,6.51 GB,,,589 µs,783 ms,65%
700,,,,,,,,,
701,,,8.80 MB,6.51 GB,,,589 µs,815 ms,60%
702,,,,,,,,,
703,,,8.80 MB,6.51 GB,,,589 µs,959 ms,60%
704,,,,,,,,,
705,,,8.80 MB,6.51 GB,,,589 µs,959 ms,54%
706,,,,,,,,,
707,,,8.80 MB,6.51 GB,,,589 µs,959 ms,62%
708,,,,,,,,,
709,,,8.80 MB,6.51 GB,,,589 µs,814 ms,62%
710,,,,,,,,,
711,,,8.80 MB,6.51 GB,,,589 µs,782 ms,59%
712,,,,,,,,,
713,,,8.80 MB,6.51 GB,,,589 µs,750 ms,58%
714,,,,,,,,,
715,,,8.81 MB,6.51 GB,,,573 µs,718 ms,55%
716,,,,,,,,,
717,,,8.81 MB,6.51 GB,,,573 µs,691 ms,27%
718,,,,,,,,,
719,,,8.81 MB,6.51 GB,,,573 µs,659 ms,58%
720,,,,,,,,,
721,,,8.81 MB,6.51 GB,,,573 µs,627 ms,61%
722,,,,,,,,,
723,,,8.81 MB,6.51 GB,,,573 µs,957 ms,63%
724,,,,,,,,,
725,,,8.81 MB,6.51 GB,,,573 µs,957 ms,59%
726,,,,,,,,,
727,,,8.81 MB,6.51 GB,,,573 µs,957 ms,48%
728,,,,,,,,,
729,,,8.81 MB,6.51 GB,,,373 µs,955 ms,60%
730,,,,,,,,,
731,,,8.83 MB,6.51 GB,,,503 µs,955 ms,62%
732,,,,,,,,,
733,,,8.83 MB,6.51 GB,,,591 µs,955 ms,60%
734,,,,,,,,,
735,,,8.83 MB,6.51 GB,,,591 µs,955 ms,58%
736,,,,,,,,,
737,,,8.83 MB,6.51 GB,,,591 µs,956 ms,58%
738,,,,,,,,,
739,,,8.83 MB,6.51 GB,,,591 µs,956 ms,59%
740,,,,,,,,,
741,,,8.83 MB,6.51 GB,,,591 µs,955 ms,17%
742,,,,,,,,,
743,,,8.83 MB,6.51 GB,,,591 µs,955 ms,60%
744,,,,,,,,,
745,,,8.83 MB,6.51 GB,,,591 µs,955 ms,60%
746,,,,,,,,,
747,,,8.90 MB,6.51 GB,,,612 µs,955 ms,56%
748,,,,,,,,,
749,,,8.90 MB,6.51 GB,,,627 µs,955 ms,58%
750,,,,,,,,,
751,,,8.90 MB,6.51 GB,,,627 µs,954 ms,48%
752,,,,,,,,,
753,,,8.90 MB,6.51 GB,,,627 µs,954 ms,58%
754,,,,,,,,,
755,,,8.90 MB,6.51 GB,,,627 µs,642 ms,63%
756,,,,,,,,,
757,,,8.90 MB,6.51 GB,,,627 µs,674 ms,54%
758,,,,,,,,,
759,,,8.90 MB,6.51 GB,,,644 µs,706 ms,66%
760,,,,,,,,,
761,,,8.90 MB,6.51 GB,,,644 µs,728 ms,60%
762,,,,,,,,,
763,,,8.90 MB,6.51 GB,,,538 µs,760 ms,63%
764,,,,,,,,,
765,,,8.90 MB,6.51 GB,,,516 µs,792 ms,32%
766,,,,,,,,,
767,,,8.90 MB,6.51 GB,,,495 µs,824 ms,60%
768,,,,,,,,,
769,,,8.90 MB,6.51 GB,,,473 µs,955 ms,61%
770,,,,,,,,,
771,,,8.90 MB,6.51 GB,,,452 µs,955 ms,63%
772,,,,,,,,,
773,,,8.90 MB,6.51 GB,,,430 µs,955 ms,62%
774,,,,,,,,,
775,,,8.90 MB,6.51 GB,,,421 µs,955 ms,62%
776,,,,,,,,,
777,,,8.90 MB,6.51 GB,,,399 µs,801 ms,58%
778,,,,,,,,,
779,,,8.90 MB,6.51 GB,,,376 µs,956 ms,63%
780,,,,,,,,,
781,,,8.93 MB,6.51 GB,,,604 µs,956 ms,63%
782,,,,,,,,,
783,,,8.93 MB,6.51 GB,,,604 µs,955 ms,67%
784,,,,,,,,,
785,,,8.93 MB,6.51 GB,,,604 µs,955 ms,67%
786,,,,,,,,,
787,,,8.93 MB,6.51 GB,,,604 µs,955 ms,51%
788,,,,,,,,,
789,,,8.93 MB,6.51 GB,,,604 µs,955 ms,68%
790,,,,,,,,,
791,,,8.95 MB,6.51 GB,,,583 µs,955 ms,68%
792,,,,,,,,,
793,,,8.95 MB,6.51 GB,,,583 µs,955 ms,63%
794,,,,,,,,,
795,,,8.95 MB,6.51 GB,,,583 µs,813 ms,63%
796,,,,,,,,,
797,,,8.95 MB,6.51 GB,,,583 µs,782 ms,44%
798,,,,,,,,,
799,,,8.95 MB,6.51 GB,,,583 µs,953 ms,62%
800,,,,,,,,,
801,,,8.95 MB,6.51 GB,,,583 µs,953 ms,63%
802,,,,,,,,,
803,,,8.95 MB,6.51 GB,,,583 µs,953 ms,63%
804,,,,,,,,,
805,,,8.95 MB,6.51 GB,,,583 µs,953 ms,64%
806,,,,,,,,,
807,,,8.97 MB,6.51 GB,,,355 µs,953 ms,61%
808,,,,,,,,,
809,,,8.97 MB,6.51 GB,,,376 µs,953 ms,62%
810,,,,,,,,,
811,,,8.97 MB,6.51 GB,,,396 µs,954 ms,38%
812,,,,,,,,,
813,,,8.97 MB,6.51 GB,,,416 µs,957 ms,64%
814,,,,,,,,,
815,,,8.97 MB,6.51 GB,,,437 µs,957 ms,67%
816,,,,,,,,,
817,,,8.97 MB,6.51 GB,,,457 µs,957 ms,44%
818,,,,,,,,,
819,,,8.97 MB,6.51 GB,,,477 µs,957 ms,68%
820,,,,,,,,,
821,,,8.97 MB,6.51 GB,,,498 µs,799 ms,68%
822,,,,,,,,,
823,,,8.97 MB,6.51 GB,,,426 µs,956 ms,65%
824,,,,,,,,,
825,,,8.97 MB,6.51 GB,,,499 µs,956 ms,61%
826,,,,,,,,,
827,,,8.97 MB,6.51 GB,,,478 µs,957 ms,62%
828,,,,,,,,,
829,,,8.97 MB,6.51 GB,,,458 µs,957 ms,27%
830,,,,,,,,,
831,,,8.97 MB,6.51 GB,,,438 µs,957 ms,65%
832,,,,,,,,,
833,,,8.97 MB,6.51 GB,,,417 µs,957 ms,65%
834,,,,,,,,,
835,,,8.97 MB,6.51 GB,,,397 µs,957 ms,65%
836,,,,,,,,,
837,,,8.97 MB,6.51 GB,,,376 µs,957 ms,62%
838,,,,,,,,,
839,,,8.97 MB,6.51 GB,,,356 µs,763 ms,63%
840,,,,,,,,,
841,,,8.99 MB,6.51 GB,,,593 µs,795 ms,62%
842,,,,,,,,,
843,,,8.99 MB,6.51 GB,,,593 µs,961 ms,65%
844,,,,,,,,,
845,,,8.99 MB,6.51 GB,,,593 µs,961 ms,43%
846,,,,,,,,,
847,,,8.99 MB,6.51 GB,,,593 µs,961 ms,46%
848,,,,,,,,,
849,,,8.99 MB,6.51 GB,,,593 µs,961 ms,65%
850,,,,,,,,,
851,,,8.99 MB,6.51 GB,,,584 µs,961 ms,17%
852,,,,,,,,,
853,,,9.00 MB,6.51 GB,,,604 µs,961 ms,63%
854,,,,,,,,,
855,,,9.00 MB,6.51 GB,,,604 µs,961 ms,59%
856,,,,,,,,,
857,,,9.00 MB,6.51 GB,,,604 µs,961 ms,63%
858,,,,,,,,,
859,,,9.00 MB,6.51 GB,,,604 µs,960 ms,63%
860,,,,,,,,,
861,,,9.00 MB,6.51 GB,,,604 µs,799 ms,60%
862,,,,,,,,,
863,,,9.00 MB,6.51 GB,,,604 µs,960 ms,61%
864,,,,,,,,,
865,,,9.00 MB,6.51 GB,,,604 µs,960 ms,60%
866,,,,,,,,,
867,,,9.00 MB,6.51 GB,,,260 µs,960 ms,62%
868,,,,,,,,,
869,,,9.00 MB,6.51 GB,,,260 µs,960 ms,64%
870,,,,,,,,,
871,,,9.00 MB,6.51 GB,,,260 µs,960 ms,62%
872,,,,,,,,,
873,,,8.80 MB,6.51 GB,,,436 µs,962 ms,66%
874,,,,,,,,,
875,,,8.80 MB,6.51 GB,,,458 µs,962 ms,66%
876,,,,,,,,,
877,,,8.80 MB,6.51 GB,,,480 µs,961 ms,43%
878,,,,,,,,,
879,,,8.80 MB,6.51 GB,,,502 µs,961 ms,66%
880,,,,,,,,,
881,,,8.80 MB,6.51 GB,,,523 µs,961 ms,65%
882,,,,,,,,,
883,,,8.80 MB,6.51 GB,,,545 µs,961 ms,62%
884,,,,,,,,,
885,,,8.80 MB,6.51 GB,,,655 µs,961 ms,28%
886,,,,,,,,,
887,,,8.80 MB,6.51 GB,,,655 µs,960 ms,63%
888,,,,,,,,,
889,,,8.80 MB,6.51 GB,,,545 µs,960 ms,57%
890,,,,,,,,,
891,,,8.80 MB,6.51 GB,,,523 µs,960 ms,63%
892,,,,,,,,,
893,,,8.80 MB,6.51 GB,,,501 µs,960 ms,63%
894,,,,,,,,,
895,,,8.80 MB,6.51 GB,,,479 µs,794 ms,62%
896,,,,,,,,,
897,,,8.80 MB,6.51 GB,,,457 µs,962 ms,63%
898,,,,,,,,,
899,,,8.80 MB,6.51 GB,,,435 µs,962 ms,62%
900,,,,,,,,,
901,,,8.81 MB,6.51 GB,,,624 µs,962 ms,61%
902,,,,,,,,,
903,,,8.81 MB,6.51 GB,,,624 µs,791 ms,60%
904,,,,,,,,,
905,,,8.81 MB,6.51 GB,,,624 µs,962 ms,66%
906,,,,,,,,,
907,,,8.81 MB,6.51 GB,,,624 µs,962 ms,47%
908,,,,,,,,,
909,,,8.81 MB,6.51 GB,,,624 µs,962 ms,67%
910,,,,,,,,,
911,,,8.81 MB,6.51 GB,,,624 µs,962 ms,67%
912,,,,,,,,,
913,,,8.81 MB,6.51 GB,,,607 µs,962 ms,63%
914,,,,,,,,,
915,,,8.81 MB,6.51 GB,,,592 µs,961 ms,62%
916,,,,,,,,,
917,,,8.81 MB,6.51 GB,,,592 µs,961 ms,55%
918,,,,,,,,,
919,,,8.81 MB,6.51 GB,,,592 µs,961 ms,61%
920,,,,,,,,,
921,,,8.81 MB,6.51 GB,,,592 µs,961 ms,60%
922,,,,,,,,,
923,,,8.81 MB,6.51 GB,,,592 µs,962 ms,60%
924,,,,,,,,,
925,,,8.81 MB,6.51 GB,,,592 µs,962 ms,62%
926,,,,,,,,,
927,,,8.81 MB,6.51 GB,,,592 µs,962 ms,63%
928,,,,,,,,,
929,,,8.81 MB,6.51 GB,,,596 µs,962 ms,61%
930,,,,,,,,,
931,,,8.81 MB,6.51 GB,,,596 µs,962 ms,60%
932,,,,,,,,,
933,,,8.81 MB,6.51 GB,,,392 µs,962 ms,59%
934,,,,,,,,,
935,,,8.81 MB,6.51 GB,,,412 µs,962 ms,65%
936,,,,,,,,,
937,,,8.81 MB,6.51 GB,,,431 µs,793 ms,42%
938,,,,,,,,,
939,,,8.81 MB,6.51 GB,,,451 µs,961 ms,63%
940,,,,,,,,,
941,,,9.07 MB,6.51 GB,,,480 µs,961 ms,5%
942,,,,,,,,,
943,,,9.07 MB,6.51 GB,,,500 µs,961 ms,63%
944,,,,,,,,,
945,,,9.07 MB,6.51 GB,,,600 µs,807 ms,63%
946,,,,,,,,,
947,,,9.07 MB,6.51 GB,,,600 µs,775 ms,63%
948,,,,,,,,,
949,,,9.07 MB,6.51 GB,,,600 µs,743 ms,63%
950,,,,,,,,,
951,,,9.07 MB,6.51 GB,,,600 µs,711 ms,62%
952,,,,,,,,,
953,,,9.07 MB,6.51 GB,,,600 µs,679 ms,59%
954,,,,,,,,,
955,,,9.07 MB,6.51 GB,,,600 µs,647 ms,60%
956,,,,,,,,,
957,,,9.07 MB,6.51 GB,,,501 µs,444 ms,15%
958,,,,,,,,,
959,,,9.07 MB,6.51 GB,,,481 µs,567 ms,61%
960,,,,,,,,,
961,,,8.81 MB,6.51 GB,,,604 µs,535 ms,63%
962,,,,,,,,,
963,,,8.81 MB,6.51 GB,,,604 µs,956 ms,66%
964,,,,,,,,,
965,,,8.81 MB,6.51 GB,,,604 µs,956 ms,66%
966,,,,,,,,,
967,,,8.81 MB,6.51 GB,,,604 µs,956 ms,45%
968,,,,,,,,,
969,,,8.81 MB,6.51 GB,,,604 µs,956 ms,65%
970,,,,,,,,,
971,,,8.81 MB,6.51 GB,,,606 µs,956 ms,64%
972,,,,,,,,,
973,,,8.81 MB,6.51 GB,,,606 µs,956 ms,62%
974,,,,,,,,,
975,,,8.81 MB,6.51 GB,,,605 µs,953 ms,0%
976,,,,,,,,,
977,,,8.81 MB,6.51 GB,,,605 µs,956 ms,62%
978,,,,,,,,,
979,,,8.81 MB,6.51 GB,,,605 µs,956 ms,60%
980,,,,,,,,,
981,,,8.81 MB,6.51 GB,,,605 µs,956 ms,62%
982,,,,,,,,,
983,,,8.81 MB,6.51 GB,,,605 µs,956 ms,61%
984,,,,,,,,,
985,,,8.81 MB,6.51 GB,,,605 µs,956 ms,58%
986,,,,,,,,,
987,,,8.81 MB,6.51 GB,,,614 µs,956 ms,61%
988,,,,,,,,,
989,,,8.81 MB,6.51 GB,,,608 µs,524 ms,61%
990,,,,,,,,,
991,,,8.81 MB,6.51 GB,,,608 µs,417 ms,62%
992,,,,,,,,,
993,,,8.81 MB,6.51 GB,,,608 µs,597 ms,65%
994,,,,,,,,,
995,,,8.81 MB,6.51 GB,,,608 µs,629 ms,66%
996,,,,,,,,,
997,,,8.81 MB,6.51 GB,,,608 µs,661 ms,48%
998,,,,,,,,,
999,,,8.81 MB,6.51 GB,,,608 µs,693 ms,66%
1000,,,,,,,,,
1001,,,8.81 MB,6.51 GB,,,504 µs,725 ms,65%
1002,,,,,,,,,
1003,,,8.81 MB,6.51 GB,,,422 µs,757 ms,62%
1004,,,,,,,,,
1005,,,8.81 MB,6.51 GB,,,504 µs,789 ms,61%
1006,,,,,,,,,
1007,,,8.81 MB,6.51 GB,,,483 µs,959 ms,61%
1008,,,,,,,,,
1009,,,8.81 MB,6.51 GB,,,462 µs,801 ms,61%
1010,,,,,,,,,
1011,,,8.81 MB,6.51 GB,,,441 µs,957 ms,64%
1012,,,,,,,,,
1013,,,8.81 MB,6.51 GB,,,420 µs,957 ms,60%
1014,,,,,,,,,
1015,,,8.81 MB,6.51 GB,,,399 µs,957 ms,64%
1016,,,,,,,,,
1017,,,8.81 MB,6.51 GB,,,378 µs,957 ms,57%
1018,,,,,,,,,
1019,,,8.81 MB,6.51 GB,,,357 µs,957 ms,62%
1020,,,,,,,,,
1021,,,8.81 MB,6.51 GB,,,355 µs,957 ms,63%
1022,,,,,,,,,
1023,,,8.81 MB,6.51 GB,,,597 µs,954 ms,67%
1024,,,,,,,,,
1025,,,8.81 MB,6.51 GB,,,597 µs,954 ms,68%
1026,,,,,,,,,
1027,,,8.81 MB,6.51 GB,,,597 µs,956 ms,58%
1028,,,,,,,,,
1029,,,8.81 MB,6.51 GB,,,597 µs,956 ms,68%
1030,,,,,,,,,
1031,,,8.81 MB,6.51 GB,,,580 µs,956 ms,68%
1032,,,,,,,,,
1033,,,8.81 MB,6.51 GB,,,580 µs,956 ms,64%
1034,,,,,,,,,
1035,,,8.81 MB,6.51 GB,,,580 µs,956 ms,63%
1036,,,,,,,,,
1037,,,8.81 MB,6.51 GB,,,580 µs,957 ms,64%
1038,,,,,,,,,
1039,,,8.81 MB,6.51 GB,,,580 µs,957 ms,5%
1040,,,,,,,,,
1041,,,8.81 MB,6.51 GB,,,585 µs,957 ms,63%
1042,,,,,,,,,
1043,,,8.81 MB,6.51 GB,,,585 µs,957 ms,64%
1044,,,,,,,,,
1045,,,8.81 MB,6.51 GB,,,585 µs,959 ms,65%
1046,,,,,,,,,
1047,,,8.81 MB,6.51 GB,,,324 µs,959 ms,62%
1048,,,,,,,,,
1049,,,8.81 MB,6.51 GB,,,344 µs,959 ms,62%
1050,,,,,,,,,
1051,,,8.81 MB,6.51 GB,,,351 µs,959 ms,62%
1052,,,,,,,,,
1053,,,8.81 MB,6.51 GB,,,371 µs,963 ms,21%
1054,,,,,,,,,
1055,,,8.81 MB,6.51 GB,,,391 µs,963 ms,67%
1056,,,,,,,,,
1057,,,8.81 MB,6.51 GB,,,411 µs,959 ms,56%
1058,,,,,,,,,
1059,,,8.81 MB,6.51 GB,,,431 µs,959 ms,68%
1060,,,,,,,,,
1061,,,8.81 MB,6.51 GB,,,451 µs,959 ms,68%
1062,,,,,,,,,
1063,,,8.81 MB,6.51 GB,,,471 µs,959 ms,64%
1064,,,,,,,,,
1065,,,8.81 MB,6.51 GB,,,491 µs,959 ms,62%
1066,,,,,,,,,
1067,,,8.81 MB,6.51 GB,,,416 µs,959 ms,62%
1068,,,,,,,,,
1069,,,8.81 MB,6.51 GB,,,484 µs,959 ms,13%
1070,,,,,,,,,
1071,,,8.81 MB,6.51 GB,,,464 µs,958 ms,64%
1072,,,,,,,,,
1073,,,8.81 MB,6.51 GB,,,444 µs,961 ms,63%
1074,,,,,,,,,
1075,,,8.81 MB,6.51 GB,,,424 µs,961 ms,64%
1076,,,,,,,,,
1077,,,8.81 MB,6.51 GB,,,404 µs,961 ms,58%
1078,,,,,,,,,
1079,,,8.82 MB,6.51 GB,,,594 µs,961 ms,63%
1080,,,,,,,,,
1081,,,8.82 MB,6.51 GB,,,594 µs,961 ms,62%
1082,,,,,,,,,
1083,,,8.82 MB,6.51 GB,,,593 µs,961 ms,59%
1084,,,,,,,,,
1085,,,8.82 MB,6.51 GB,,,593 µs,961 ms,66%
1086,,,,,,,,,
1087,,,8.82 MB,6.51 GB,,,593 µs,661 ms,46%
1088,,,,,,,,,
1089,,,8.82 MB,6.51 GB,,,593 µs,661 ms,67%
1090,,,,,,,,,
1091,,,8.82 MB,6.51 GB,,,593 µs,761 ms,67%
1092,,,,,,,,,
1093,,,8.82 MB,6.51 GB,,,593 µs,954 ms,64%
1094,,,,,,,,,
1095,,,8.82 MB,6.51 GB,,,593 µs,954 ms,63%
1096,,,,,,,,,
1097,,,8.82 MB,6.51 GB,,,585 µs,954 ms,63%
1098,,,,,,,,,
1099,,,8.82 MB,6.51 GB,,,585 µs,954 ms,60%
1100,,,,,,,,,
1101,,,8.82 MB,6.51 GB,,,581 µs,954 ms,63%
1102,,,,,,,,,
