step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
1094,,,,,,,,,
1095,,,8.95 MB,6.23 GB,,,447 µs,556 ms,60%
1096,,,,,,,,,
1097,,,8.95 MB,6.23 GB,,,428 µs,556 ms,58%
1098,,,,,,,,,
1099,,,8.95 MB,6.23 GB,,,409 µs,642 ms,61%
1100,,,,,,,,,
1101,,,8.95 MB,6.23 GB,,,395 µs,967 ms,55%
1102,,,,,,,,,
1103,,,8.95 MB,6.23 GB,,,377 µs,967 ms,56%
1104,,,,,,,,,
1105,,,8.69 MB,6.23 GB,,,593 µs,967 ms,62%
1106,,,,,,,,,
1107,,,8.69 MB,6.23 GB,,,593 µs,967 ms,61%
1108,,,,,,,,,
1109,,,8.69 MB,6.23 GB,,,593 µs,967 ms,62%
1110,,,,,,,,,
1111,,,8.69 MB,6.23 GB,,,593 µs,966 ms,65%
1112,,,,,,,,,
1113,,,8.69 MB,6.23 GB,,,593 µs,966 ms,63%
1114,,,,,,,,,
1115,,,8.69 MB,6.23 GB,,,593 µs,966 ms,59%
1116,,,,,,,,,
1117,,,8.69 MB,6.23 GB,,,605 µs,966 ms,59%
1118,,,,,,,,,
1119,,,8.69 MB,6.23 GB,,,605 µs,966 ms,57%
1120,,,,,,,,,
1121,,,8.69 MB,6.23 GB,,,605 µs,966 ms,60%
1122,,,,,,,,,
1123,,,8.69 MB,6.23 GB,,,605 µs,967 ms,60%
1124,,,,,,,,,
1125,,,8.69 MB,6.23 GB,,,605 µs,967 ms,59%
1126,,,,,,,,,
1127,,,8.69 MB,6.23 GB,,,605 µs,968 ms,59%
1128,,,,,,,,,
1129,,,8.69 MB,6.23 GB,,,605 µs,968 ms,60%
1130,,,,,,,,,
1131,,,8.69 MB,6.23 GB,,,605 µs,968 ms,56%
1132,,,,,,,,,
1133,,,8.69 MB,6.23 GB,,,605 µs,968 ms,60%
1134,,,,,,,,,
1135,,,8.69 MB,6.23 GB,,,362 µs,659 ms,61%
1136,,,,,,,,,
1137,,,8.69 MB,6.23 GB,,,382 µs,692 ms,59%
1138,,,,,,,,,
1139,,,8.69 MB,6.23 GB,,,401 µs,724 ms,60%
1140,,,,,,,,,
1141,,,8.69 MB,6.23 GB,,,420 µs,757 ms,65%
1142,,,,,,,,,
1143,,,8.69 MB,6.23 GB,,,440 µs,789 ms,65%
1144,,,,,,,,,
1145,,,8.69 MB,6.23 GB,,,438 µs,821 ms,62%
1146,,,,,,,,,
1147,,,8.69 MB,6.23 GB,,,457 µs,969 ms,61%
1148,,,,,,,,,
1149,,,8.69 MB,6.23 GB,,,475 µs,969 ms,60%
1150,,,,,,,,,
1151,,,8.69 MB,6.23 GB,,,560 µs,969 ms,57%
1152,,,,,,,,,
1153,,,8.69 MB,6.23 GB,,,560 µs,969 ms,56%
1154,,,,,,,,,
1155,,,8.69 MB,6.23 GB,,,560 µs,828 ms,61%
1156,,,,,,,,,
1157,,,8.69 MB,6.23 GB,,,559 µs,796 ms,61%
1158,,,,,,,,,
1159,,,8.69 MB,6.23 GB,,,559 µs,968 ms,63%
1160,,,,,,,,,
1161,,,8.69 MB,6.23 GB,,,559 µs,968 ms,59%
1162,,,,,,,,,
1163,,,8.69 MB,6.23 GB,,,559 µs,968 ms,60%
1164,,,,,,,,,
1165,,,8.69 MB,6.23 GB,,,555 µs,968 ms,63%
1166,,,,,,,,,
1167,,,8.69 MB,6.23 GB,,,559 µs,968 ms,62%
1168,,,,,,,,,
1169,,,8.69 MB,6.23 GB,,,559 µs,968 ms,61%
1170,,,,,,,,,
1171,,,8.69 MB,6.23 GB,,,559 µs,968 ms,54%
1172,,,,,,,,,
1173,,,8.69 MB,6.23 GB,,,559 µs,967 ms,63%
1174,,,,,,,,,
1175,,,8.69 MB,6.23 GB,,,559 µs,967 ms,57%
1176,,,,,,,,,
1177,,,8.69 MB,6.23 GB,,,445 µs,965 ms,57%
1178,,,,,,,,,
1179,,,8.69 MB,6.23 GB,,,476 µs,965 ms,58%
1180,,,,,,,,,
1181,,,8.69 MB,6.23 GB,,,495 µs,965 ms,60%
1182,,,,,,,,,
1183,,,8.69 MB,6.23 GB,,,561 µs,965 ms,60%
1184,,,,,,,,,
1185,,,8.69 MB,6.23 GB,,,561 µs,965 ms,52%
1186,,,,,,,,,
1187,,,8.69 MB,6.23 GB,,,561 µs,963 ms,58%
1188,,,,,,,,,
1189,,,8.69 MB,6.23 GB,,,561 µs,963 ms,55%
1190,,,,,,,,,
1191,,,8.69 MB,6.23 GB,,,565 µs,963 ms,56%
1192,,,,,,,,,
1193,,,8.69 MB,6.23 GB,,,565 µs,965 ms,56%
1194,,,,,,,,,
1195,,,8.69 MB,6.23 GB,,,579 µs,965 ms,48%
1196,,,,,,,,,
1197,,,8.69 MB,6.23 GB,,,579 µs,965 ms,55%
1198,,,,,,,,,
1199,,,8.69 MB,6.23 GB,,,579 µs,965 ms,60%
1200,,,,,,,,,
1201,,,8.69 MB,6.23 GB,,,579 µs,966 ms,66%
1202,,,,,,,,,
1203,,,8.69 MB,6.23 GB,,,499 µs,966 ms,61%
1204,,,,,,,,,
1205,,,8.73 MB,6.23 GB,,,605 µs,966 ms,62%
1206,,,,,,,,,
1207,,,8.73 MB,6.23 GB,,,605 µs,966 ms,59%
1208,,,,,,,,,
1209,,,8.73 MB,6.23 GB,,,605 µs,966 ms,57%
1210,,,,,,,,,
1211,,,8.73 MB,6.23 GB,,,605 µs,966 ms,58%
1212,,,,,,,,,
1213,,,8.73 MB,6.23 GB,,,605 µs,784 ms,57%
1214,,,,,,,,,
1215,,,8.73 MB,6.23 GB,,,605 µs,752 ms,21%
1216,,,,,,,,,
1217,,,8.73 MB,6.23 GB,,,536 µs,720 ms,63%
1218,,,,,,,,,
1219,,,8.73 MB,6.23 GB,,,516 µs,682 ms,65%
1220,,,,,,,,,
1221,,,8.73 MB,6.23 GB,,,495 µs,966 ms,62%
1222,,,,,,,,,
1223,,,8.74 MB,6.23 GB,,,600 µs,966 ms,59%
1224,,,,,,,,,
1225,,,8.74 MB,6.23 GB,,,600 µs,966 ms,62%
1226,,,,,,,,,
1227,,,8.74 MB,6.23 GB,,,601 µs,966 ms,60%
1228,,,,,,,,,
1229,,,8.74 MB,6.23 GB,,,601 µs,966 ms,60%
1230,,,,,,,,,
1231,,,8.74 MB,6.23 GB,,,601 µs,966 ms,46%
1232,,,,,,,,,
1233,,,8.74 MB,6.23 GB,,,601 µs,966 ms,63%
1234,,,,,,,,,
1235,,,8.74 MB,6.23 GB,,,601 µs,966 ms,60%
1236,,,,,,,,,
1237,,,8.74 MB,6.23 GB,,,601 µs,965 ms,56%
1238,,,,,,,,,
1239,,,8.74 MB,6.23 GB,,,606 µs,965 ms,60%
1240,,,,,,,,,
1241,,,8.74 MB,6.23 GB,,,583 µs,965 ms,58%
1242,,,,,,,,,
1243,,,8.74 MB,6.23 GB,,,583 µs,965 ms,59%
1244,,,,,,,,,
1245,,,8.74 MB,6.23 GB,,,583 µs,965 ms,58%
1246,,,,,,,,,
1247,,,8.74 MB,6.23 GB,,,583 µs,965 ms,58%
1248,,,,,,,,,
1249,,,8.74 MB,6.23 GB,,,583 µs,965 ms,52%
1250,,,,,,,,,
1251,,,8.74 MB,6.23 GB,,,556 µs,964 ms,59%
1252,,,,,,,,,
1253,,,8.74 MB,6.23 GB,,,556 µs,634 ms,59%
1254,,,,,,,,,
1255,,,8.74 MB,6.23 GB,,,556 µs,666 ms,66%
1256,,,,,,,,,
1257,,,8.74 MB,6.23 GB,,,556 µs,698 ms,63%
1258,,,,,,,,,
1259,,,8.74 MB,6.23 GB,,,556 µs,731 ms,64%
1260,,,,,,,,,
1261,,,8.75 MB,6.23 GB,,,554 µs,763 ms,0%
1262,,,,,,,,,
1263,,,8.75 MB,6.23 GB,,,554 µs,795 ms,0%
1264,,,,,,,,,
1265,,,8.75 MB,6.23 GB,,,546 µs,965 ms,0%
1266,,,,,,,,,
1267,,,8.75 MB,6.23 GB,,,546 µs,798 ms,0%
1268,,,,,,,,,
1269,,,8.75 MB,6.23 GB,,,546 µs,753 ms,0%
1270,,,,,,,,,
1271,,,8.75 MB,6.23 GB,,,546 µs,753 ms,0%
1272,,,,,,,,,
1273,,,8.75 MB,6.23 GB,,,546 µs,753 ms,0%
1274,,,,,,,,,
1275,,,8.75 MB,6.23 GB,,,546 µs,753 ms,0%
1276,,,,,,,,,
1277,,,8.75 MB,6.23 GB,,,546 µs,753 ms,0%
1278,,,,,,,,,
1279,,,8.75 MB,6.23 GB,,,479 µs,753 ms,0%
1280,,,,,,,,,
1281,,,8.75 MB,6.23 GB,,,479 µs,697 ms,0%
1282,,,,,,,,,
1283,,,8.75 MB,6.23 GB,,,449 µs,697 ms,0%
1284,,,,,,,,,
1285,,,8.75 MB,6.23 GB,,,449 µs,697 ms,0%
1286,,,,,,,,,
1287,,,8.75 MB,6.23 GB,,,449 µs,697 ms,0%
1288,,,,,,,,,
1289,,,8.75 MB,6.23 GB,,,449 µs,467 ms,0%
1290,,,,,,,,,
1291,,,8.75 MB,6.23 GB,,,449 µs,225 ms,0%
1292,,,,,,,,,
1293,,,8.75 MB,6.23 GB,,,449 µs,225 ms,0%
1294,,,,,,,,,
1295,,,8.75 MB,6.23 GB,,,449 µs,225 ms,0%
1296,,,,,,,,,
1297,,,8.76 MB,6.23 GB,,,413 µs,225 ms,0%
1298,,,,,,,,,
1299,,,8.76 MB,6.23 GB,,,413 µs,225 ms,0%
1300,,,,,,,,,
1301,,,8.76 MB,6.23 GB,,,340 µs,225 ms,0%
1302,,,,,,,,,
1303,,,8.76 MB,6.23 GB,,,340 µs,225 ms,0%
1304,,,,,,,,,
1305,,,8.76 MB,6.23 GB,,,340 µs,225 ms,0%
1306,,,,,,,,,
1307,,,8.76 MB,6.23 GB,,,340 µs,154 ms,0%
1308,,,,,,,,,
1309,,,8.76 MB,6.23 GB,,,334 µs,154 ms,0%
1310,,,,,,,,,
1311,,,8.76 MB,6.23 GB,,,334 µs,477 µs,0%
1312,,,,,,,,,
1313,,,8.76 MB,6.23 GB,,,334 µs,477 µs,0%
1314,,,,,,,,,
1315,,,8.76 MB,6.23 GB,,,334 µs,477 µs,0%
1316,,,,,,,,,
1317,,,8.76 MB,6.23 GB,,,334 µs,477 µs,0%
