step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
491,,,,,,,,,
492,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,504 µs,961 ms,67%
493,,,,,,,,,
494,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,611 µs,960 ms,68%
495,,,,,,,,,
496,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,611 µs,960 ms,66%
497,,,,,,,,,
498,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,611 µs,961 ms,65%
499,,,,,,,,,
500,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,497 µs,961 ms,65%
501,,,,,,,,,
502,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,588 µs,961 ms,64%
503,,,,,,,,,
504,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,588 µs,961 ms,64%
505,,,,,,,,,
506,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,588 µs,961 ms,61%
507,,,,,,,,,
508,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,588 µs,961 ms,39%
509,,,,,,,,,
510,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,588 µs,961 ms,64%
511,,,,,,,,,
512,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,603 µs,961 ms,65%
513,,,,,,,,,
514,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,603 µs,961 ms,69%
515,,,,,,,,,
516,9.01 MB,5.94 GB,9.13 MB,6.45 GB,,,603 µs,960 ms,67%
517,,,,,,,,,
518,9.01 MB,5.94 GB,9.14 MB,6.45 GB,,,597 µs,960 ms,69%
519,,,,,,,,,
520,9.01 MB,5.94 GB,9.14 MB,6.45 GB,,,597 µs,960 ms,68%
521,,,,,,,,,
522,9.01 MB,,9.14 MB,6.45 GB,,,597 µs,960 ms,69%
523,,,,,,,,,
524,9.01 MB,,9.14 MB,6.45 GB,,,597 µs,960 ms,65%
525,,,,,,,,,
526,9.01 MB,,9.14 MB,6.45 GB,,,567 µs,960 ms,63%
527,,,,,,,,,
528,9.01 MB,,9.14 MB,6.45 GB,,,567 µs,958 ms,64%
529,,,,,,,,,
530,,,9.14 MB,6.45 GB,,,567 µs,958 ms,61%
531,,,,,,,,,
532,,,9.14 MB,6.45 GB,,,567 µs,958 ms,55%
533,,,,,,,,,
534,,,9.14 MB,6.45 GB,,,567 µs,958 ms,67%
535,,,,,,,,,
536,,,9.14 MB,6.45 GB,,,567 µs,957 ms,64%
537,,,,,,,,,
538,,,9.15 MB,6.45 GB,,,556 µs,957 ms,66%
539,,,,,,,,,
540,,,9.15 MB,6.45 GB,,,556 µs,957 ms,66%
541,,,,,,,,,
542,,,9.15 MB,6.45 GB,,,557 µs,957 ms,63%
543,,,,,,,,,
544,,,9.15 MB,6.45 GB,,,557 µs,957 ms,67%
545,,,,,,,,,
546,,,9.15 MB,6.45 GB,,,557 µs,957 ms,66%
547,,,,,,,,,
548,,,9.15 MB,6.45 GB,,,557 µs,957 ms,67%
549,,,,,,,,,
550,,,9.15 MB,6.45 GB,,,557 µs,957 ms,66%
551,,,,,,,,,
552,,,9.15 MB,6.45 GB,,,557 µs,960 ms,19%
553,,,,,,,,,
554,,,9.15 MB,6.45 GB,,,584 µs,796 ms,64%
555,,,,,,,,,
556,,,9.15 MB,6.45 GB,,,584 µs,828 ms,66%
557,,,,,,,,,
558,,,9.15 MB,6.45 GB,,,584 µs,959 ms,66%
559,,,,,,,,,
560,,,9.15 MB,6.45 GB,,,584 µs,959 ms,65%
561,,,,,,,,,
562,,,9.15 MB,6.45 GB,,,584 µs,959 ms,65%
563,,,,,,,,,
564,,,9.15 MB,6.45 GB,,,584 µs,959 ms,64%
565,,,,,,,,,
566,,,9.15 MB,6.45 GB,,,584 µs,959 ms,63%
567,,,,,,,,,
568,,,9.19 MB,6.45 GB,,,566 µs,807 ms,65%
569,,,,,,,,,
570,,,9.19 MB,6.45 GB,,,566 µs,962 ms,19%
571,,,,,,,,,
572,,,9.19 MB,6.45 GB,,,566 µs,965 ms,62%
573,,,,,,,,,
574,,,9.19 MB,6.45 GB,,,566 µs,965 ms,69%
575,,,,,,,,,
576,,,9.19 MB,6.45 GB,,,566 µs,965 ms,67%
577,,,,,,,,,
578,,,9.19 MB,6.45 GB,,,476 µs,965 ms,69%
579,,,,,,,,,
580,,,9.19 MB,6.45 GB,,,585 µs,965 ms,67%
581,,,,,,,,,
582,,,9.19 MB,6.45 GB,,,585 µs,964 ms,67%
583,,,,,,,,,
584,,,9.19 MB,6.45 GB,,,585 µs,964 ms,66%
585,,,,,,,,,
586,,,9.19 MB,6.45 GB,,,485 µs,964 ms,64%
587,,,,,,,,,
588,,,9.29 MB,6.45 GB,,,601 µs,966 ms,64%
589,,,,,,,,,
590,,,9.29 MB,6.45 GB,,,601 µs,966 ms,62%
591,,,,,,,,,
592,,,9.29 MB,6.45 GB,,,601 µs,966 ms,64%
593,,,,,,,,,
594,,,9.29 MB,6.45 GB,,,601 µs,966 ms,66%
595,,,,,,,,,
596,,,9.29 MB,6.45 GB,,,601 µs,966 ms,64%
597,,,,,,,,,
598,,,9.29 MB,6.45 GB,,,581 µs,964 ms,66%
599,,,,,,,,,
600,,,9.29 MB,6.45 GB,,,581 µs,964 ms,67%
601,,,,,,,,,
602,,,9.29 MB,6.45 GB,,,581 µs,964 ms,61%
603,,,,,,,,,
604,,,9.29 MB,6.45 GB,,,581 µs,964 ms,67%
605,,,,,,,,,
606,,,9.17 MB,6.45 GB,,,585 µs,964 ms,63%
607,,,,,,,,,
608,,,9.17 MB,6.45 GB,,,585 µs,964 ms,55%
609,,,,,,,,,
610,,,9.17 MB,6.45 GB,,,585 µs,964 ms,68%
611,,,,,,,,,
612,,,9.17 MB,6.45 GB,,,585 µs,804 ms,66%
613,,,,,,,,,
614,,,9.17 MB,6.45 GB,,,610 µs,962 ms,66%
615,,,,,,,,,
616,,,9.17 MB,6.45 GB,,,610 µs,962 ms,65%
617,,,,,,,,,
618,,,9.17 MB,6.45 GB,,,610 µs,962 ms,67%
619,,,,,,,,,
620,,,9.17 MB,6.45 GB,,,610 µs,962 ms,64%
621,,,,,,,,,
622,,,9.17 MB,6.45 GB,,,610 µs,962 ms,65%
623,,,,,,,,,
624,,,9.17 MB,6.45 GB,,,610 µs,962 ms,64%
625,,,,,,,,,
626,,,9.17 MB,6.45 GB,,,491 µs,823 ms,61%
627,,,,,,,,,
628,,,9.17 MB,6.45 GB,,,577 µs,791 ms,59%
629,,,,,,,,,
630,,,9.17 MB,6.45 GB,,,577 µs,959 ms,65%
631,,,,,,,,,
632,,,9.17 MB,6.45 GB,,,577 µs,959 ms,65%
633,,,,,,,,,
634,,,9.17 MB,6.45 GB,,,577 µs,959 ms,69%
635,,,,,,,,,
636,,,9.17 MB,6.45 GB,,,577 µs,959 ms,67%
637,,,,,,,,,
638,,,9.17 MB,6.45 GB,,,577 µs,959 ms,69%
639,,,,,,,,,
640,,,9.17 MB,6.45 GB,,,588 µs,959 ms,69%
641,,,,,,,,,
642,,,9.17 MB,6.45 GB,,,588 µs,956 ms,69%
643,,,,,,,,,
644,,,9.17 MB,6.45 GB,,,588 µs,960 ms,67%
645,,,,,,,,,
646,,,9.17 MB,6.45 GB,,,588 µs,960 ms,65%
647,,,,,,,,,
648,,,9.17 MB,6.45 GB,,,585 µs,960 ms,65%
649,,,,,,,,,
650,,,9.17 MB,6.45 GB,,,585 µs,960 ms,64%
651,,,,,,,,,
652,,,9.17 MB,6.45 GB,,,585 µs,960 ms,63%
653,,,,,,,,,
654,,,9.17 MB,6.45 GB,,,585 µs,960 ms,58%
655,,,,,,,,,
656,,,9.17 MB,6.45 GB,,,571 µs,960 ms,65%
657,,,,,,,,,
658,,,9.17 MB,6.45 GB,,,571 µs,959 ms,66%
659,,,,,,,,,
660,,,9.17 MB,6.45 GB,,,571 µs,959 ms,65%
661,,,,,,,,,
662,,,9.17 MB,6.45 GB,,,571 µs,959 ms,65%
663,,,,,,,,,
664,,,9.17 MB,6.45 GB,,,571 µs,959 ms,68%
665,,,,,,,,,
666,,,9.17 MB,6.45 GB,,,439 µs,959 ms,66%
667,,,,,,,,,
668,,,9.17 MB,6.45 GB,,,452 µs,959 ms,67%
669,,,,,,,,,
670,,,9.17 MB,6.45 GB,,,471 µs,959 ms,67%
671,,,,,,,,,
672,,,9.17 MB,6.45 GB,,,490 µs,962 ms,67%
673,,,,,,,,,
674,,,9.17 MB,6.45 GB,,,577 µs,962 ms,43%
675,,,,,,,,,
676,,,9.17 MB,6.45 GB,,,577 µs,962 ms,65%
677,,,,,,,,,
678,,,9.17 MB,6.45 GB,,,577 µs,962 ms,66%
679,,,,,,,,,
680,,,9.18 MB,6.45 GB,,,566 µs,962 ms,66%
681,,,,,,,,,
682,,,9.18 MB,6.45 GB,,,566 µs,962 ms,67%
683,,,,,,,,,
684,,,9.18 MB,6.45 GB,,,566 µs,768 ms,66%
685,,,,,,,,,
686,,,9.18 MB,6.45 GB,,,566 µs,736 ms,64%
687,,,,,,,,,
688,,,9.18 MB,6.45 GB,,,548 µs,704 ms,65%
689,,,,,,,,,
690,,,9.18 MB,6.45 GB,,,548 µs,963 ms,63%
691,,,,,,,,,
692,,,9.18 MB,6.45 GB,,,548 µs,963 ms,39%
693,,,,,,,,,
694,,,9.18 MB,6.45 GB,,,463 µs,963 ms,67%
695,,,,,,,,,
696,,,9.18 MB,6.45 GB,,,445 µs,963 ms,68%
697,,,,,,,,,
698,,,9.18 MB,6.45 GB,,,548 µs,963 ms,69%
699,,,,,,,,,
700,,,9.18 MB,6.45 GB,,,465 µs,963 ms,69%
701,,,,,,,,,
702,,,9.18 MB,6.45 GB,,,550 µs,963 ms,69%
703,,,,,,,,,
704,,,9.18 MB,6.45 GB,,,550 µs,967 ms,66%
705,,,,,,,,,
706,,,9.18 MB,6.45 GB,,,550 µs,967 ms,63%
707,,,,,,,,,
708,,,9.18 MB,6.45 GB,,,550 µs,960 ms,64%
709,,,,,,,,,
710,,,9.32 MB,6.45 GB,,,586 µs,960 ms,65%
711,,,,,,,,,
712,,,9.32 MB,6.45 GB,,,586 µs,960 ms,65%
713,,,,,,,,,
714,,,9.32 MB,6.45 GB,,,586 µs,960 ms,61%
715,,,,,,,,,
716,,,9.32 MB,6.45 GB,,,589 µs,960 ms,64%
717,,,,,,,,,
718,,,9.32 MB,6.45 GB,,,589 µs,960 ms,66%
719,,,,,,,,,
720,,,9.32 MB,6.45 GB,,,589 µs,960 ms,66%
721,,,,,,,,,
722,,,9.32 MB,6.45 GB,,,589 µs,960 ms,66%
723,,,,,,,,,
724,,,9.32 MB,6.45 GB,,,589 µs,671 ms,69%
725,,,,,,,,,
726,,,9.36 MB,6.45 GB,,,582 µs,719 ms,65%
727,,,,,,,,,
728,,,9.36 MB,6.45 GB,,,596 µs,751 ms,69%
729,,,,,,,,,
730,,,9.36 MB,6.45 GB,,,596 µs,783 ms,67%
731,,,,,,,,,
732,,,9.36 MB,6.45 GB,,,596 µs,955 ms,67%
733,,,,,,,,,
734,,,9.36 MB,6.45 GB,,,596 µs,955 ms,63%
735,,,,,,,,,
736,,,9.36 MB,6.45 GB,,,596 µs,955 ms,50%
737,,,,,,,,,
738,,,9.36 MB,6.45 GB,,,596 µs,955 ms,66%
739,,,,,,,,,
740,,,9.36 MB,6.45 GB,,,528 µs,955 ms,66%
741,,,,,,,,,
742,,,9.36 MB,6.45 GB,,,522 µs,954 ms,65%
743,,,,,,,,,
744,,,9.36 MB,6.45 GB,,,502 µs,954 ms,44%
745,,,,,,,,,
746,,,9.36 MB,6.45 GB,,,481 µs,954 ms,62%
747,,,,,,,,,
748,,,9.36 MB,6.45 GB,,,460 µs,954 ms,63%
749,,,,,,,,,
750,,,9.36 MB,6.45 GB,,,439 µs,957 ms,7%
751,,,,,,,,,
752,,,9.36 MB,6.45 GB,,,418 µs,957 ms,63%
753,,,,,,,,,
754,,,9.43 MB,6.45 GB,,,603 µs,957 ms,68%
755,,,,,,,,,
756,,,9.43 MB,6.45 GB,,,603 µs,957 ms,67%
757,,,,,,,,,
758,,,9.43 MB,6.45 GB,,,575 µs,957 ms,67%
759,,,,,,,,,
760,,,9.43 MB,6.45 GB,,,575 µs,957 ms,67%
761,,,,,,,,,
762,,,9.43 MB,6.45 GB,,,575 µs,944 ms,64%
763,,,,,,,,,
764,,,9.43 MB,6.45 GB,,,575 µs,944 ms,59%
765,,,,,,,,,
766,,,9.43 MB,6.45 GB,,,575 µs,944 ms,61%
767,,,,,,,,,
768,,,9.43 MB,6.45 GB,,,575 µs,935 ms,66%
769,,,,,,,,,
770,,,9.43 MB,6.45 GB,,,580 µs,935 ms,65%
771,,,,,,,,,
772,,,9.43 MB,6.45 GB,,,569 µs,935 ms,64%
773,,,,,,,,,
774,,,9.43 MB,6.45 GB,,,569 µs,935 ms,65%
775,,,,,,,,,
776,,,9.43 MB,6.45 GB,,,569 µs,935 ms,61%
777,,,,,,,,,
778,,,9.43 MB,6.45 GB,,,569 µs,939 ms,18%
779,,,,,,,,,
780,,,9.43 MB,6.45 GB,,,569 µs,939 ms,65%
781,,,,,,,,,
782,,,9.43 MB,6.45 GB,,,569 µs,939 ms,65%
783,,,,,,,,,
784,,,9.43 MB,6.45 GB,,,569 µs,939 ms,69%
785,,,,,,,,,
786,,,9.43 MB,6.45 GB,,,381 µs,932 ms,66%
787,,,,,,,,,
788,,,9.43 MB,6.45 GB,,,388 µs,932 ms,68%
789,,,,,,,,,
790,,,9.43 MB,6.45 GB,,,406 µs,932 ms,68%
791,,,,,,,,,
792,,,9.43 MB,6.45 GB,,,424 µs,932 ms,66%
793,,,,,,,,,
794,,,9.43 MB,6.45 GB,,,442 µs,932 ms,64%
795,,,,,,,,,
796,,,9.43 MB,6.45 GB,,,540 µs,760 ms,9%
797,,,,,,,,,
798,,,9.43 MB,6.45 GB,,,540 µs,729 ms,63%
799,,,,,,,,,
800,,,9.43 MB,6.45 GB,,,540 µs,698 ms,62%
801,,,,,,,,,
802,,,9.43 MB,6.45 GB,,,540 µs,497 ms,66%
803,,,,,,,,,
804,,,9.43 MB,6.45 GB,,,540 µs,633 ms,66%
805,,,,,,,,,
806,,,9.47 MB,6.45 GB,,,556 µs,602 ms,63%
807,,,,,,,,,
808,,,9.47 MB,6.45 GB,,,556 µs,956 ms,64%
809,,,,,,,,,
810,,,9.47 MB,6.45 GB,,,556 µs,956 ms,63%
811,,,,,,,,,
812,,,9.47 MB,6.45 GB,,,556 µs,956 ms,17%
813,,,,,,,,,
814,,,9.47 MB,6.45 GB,,,560 µs,956 ms,69%
815,,,,,,,,,
816,,,9.52 MB,6.45 GB,,,562 µs,956 ms,67%
817,,,,,,,,,
818,,,9.52 MB,6.45 GB,,,562 µs,956 ms,68%
819,,,,,,,,,
820,,,9.52 MB,6.45 GB,,,562 µs,956 ms,67%
821,,,,,,,,,
822,,,9.52 MB,6.45 GB,,,562 µs,961 ms,67%
823,,,,,,,,,
824,,,9.52 MB,6.45 GB,,,562 µs,960 ms,64%
825,,,,,,,,,
826,,,9.52 MB,6.45 GB,,,562 µs,960 ms,64%
827,,,,,,,,,
828,,,9.52 MB,6.45 GB,,,562 µs,960 ms,64%
829,,,,,,,,,
830,,,9.52 MB,6.45 GB,,,562 µs,960 ms,54%
831,,,,,,,,,
832,,,9.40 MB,6.45 GB,,,609 µs,960 ms,63%
833,,,,,,,,,
834,,,9.40 MB,6.45 GB,,,609 µs,960 ms,66%
835,,,,,,,,,
836,,,9.40 MB,6.45 GB,,,609 µs,960 ms,64%
837,,,,,,,,,
838,,,9.40 MB,6.45 GB,,,609 µs,642 ms,66%
839,,,,,,,,,
840,,,9.40 MB,6.45 GB,,,609 µs,674 ms,64%
841,,,,,,,,,
842,,,9.40 MB,6.45 GB,,,609 µs,706 ms,64%
843,,,,,,,,,
844,,,9.41 MB,6.45 GB,,,588 µs,744 ms,67%
845,,,,,,,,,
846,,,9.41 MB,6.45 GB,,,588 µs,776 ms,66%
847,,,,,,,,,
848,,,9.41 MB,6.45 GB,,,494 µs,958 ms,25%
849,,,,,,,,,
850,,,9.41 MB,6.45 GB,,,587 µs,958 ms,66%
851,,,,,,,,,
852,,,9.41 MB,6.45 GB,,,587 µs,958 ms,69%
853,,,,,,,,,
854,,,9.41 MB,6.45 GB,,,587 µs,958 ms,66%
855,,,,,,,,,
856,,,9.41 MB,6.45 GB,,,587 µs,958 ms,65%
857,,,,,,,,,
858,,,9.41 MB,6.45 GB,,,587 µs,958 ms,65%
859,,,,,,,,,
860,,,9.41 MB,6.45 GB,,,493 µs,958 ms,48%
861,,,,,,,,,
862,,,9.41 MB,6.45 GB,,,473 µs,958 ms,65%
863,,,,,,,,,
864,,,9.41 MB,6.45 GB,,,454 µs,757 ms,63%
865,,,,,,,,,
866,,,9.41 MB,6.45 GB,,,444 µs,725 ms,17%
867,,,,,,,,,
868,,,9.41 MB,6.45 GB,,,424 µs,700 ms,65%
869,,,,,,,,,
870,,,9.41 MB,6.45 GB,,,404 µs,668 ms,66%
871,,,,,,,,,
872,,,9.41 MB,6.45 GB,,,384 µs,962 ms,65%
873,,,,,,,,,
874,,,9.41 MB,6.45 GB,,,590 µs,962 ms,68%
875,,,,,,,,,
876,,,9.41 MB,6.45 GB,,,563 µs,962 ms,60%
877,,,,,,,,,
878,,,9.41 MB,6.45 GB,,,563 µs,962 ms,68%
879,,,,,,,,,
880,,,9.41 MB,6.45 GB,,,563 µs,962 ms,69%
881,,,,,,,,,
882,,,9.41 MB,6.45 GB,,,563 µs,962 ms,68%
883,,,,,,,,,
884,,,9.41 MB,6.45 GB,,,563 µs,965 ms,64%
885,,,,,,,,,
886,,,9.41 MB,6.45 GB,,,563 µs,962 ms,65%
887,,,,,,,,,
888,,,9.41 MB,6.45 GB,,,560 µs,962 ms,63%
889,,,,,,,,,
890,,,9.41 MB,6.45 GB,,,560 µs,962 ms,46%
891,,,,,,,,,
892,,,9.41 MB,6.45 GB,,,573 µs,962 ms,65%
893,,,,,,,,,
894,,,9.41 MB,6.45 GB,,,573 µs,962 ms,65%
895,,,,,,,,,
896,,,9.41 MB,6.45 GB,,,573 µs,962 ms,63%
897,,,,,,,,,
898,,,9.41 MB,6.45 GB,,,573 µs,962 ms,64%
899,,,,,,,,,
900,,,9.41 MB,6.45 GB,,,573 µs,962 ms,63%
901,,,,,,,,,
902,,,9.41 MB,6.45 GB,,,573 µs,962 ms,64%
903,,,,,,,,,
904,,,9.41 MB,6.45 GB,,,385 µs,660 ms,22%
905,,,,,,,,,
906,,,9.41 MB,6.45 GB,,,404 µs,692 ms,65%
907,,,,,,,,,
908,,,9.41 MB,6.45 GB,,,424 µs,723 ms,68%
909,,,,,,,,,
910,,,9.41 MB,6.45 GB,,,443 µs,755 ms,68%
911,,,,,,,,,
912,,,9.41 MB,6.45 GB,,,463 µs,787 ms,69%
913,,,,,,,,,
914,,,9.41 MB,6.45 GB,,,482 µs,955 ms,66%
915,,,,,,,,,
916,,,9.41 MB,6.45 GB,,,583 µs,955 ms,66%
917,,,,,,,,,
918,,,9.41 MB,6.45 GB,,,583 µs,955 ms,66%
919,,,,,,,,,
920,,,9.41 MB,6.45 GB,,,583 µs,955 ms,65%
921,,,,,,,,,
922,,,9.41 MB,6.45 GB,,,479 µs,784 ms,66%
923,,,,,,,,,
924,,,9.41 MB,6.45 GB,,,459 µs,752 ms,64%
925,,,,,,,,,
926,,,9.41 MB,6.45 GB,,,440 µs,721 ms,64%
927,,,,,,,,,
928,,,9.67 MB,6.45 GB,,,582 µs,689 ms,65%
929,,,,,,,,,
930,,,9.67 MB,6.45 GB,,,582 µs,657 ms,64%
931,,,,,,,,,
932,,,9.67 MB,6.45 GB,,,582 µs,647 ms,16%
933,,,,,,,,,
934,,,9.67 MB,6.45 GB,,,594 µs,957 ms,68%
935,,,,,,,,,
936,,,9.67 MB,6.45 GB,,,594 µs,957 ms,68%
937,,,,,,,,,
938,,,9.67 MB,6.45 GB,,,594 µs,957 ms,69%
939,,,,,,,,,
940,,,9.67 MB,6.45 GB,,,594 µs,957 ms,69%
941,,,,,,,,,
942,,,9.41 MB,6.45 GB,,,579 µs,957 ms,68%
943,,,,,,,,,
944,,,9.41 MB,6.45 GB,,,579 µs,957 ms,66%
945,,,,,,,,,
946,,,9.41 MB,6.45 GB,,,579 µs,959 ms,64%
947,,,,,,,,,
948,,,9.41 MB,6.45 GB,,,565 µs,959 ms,65%
949,,,,,,,,,
950,,,9.41 MB,6.45 GB,,,565 µs,960 ms,64%
951,,,,,,,,,
952,,,9.41 MB,6.45 GB,,,565 µs,960 ms,64%
953,,,,,,,,,
954,,,8.96 MB,6.45 GB,,,591 µs,960 ms,66%
955,,,,,,,,,
956,,,8.96 MB,6.45 GB,,,591 µs,960 ms,63%
957,,,,,,,,,
958,,,8.96 MB,6.45 GB,,,591 µs,960 ms,65%
959,,,,,,,,,
960,,,8.96 MB,6.45 GB,,,591 µs,960 ms,64%
961,,,,,,,,,
962,,,8.96 MB,6.45 GB,,,591 µs,960 ms,62%
963,,,,,,,,,
964,,,8.96 MB,6.45 GB,,,435 µs,608 ms,66%
965,,,,,,,,,
966,,,8.96 MB,6.45 GB,,,455 µs,474 ms,66%
967,,,,,,,,,
968,,,8.96 MB,6.45 GB,,,382 µs,679 ms,68%
969,,,,,,,,,
970,,,8.96 MB,6.45 GB,,,498 µs,711 ms,68%
971,,,,,,,,,
972,,,8.96 MB,6.45 GB,,,594 µs,742 ms,66%
973,,,,,,,,,
974,,,8.96 MB,6.45 GB,,,594 µs,774 ms,66%
975,,,,,,,,,
976,,,8.96 MB,6.45 GB,,,594 µs,952 ms,62%
977,,,,,,,,,
978,,,8.96 MB,6.45 GB,,,594 µs,952 ms,66%
979,,,,,,,,,
980,,,8.96 MB,6.45 GB,,,594 µs,952 ms,62%
981,,,,,,,,,
982,,,8.96 MB,6.45 GB,,,594 µs,952 ms,64%
983,,,,,,,,,
984,,,8.96 MB,6.45 GB,,,594 µs,952 ms,63%
985,,,,,,,,,
986,,,8.96 MB,6.45 GB,,,506 µs,771 ms,63%
987,,,,,,,,,
988,,,8.96 MB,6.45 GB,,,508 µs,740 ms,66%
989,,,,,,,,,
990,,,8.97 MB,6.45 GB,,,612 µs,708 ms,63%
991,,,,,,,,,
992,,,8.97 MB,6.45 GB,,,612 µs,676 ms,65%
993,,,,,,,,,
994,,,8.97 MB,6.45 GB,,,612 µs,947 ms,67%
995,,,,,,,,,
996,,,8.97 MB,6.45 GB,,,612 µs,947 ms,66%
997,,,,,,,,,
998,,,8.97 MB,6.45 GB,,,612 µs,947 ms,66%
999,,,,,,,,,
1000,,,8.97 MB,6.45 GB,,,612 µs,947 ms,46%
1001,,,,,,,,,
1002,,,8.97 MB,6.45 GB,,,591 µs,947 ms,68%
1003,,,,,,,,,
1004,,,8.97 MB,6.45 GB,,,576 µs,947 ms,66%
1005,,,,,,,,,
1006,,,8.97 MB,6.45 GB,,,576 µs,947 ms,65%
1007,,,,,,,,,
1008,,,8.97 MB,6.45 GB,,,576 µs,947 ms,65%
1009,,,,,,,,,
1010,,,8.97 MB,6.45 GB,,,576 µs,949 ms,63%
1011,,,,,,,,,
1012,,,8.97 MB,6.45 GB,,,576 µs,947 ms,62%
1013,,,,,,,,,
1014,,,8.97 MB,6.45 GB,,,559 µs,947 ms,64%
1015,,,,,,,,,
1016,,,8.97 MB,6.45 GB,,,559 µs,947 ms,25%
1017,,,,,,,,,
1018,,,8.97 MB,6.45 GB,,,559 µs,947 ms,65%
1019,,,,,,,,,
1020,,,8.97 MB,6.45 GB,,,559 µs,947 ms,65%
1021,,,,,,,,,
1022,,,8.97 MB,6.45 GB,,,559 µs,947 ms,66%
1023,,,,,,,,,
1024,,,8.97 MB,6.45 GB,,,559 µs,947 ms,67%
1025,,,,,,,,,
1026,,,8.97 MB,6.45 GB,,,559 µs,947 ms,66%
1027,,,,,,,,,
1028,,,8.97 MB,6.45 GB,,,559 µs,675 ms,67%
1029,,,,,,,,,
1030,,,8.97 MB,6.45 GB,,,421 µs,706 ms,66%
1031,,,,,,,,,
1032,,,8.97 MB,6.45 GB,,,439 µs,738 ms,0%
1033,,,,,,,,,
1034,,,8.97 MB,6.45 GB,,,456 µs,769 ms,64%
1035,,,,,,,,,
1036,,,8.97 MB,6.45 GB,,,534 µs,801 ms,65%
1037,,,,,,,,,
1038,,,8.97 MB,6.45 GB,,,534 µs,946 ms,66%
1039,,,,,,,,,
1040,,,8.97 MB,6.45 GB,,,534 µs,946 ms,64%
1041,,,,,,,,,
1042,,,8.97 MB,6.45 GB,,,534 µs,772 ms,64%
1043,,,,,,,,,
1044,,,8.97 MB,6.45 GB,,,457 µs,740 ms,41%
1045,,,,,,,,,
1046,,,8.97 MB,6.45 GB,,,439 µs,709 ms,18%
1047,,,,,,,,,
1048,,,8.97 MB,6.45 GB,,,542 µs,944 ms,64%
1049,,,,,,,,,
1050,,,8.97 MB,6.45 GB,,,544 µs,944 ms,65%
1051,,,,,,,,,
1052,,,8.97 MB,6.45 GB,,,544 µs,944 ms,65%
1053,,,,,,,,,
1054,,,8.97 MB,6.45 GB,,,544 µs,944 ms,69%
1055,,,,,,,,,
1056,,,8.97 MB,6.45 GB,,,544 µs,944 ms,67%
1057,,,,,,,,,
1058,,,8.97 MB,6.45 GB,,,544 µs,944 ms,67%
1059,,,,,,,,,
1060,,,8.97 MB,6.45 GB,,,544 µs,944 ms,66%
1061,,,,,,,,,
1062,,,8.97 MB,6.45 GB,,,544 µs,949 ms,67%
1063,,,,,,,,,
1064,,,8.97 MB,6.45 GB,,,551 µs,949 ms,62%
1065,,,,,,,,,
1066,,,8.97 MB,6.45 GB,,,551 µs,949 ms,60%
1067,,,,,,,,,
1068,,,8.97 MB,6.45 GB,,,562 µs,949 ms,65%
1069,,,,,,,,,
1070,,,8.97 MB,6.45 GB,,,562 µs,949 ms,63%
1071,,,,,,,,,
1072,,,8.97 MB,6.45 GB,,,562 µs,950 ms,66%
1073,,,,,,,,,
1074,,,8.97 MB,6.45 GB,,,570 µs,950 ms,62%
1075,,,,,,,,,
1076,,,8.97 MB,6.45 GB,,,570 µs,950 ms,60%
1077,,,,,,,,,
1078,,,8.97 MB,6.45 GB,,,570 µs,950 ms,48%
1079,,,,,,,,,
1080,,,8.97 MB,6.45 GB,,,570 µs,946 ms,63%
1081,,,,,,,,,
1082,,,8.97 MB,6.45 GB,,,570 µs,946 ms,63%
1083,,,,,,,,,
1084,,,8.97 MB,6.45 GB,,,570 µs,708 ms,68%
1085,,,,,,,,,
1086,,,8.97 MB,6.45 GB,,,570 µs,740 ms,67%
1087,,,,,,,,,
1088,,,9.02 MB,6.45 GB,,,582 µs,771 ms,69%
1089,,,,,,,,,
1090,,,9.02 MB,6.45 GB,,,593 µs,949 ms,67%
1091,,,,,,,,,
1092,,,9.02 MB,6.45 GB,,,593 µs,949 ms,67%
1093,,,,,,,,,
1094,,,9.02 MB,6.45 GB,,,593 µs,949 ms,63%
1095,,,,,,,,,
1096,,,9.02 MB,6.45 GB,,,593 µs,790 ms,59%
1097,,,,,,,,,
1098,,,9.02 MB,6.45 GB,,,593 µs,758 ms,9%
1099,,,,,,,,,
1100,,,9.02 MB,6.45 GB,,,593 µs,727 ms,64%
1101,,,,,,,,,
1102,,,9.02 MB,6.45 GB,,,593 µs,695 ms,65%
1103,,,,,,,,,
1104,,,9.02 MB,6.45 GB,,,589 µs,663 ms,65%
1105,,,,,,,,,
1106,,,9.02 MB,6.45 GB,,,589 µs,632 ms,58%
1107,,,,,,,,,
