step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
503,8.79 MB,5.86 GB,8.99 MB,6.52 GB,,,589 µs,637 ms,61%
504,,,,,,,,,
505,8.79 MB,5.86 GB,8.99 MB,6.52 GB,,,589 µs,605 ms,65%
506,,,,,,,,,
507,8.79 MB,5.86 GB,8.99 MB,6.52 GB,,,589 µs,573 ms,66%
508,,,,,,,,,
509,8.79 MB,5.86 GB,8.99 MB,6.52 GB,,,589 µs,968 ms,67%
510,,,,,,,,,
511,8.79 MB,5.86 GB,8.99 MB,6.52 GB,,,589 µs,968 ms,66%
512,,,,,,,,,
513,8.79 MB,5.86 GB,9.04 MB,6.52 GB,,,578 µs,968 ms,66%
514,,,,,,,,,
515,8.79 MB,5.86 GB,9.04 MB,6.52 GB,,,578 µs,968 ms,66%
516,,,,,,,,,
517,8.79 MB,5.86 GB,9.04 MB,6.52 GB,,,581 µs,968 ms,66%
518,,,,,,,,,
519,8.79 MB,5.86 GB,9.04 MB,6.52 GB,,,581 µs,968 ms,38%
520,,,,,,,,,
521,8.79 MB,5.86 GB,9.04 MB,6.52 GB,,,581 µs,968 ms,65%
522,,,,,,,,,
523,8.79 MB,5.86 GB,9.04 MB,6.52 GB,,,581 µs,968 ms,64%
524,,,,,,,,,
525,8.79 MB,5.86 GB,9.06 MB,6.52 GB,,,585 µs,968 ms,65%
526,,,,,,,,,
527,8.79 MB,5.86 GB,9.06 MB,6.52 GB,,,585 µs,968 ms,65%
528,,,,,,,,,
529,8.79 MB,5.86 GB,9.06 MB,6.52 GB,,,511 µs,968 ms,63%
530,,,,,,,,,
531,8.79 MB,5.86 GB,9.06 MB,6.52 GB,,,591 µs,968 ms,52%
532,,,,,,,,,
533,,5.86 GB,9.06 MB,6.52 GB,,,591 µs,968 ms,64%
534,,,,,,,,,
535,,5.86 GB,9.06 MB,6.52 GB,,,591 µs,968 ms,63%
536,,,,,,,,,
537,,5.86 GB,9.06 MB,6.52 GB,,,591 µs,415 ms,64%
538,,,,,,,,,
539,,5.86 GB,9.06 MB,6.52 GB,,,508 µs,415 ms,67%
540,,,,,,,,,
541,,5.86 GB,9.08 MB,6.52 GB,,,578 µs,644 ms,66%
542,,,,,,,,,
543,,5.86 GB,9.08 MB,6.52 GB,,,578 µs,676 ms,67%
544,,,,,,,,,
545,,,9.08 MB,6.52 GB,,,461 µs,709 ms,68%
546,,,,,,,,,
547,,,9.08 MB,6.52 GB,,,479 µs,741 ms,68%
548,,,,,,,,,
549,,,9.08 MB,6.52 GB,,,558 µs,773 ms,61%
550,,,,,,,,,
551,,,9.08 MB,6.52 GB,,,558 µs,805 ms,62%
552,,,,,,,,,
553,,,9.08 MB,6.52 GB,,,558 µs,968 ms,61%
554,,,,,,,,,
555,,,9.08 MB,6.52 GB,,,476 µs,968 ms,63%
556,,,,,,,,,
557,,,9.08 MB,6.52 GB,,,457 µs,968 ms,64%
558,,,,,,,,,
559,,,9.08 MB,6.52 GB,,,439 µs,968 ms,66%
560,,,,,,,,,
561,,,9.11 MB,6.52 GB,,,563 µs,968 ms,65%
562,,,,,,,,,
563,,,9.11 MB,6.52 GB,,,570 µs,968 ms,61%
564,,,,,,,,,
565,,,9.11 MB,6.52 GB,,,570 µs,968 ms,62%
566,,,,,,,,,
567,,,9.11 MB,6.52 GB,,,570 µs,968 ms,67%
568,,,,,,,,,
569,,,9.11 MB,6.52 GB,,,570 µs,968 ms,67%
570,,,,,,,,,
571,,,9.13 MB,6.52 GB,,,568 µs,968 ms,66%
572,,,,,,,,,
573,,,9.13 MB,6.52 GB,,,559 µs,965 ms,63%
574,,,,,,,,,
575,,,9.13 MB,6.52 GB,,,559 µs,965 ms,44%
576,,,,,,,,,
577,,,9.13 MB,6.52 GB,,,559 µs,965 ms,66%
578,,,,,,,,,
579,,,9.13 MB,6.52 GB,,,559 µs,965 ms,66%
580,,,,,,,,,
581,,,9.13 MB,6.52 GB,,,559 µs,965 ms,63%
582,,,,,,,,,
583,,,9.13 MB,6.52 GB,,,559 µs,963 ms,64%
584,,,,,,,,,
585,,,9.13 MB,6.52 GB,,,567 µs,963 ms,64%
586,,,,,,,,,
587,,,9.13 MB,6.52 GB,,,479 µs,963 ms,64%
588,,,,,,,,,
589,,,9.18 MB,6.52 GB,,,585 µs,811 ms,62%
590,,,,,,,,,
591,,,9.18 MB,6.52 GB,,,585 µs,965 ms,64%
592,,,,,,,,,
593,,,9.18 MB,6.52 GB,,,585 µs,965 ms,64%
594,,,,,,,,,
595,,,9.18 MB,6.52 GB,,,585 µs,965 ms,64%
596,,,,,,,,,
597,,,9.18 MB,6.52 GB,,,585 µs,965 ms,64%
598,,,,,,,,,
599,,,9.18 MB,6.52 GB,,,585 µs,965 ms,68%
600,,,,,,,,,
601,,,9.18 MB,6.52 GB,,,482 µs,964 ms,68%
602,,,,,,,,,
603,,,9.18 MB,6.52 GB,,,417 µs,965 ms,66%
604,,,,,,,,,
605,,,9.22 MB,6.52 GB,,,578 µs,965 ms,68%
606,,,,,,,,,
607,,,9.22 MB,6.52 GB,,,578 µs,965 ms,67%
608,,,,,,,,,
609,,,9.22 MB,6.52 GB,,,578 µs,965 ms,64%
610,,,,,,,,,
611,,,9.22 MB,6.52 GB,,,578 µs,965 ms,63%
612,,,,,,,,,
613,,,9.22 MB,6.52 GB,,,578 µs,965 ms,62%
614,,,,,,,,,
615,,,9.22 MB,6.52 GB,,,578 µs,965 ms,13%
616,,,,,,,,,
617,,,9.22 MB,6.52 GB,,,578 µs,967 ms,64%
618,,,,,,,,,
619,,,9.27 MB,6.52 GB,,,575 µs,967 ms,64%
620,,,,,,,,,
621,,,9.27 MB,6.52 GB,,,580 µs,967 ms,65%
622,,,,,,,,,
623,,,9.27 MB,6.52 GB,,,580 µs,967 ms,59%
624,,,,,,,,,
625,,,9.27 MB,6.52 GB,,,580 µs,967 ms,64%
626,,,,,,,,,
627,,,9.27 MB,6.52 GB,,,580 µs,967 ms,65%
628,,,,,,,,,
629,,,9.27 MB,6.52 GB,,,580 µs,967 ms,68%
630,,,,,,,,,
631,,,9.27 MB,6.52 GB,,,557 µs,968 ms,66%
632,,,,,,,,,
633,,,9.32 MB,6.52 GB,,,589 µs,804 ms,64%
634,,,,,,,,,
635,,,9.32 MB,6.52 GB,,,589 µs,968 ms,66%
636,,,,,,,,,
637,,,9.32 MB,6.52 GB,,,589 µs,968 ms,66%
638,,,,,,,,,
639,,,9.32 MB,6.52 GB,,,589 µs,968 ms,64%
640,,,,,,,,,
641,,,9.32 MB,6.52 GB,,,589 µs,968 ms,61%
642,,,,,,,,,
643,,,9.32 MB,6.52 GB,,,589 µs,968 ms,65%
644,,,,,,,,,
645,,,9.33 MB,6.52 GB,,,583 µs,968 ms,65%
646,,,,,,,,,
647,,,9.33 MB,6.52 GB,,,583 µs,967 ms,62%
648,,,,,,,,,
649,,,9.33 MB,6.52 GB,,,509 µs,967 ms,64%
650,,,,,,,,,
651,,,9.33 MB,6.52 GB,,,598 µs,966 ms,55%
652,,,,,,,,,
653,,,9.33 MB,6.52 GB,,,598 µs,966 ms,62%
654,,,,,,,,,
655,,,9.34 MB,6.52 GB,,,595 µs,966 ms,35%
656,,,,,,,,,
657,,,9.34 MB,6.52 GB,,,595 µs,966 ms,63%
658,,,,,,,,,
659,,,9.34 MB,6.52 GB,,,595 µs,966 ms,13%
660,,,,,,,,,
661,,,9.34 MB,6.52 GB,,,595 µs,966 ms,66%
662,,,,,,,,,
663,,,9.34 MB,6.52 GB,,,595 µs,966 ms,64%
664,,,,,,,,,
665,,,9.34 MB,6.52 GB,,,605 µs,966 ms,68%
666,,,,,,,,,
667,,,9.34 MB,6.52 GB,,,605 µs,966 ms,68%
668,,,,,,,,,
669,,,9.33 MB,6.52 GB,,,590 µs,966 ms,65%
670,,,,,,,,,
671,,,9.33 MB,6.52 GB,,,590 µs,966 ms,63%
672,,,,,,,,,
673,,,9.33 MB,6.52 GB,,,590 µs,966 ms,62%
674,,,,,,,,,
675,,,9.33 MB,6.52 GB,,,590 µs,668 ms,61%
676,,,,,,,,,
677,,,9.33 MB,6.52 GB,,,590 µs,966 ms,51%
678,,,,,,,,,
679,,,9.33 MB,6.52 GB,,,563 µs,966 ms,64%
680,,,,,,,,,
681,,,9.33 MB,6.52 GB,,,490 µs,966 ms,65%
682,,,,,,,,,
683,,,9.33 MB,6.52 GB,,,471 µs,966 ms,51%
684,,,,,,,,,
685,,,9.33 MB,6.52 GB,,,453 µs,966 ms,64%
686,,,,,,,,,
687,,,9.34 MB,6.52 GB,,,566 µs,966 ms,65%
688,,,,,,,,,
689,,,9.34 MB,6.52 GB,,,566 µs,966 ms,66%
690,,,,,,,,,
691,,,9.34 MB,6.52 GB,,,566 µs,825 ms,66%
692,,,,,,,,,
693,,,9.34 MB,6.52 GB,,,567 µs,967 ms,62%
694,,,,,,,,,
695,,,9.34 MB,6.52 GB,,,567 µs,967 ms,65%
696,,,,,,,,,
697,,,9.34 MB,6.52 GB,,,567 µs,967 ms,66%
698,,,,,,,,,
699,,,9.34 MB,6.52 GB,,,567 µs,967 ms,63%
700,,,,,,,,,
701,,,9.34 MB,6.52 GB,,,567 µs,967 ms,45%
702,,,,,,,,,
703,,,9.34 MB,6.52 GB,,,475 µs,966 ms,64%
704,,,,,,,,,
705,,,9.34 MB,6.52 GB,,,557 µs,966 ms,64%
706,,,,,,,,,
707,,,9.34 MB,6.52 GB,,,557 µs,966 ms,65%
708,,,,,,,,,
709,,,9.34 MB,6.52 GB,,,557 µs,966 ms,64%
710,,,,,,,,,
711,,,9.34 MB,6.52 GB,,,557 µs,966 ms,63%
712,,,,,,,,,
713,,,9.34 MB,6.52 GB,,,557 µs,966 ms,63%
714,,,,,,,,,
715,,,9.34 MB,6.52 GB,,,561 µs,966 ms,64%
716,,,,,,,,,
717,,,9.34 MB,6.52 GB,,,561 µs,965 ms,64%
718,,,,,,,,,
719,,,9.35 MB,6.52 GB,,,568 µs,798 ms,57%
720,,,,,,,,,
721,,,9.35 MB,6.52 GB,,,568 µs,830 ms,66%
722,,,,,,,,,
723,,,9.35 MB,6.52 GB,,,568 µs,964 ms,61%
724,,,,,,,,,
725,,,9.35 MB,6.52 GB,,,568 µs,964 ms,67%
726,,,,,,,,,
727,,,9.35 MB,6.52 GB,,,568 µs,964 ms,68%
728,,,,,,,,,
729,,,9.35 MB,6.52 GB,,,567 µs,964 ms,65%
730,,,,,,,,,
731,,,9.35 MB,6.52 GB,,,567 µs,964 ms,64%
732,,,,,,,,,
733,,,9.35 MB,6.52 GB,,,567 µs,808 ms,63%
734,,,,,,,,,
735,,,9.35 MB,6.52 GB,,,567 µs,776 ms,62%
736,,,,,,,,,
737,,,9.35 MB,6.52 GB,,,463 µs,744 ms,64%
738,,,,,,,,,
739,,,9.36 MB,6.52 GB,,,569 µs,712 ms,61%
740,,,,,,,,,
741,,,9.36 MB,6.52 GB,,,569 µs,680 ms,63%
742,,,,,,,,,
743,,,9.36 MB,6.52 GB,,,569 µs,647 ms,58%
744,,,,,,,,,
745,,,9.36 MB,6.52 GB,,,569 µs,615 ms,64%
746,,,,,,,,,
747,,,9.36 MB,6.52 GB,,,578 µs,583 ms,64%
748,,,,,,,,,
749,,,9.36 MB,6.52 GB,,,578 µs,965 ms,66%
750,,,,,,,,,
751,,,9.36 MB,6.52 GB,,,578 µs,966 ms,66%
752,,,,,,,,,
753,,,9.36 MB,6.52 GB,,,578 µs,966 ms,58%
754,,,,,,,,,
755,,,9.38 MB,6.52 GB,,,596 µs,966 ms,66%
756,,,,,,,,,
757,,,9.38 MB,6.52 GB,,,596 µs,966 ms,29%
758,,,,,,,,,
759,,,9.38 MB,6.52 GB,,,596 µs,966 ms,64%
760,,,,,,,,,
761,,,9.38 MB,6.52 GB,,,596 µs,966 ms,64%
762,,,,,,,,,
763,,,9.38 MB,6.52 GB,,,596 µs,968 ms,62%
764,,,,,,,,,
765,,,9.38 MB,6.52 GB,,,600 µs,968 ms,62%
766,,,,,,,,,
767,,,9.38 MB,6.52 GB,,,600 µs,968 ms,63%
768,,,,,,,,,
769,,,9.38 MB,6.52 GB,,,600 µs,968 ms,61%
770,,,,,,,,,
771,,,9.39 MB,6.52 GB,,,592 µs,968 ms,60%
772,,,,,,,,,
773,,,9.39 MB,6.52 GB,,,592 µs,968 ms,43%
774,,,,,,,,,
775,,,9.39 MB,6.52 GB,,,592 µs,968 ms,64%
776,,,,,,,,,
777,,,9.39 MB,6.52 GB,,,592 µs,549 ms,64%
778,,,,,,,,,
779,,,9.39 MB,6.52 GB,,,494 µs,581 ms,67%
780,,,,,,,,,
781,,,9.39 MB,6.52 GB,,,604 µs,613 ms,66%
782,,,,,,,,,
783,,,9.39 MB,6.52 GB,,,604 µs,651 ms,67%
784,,,,,,,,,
785,,,9.39 MB,6.52 GB,,,604 µs,683 ms,66%
786,,,,,,,,,
787,,,9.39 MB,6.52 GB,,,582 µs,715 ms,66%
788,,,,,,,,,
789,,,9.39 MB,6.52 GB,,,582 µs,748 ms,49%
790,,,,,,,,,
791,,,9.39 MB,6.52 GB,,,582 µs,780 ms,62%
792,,,,,,,,,
793,,,9.39 MB,6.52 GB,,,582 µs,812 ms,62%
794,,,,,,,,,
795,,,9.39 MB,6.52 GB,,,582 µs,732 ms,63%
796,,,,,,,,,
797,,,9.39 MB,6.52 GB,,,582 µs,966 ms,62%
798,,,,,,,,,
799,,,9.39 MB,6.52 GB,,,557 µs,966 ms,62%
800,,,,,,,,,
801,,,9.39 MB,6.52 GB,,,557 µs,966 ms,62%
802,,,,,,,,,
803,,,9.39 MB,6.52 GB,,,554 µs,966 ms,46%
804,,,,,,,,,
805,,,9.39 MB,6.52 GB,,,554 µs,966 ms,62%
806,,,,,,,,,
807,,,9.39 MB,6.52 GB,,,554 µs,966 ms,63%
808,,,,,,,,,
809,,,9.39 MB,6.52 GB,,,554 µs,966 ms,58%
810,,,,,,,,,
811,,,9.39 MB,6.52 GB,,,554 µs,837 ms,66%
812,,,,,,,,,
813,,,9.39 MB,6.52 GB,,,554 µs,804 ms,67%
814,,,,,,,,,
815,,,9.39 MB,6.52 GB,,,544 µs,968 ms,67%
816,,,,,,,,,
817,,,9.39 MB,6.52 GB,,,544 µs,968 ms,67%
818,,,,,,,,,
819,,,9.39 MB,6.52 GB,,,544 µs,968 ms,63%
820,,,,,,,,,
821,,,9.39 MB,6.52 GB,,,447 µs,968 ms,61%
822,,,,,,,,,
823,,,9.40 MB,6.52 GB,,,558 µs,968 ms,62%
824,,,,,,,,,
825,,,9.40 MB,6.52 GB,,,558 µs,968 ms,62%
826,,,,,,,,,
827,,,9.40 MB,6.52 GB,,,558 µs,968 ms,61%
828,,,,,,,,,
829,,,9.40 MB,6.52 GB,,,558 µs,968 ms,63%
830,,,,,,,,,
831,,,9.40 MB,6.52 GB,,,566 µs,967 ms,63%
832,,,,,,,,,
833,,,9.40 MB,6.52 GB,,,566 µs,966 ms,64%
834,,,,,,,,,
835,,,9.40 MB,6.52 GB,,,566 µs,966 ms,62%
836,,,,,,,,,
837,,,9.40 MB,6.52 GB,,,566 µs,966 ms,62%
838,,,,,,,,,
839,,,9.41 MB,6.52 GB,,,572 µs,966 ms,66%
840,,,,,,,,,
841,,,9.41 MB,6.52 GB,,,572 µs,966 ms,16%
842,,,,,,,,,
843,,,9.41 MB,6.52 GB,,,572 µs,968 ms,65%
844,,,,,,,,,
845,,,9.41 MB,6.52 GB,,,572 µs,968 ms,65%
846,,,,,,,,,
847,,,9.41 MB,6.52 GB,,,582 µs,968 ms,68%
848,,,,,,,,,
849,,,9.41 MB,6.52 GB,,,582 µs,969 ms,64%
850,,,,,,,,,
851,,,9.41 MB,6.52 GB,,,582 µs,969 ms,64%
852,,,,,,,,,
853,,,9.41 MB,6.52 GB,,,582 µs,969 ms,61%
854,,,,,,,,,
855,,,9.41 MB,6.52 GB,,,582 µs,969 ms,62%
856,,,,,,,,,
857,,,9.41 MB,6.52 GB,,,582 µs,968 ms,18%
858,,,,,,,,,
859,,,9.41 MB,6.52 GB,,,464 µs,968 ms,61%
860,,,,,,,,,
861,,,9.41 MB,6.52 GB,,,445 µs,968 ms,63%
862,,,,,,,,,
863,,,9.41 MB,6.52 GB,,,309 µs,968 ms,60%
864,,,,,,,,,
865,,,9.41 MB,6.52 GB,,,398 µs,968 ms,63%
866,,,,,,,,,
867,,,9.45 MB,6.52 GB,,,599 µs,968 ms,65%
868,,,,,,,,,
869,,,9.45 MB,6.52 GB,,,599 µs,968 ms,66%
870,,,,,,,,,
871,,,9.45 MB,6.52 GB,,,599 µs,968 ms,66%
872,,,,,,,,,
873,,,9.45 MB,6.52 GB,,,599 µs,968 ms,63%
874,,,,,,,,,
875,,,9.45 MB,6.52 GB,,,599 µs,823 ms,65%
876,,,,,,,,,
877,,,9.47 MB,6.52 GB,,,589 µs,811 ms,0%
878,,,,,,,,,
879,,,9.47 MB,6.52 GB,,,589 µs,965 ms,63%
880,,,,,,,,,
881,,,9.47 MB,6.52 GB,,,589 µs,965 ms,62%
882,,,,,,,,,
883,,,9.47 MB,6.52 GB,,,591 µs,965 ms,64%
884,,,,,,,,,
885,,,9.47 MB,6.52 GB,,,591 µs,965 ms,65%
886,,,,,,,,,
887,,,9.47 MB,6.52 GB,,,591 µs,965 ms,63%
888,,,,,,,,,
889,,,9.47 MB,6.52 GB,,,591 µs,964 ms,61%
890,,,,,,,,,
891,,,9.47 MB,6.52 GB,,,584 µs,964 ms,63%
892,,,,,,,,,
893,,,9.47 MB,6.52 GB,,,584 µs,819 ms,62%
894,,,,,,,,,
895,,,9.47 MB,6.52 GB,,,584 µs,961 ms,61%
896,,,,,,,,,
897,,,9.47 MB,6.52 GB,,,584 µs,961 ms,63%
898,,,,,,,,,
899,,,9.47 MB,6.52 GB,,,363 µs,961 ms,40%
900,,,,,,,,,
901,,,9.47 MB,6.52 GB,,,382 µs,961 ms,66%
902,,,,,,,,,
903,,,9.47 MB,6.52 GB,,,400 µs,813 ms,65%
904,,,,,,,,,
905,,,9.47 MB,6.52 GB,,,343 µs,960 ms,67%
906,,,,,,,,,
907,,,9.47 MB,6.52 GB,,,343 µs,960 ms,68%
908,,,,,,,,,
909,,,9.47 MB,6.52 GB,,,463 µs,957 ms,65%
910,,,,,,,,,
911,,,9.47 MB,6.52 GB,,,558 µs,957 ms,63%
912,,,,,,,,,
913,,,9.47 MB,6.52 GB,,,558 µs,957 ms,63%
914,,,,,,,,,
915,,,9.47 MB,6.52 GB,,,558 µs,957 ms,63%
916,,,,,,,,,
917,,,9.47 MB,6.52 GB,,,558 µs,957 ms,63%
918,,,,,,,,,
919,,,9.47 MB,6.52 GB,,,558 µs,817 ms,64%
920,,,,,,,,,
921,,,9.47 MB,6.52 GB,,,558 µs,623 ms,64%
922,,,,,,,,,
923,,,9.47 MB,6.52 GB,,,480 µs,964 ms,60%
924,,,,,,,,,
925,,,9.47 MB,6.52 GB,,,461 µs,964 ms,63%
926,,,,,,,,,
927,,,9.47 MB,6.52 GB,,,453 µs,964 ms,64%
928,,,,,,,,,
929,,,9.52 MB,6.52 GB,,,566 µs,964 ms,67%
930,,,,,,,,,
931,,,9.52 MB,6.52 GB,,,566 µs,964 ms,66%
932,,,,,,,,,
933,,,9.52 MB,6.52 GB,,,566 µs,964 ms,64%
934,,,,,,,,,
935,,,9.52 MB,6.52 GB,,,566 µs,964 ms,68%
936,,,,,,,,,
937,,,9.52 MB,6.52 GB,,,566 µs,964 ms,68%
938,,,,,,,,,
939,,,9.52 MB,6.52 GB,,,566 µs,965 ms,64%
940,,,,,,,,,
941,,,9.55 MB,6.52 GB,,,557 µs,965 ms,63%
942,,,,,,,,,
943,,,9.55 MB,6.52 GB,,,557 µs,965 ms,63%
944,,,,,,,,,
945,,,9.55 MB,6.52 GB,,,557 µs,965 ms,60%
946,,,,,,,,,
947,,,9.55 MB,6.52 GB,,,557 µs,965 ms,61%
948,,,,,,,,,
949,,,9.55 MB,6.52 GB,,,557 µs,969 ms,63%
950,,,,,,,,,
951,,,9.55 MB,6.52 GB,,,557 µs,969 ms,64%
952,,,,,,,,,
953,,,9.55 MB,6.52 GB,,,557 µs,969 ms,64%
954,,,,,,,,,
955,,,9.55 MB,6.52 GB,,,557 µs,969 ms,64%
956,,,,,,,,,
957,,,9.59 MB,6.52 GB,,,571 µs,968 ms,63%
958,,,,,,,,,
959,,,9.59 MB,6.52 GB,,,571 µs,968 ms,66%
960,,,,,,,,,
961,,,9.59 MB,6.52 GB,,,571 µs,968 ms,66%
962,,,,,,,,,
963,,,9.59 MB,6.52 GB,,,571 µs,968 ms,63%
964,,,,,,,,,
965,,,9.59 MB,6.52 GB,,,571 µs,967 ms,37%
966,,,,,,,,,
967,,,9.59 MB,6.52 GB,,,571 µs,967 ms,67%
968,,,,,,,,,
969,,,9.61 MB,6.52 GB,,,458 µs,967 ms,64%
970,,,,,,,,,
971,,,9.61 MB,6.52 GB,,,477 µs,967 ms,64%
972,,,,,,,,,
973,,,9.61 MB,6.52 GB,,,570 µs,967 ms,64%
974,,,,,,,,,
975,,,9.61 MB,6.52 GB,,,570 µs,967 ms,64%
976,,,,,,,,,
977,,,9.61 MB,6.52 GB,,,570 µs,967 ms,62%
978,,,,,,,,,
979,,,9.61 MB,6.52 GB,,,570 µs,966 ms,64%
980,,,,,,,,,
981,,,9.61 MB,6.52 GB,,,570 µs,966 ms,63%
982,,,,,,,,,
983,,,9.22 MB,6.52 GB,,,582 µs,792 ms,65%
984,,,,,,,,,
985,,,9.22 MB,6.52 GB,,,582 µs,824 ms,62%
986,,,,,,,,,
987,,,9.22 MB,6.52 GB,,,582 µs,967 ms,57%
988,,,,,,,,,
989,,,9.22 MB,6.52 GB,,,598 µs,967 ms,65%
990,,,,,,,,,
991,,,9.22 MB,6.52 GB,,,598 µs,967 ms,47%
992,,,,,,,,,
993,,,9.22 MB,6.52 GB,,,598 µs,832 ms,67%
994,,,,,,,,,
995,,,9.22 MB,6.52 GB,,,598 µs,800 ms,68%
996,,,,,,,,,
997,,,9.22 MB,6.52 GB,,,508 µs,967 ms,61%
998,,,,,,,,,
999,,,9.22 MB,6.52 GB,,,488 µs,967 ms,65%
1000,,,,,,,,,
1001,,,9.24 MB,6.52 GB,,,586 µs,834 ms,63%
1002,,,,,,,,,
1003,,,9.24 MB,6.52 GB,,,586 µs,967 ms,61%
1004,,,,,,,,,
1005,,,9.24 MB,6.52 GB,,,586 µs,967 ms,64%
1006,,,,,,,,,
1007,,,9.24 MB,6.52 GB,,,586 µs,967 ms,58%
1008,,,,,,,,,
1009,,,9.24 MB,6.52 GB,,,586 µs,967 ms,63%
1010,,,,,,,,,
1011,,,9.24 MB,6.52 GB,,,586 µs,831 ms,62%
1012,,,,,,,,,
1013,,,9.24 MB,6.52 GB,,,586 µs,799 ms,63%
1014,,,,,,,,,
1015,,,9.24 MB,6.52 GB,,,586 µs,767 ms,20%
1016,,,,,,,,,
1017,,,9.24 MB,6.52 GB,,,587 µs,965 ms,60%
1018,,,,,,,,,
1019,,,9.24 MB,6.52 GB,,,587 µs,965 ms,63%
1020,,,,,,,,,
1021,,,9.24 MB,6.52 GB,,,587 µs,965 ms,67%
1022,,,,,,,,,
1023,,,9.24 MB,6.52 GB,,,587 µs,965 ms,68%
1024,,,,,,,,,
1025,,,9.24 MB,6.52 GB,,,587 µs,965 ms,68%
1026,,,,,,,,,
1027,,,9.24 MB,6.52 GB,,,587 µs,965 ms,64%
1028,,,,,,,,,
1029,,,9.24 MB,6.52 GB,,,574 µs,965 ms,67%
1030,,,,,,,,,
1031,,,9.24 MB,6.52 GB,,,574 µs,965 ms,64%
1032,,,,,,,,,
1033,,,9.24 MB,6.52 GB,,,574 µs,965 ms,61%
1034,,,,,,,,,
1035,,,9.24 MB,6.52 GB,,,563 µs,965 ms,61%
1036,,,,,,,,,
1037,,,9.24 MB,6.52 GB,,,563 µs,769 ms,56%
1038,,,,,,,,,
1039,,,9.24 MB,6.52 GB,,,563 µs,743 ms,38%
1040,,,,,,,,,
1041,,,9.24 MB,6.52 GB,,,563 µs,711 ms,63%
1042,,,,,,,,,
1043,,,9.24 MB,6.52 GB,,,559 µs,679 ms,64%
1044,,,,,,,,,
1045,,,9.24 MB,6.52 GB,,,559 µs,647 ms,63%
1046,,,,,,,,,
1047,,,9.24 MB,6.52 GB,,,559 µs,966 ms,53%
1048,,,,,,,,,
1049,,,9.24 MB,6.52 GB,,,559 µs,966 ms,65%
1050,,,,,,,,,
1051,,,9.24 MB,6.52 GB,,,564 µs,966 ms,65%
1052,,,,,,,,,
1053,,,9.24 MB,6.52 GB,,,564 µs,966 ms,65%
1054,,,,,,,,,
1055,,,9.24 MB,6.52 GB,,,564 µs,966 ms,16%
1056,,,,,,,,,
1057,,,9.24 MB,6.52 GB,,,564 µs,967 ms,60%
1058,,,,,,,,,
1059,,,9.24 MB,6.52 GB,,,564 µs,967 ms,64%
1060,,,,,,,,,
1061,,,9.24 MB,6.52 GB,,,557 µs,967 ms,62%
1062,,,,,,,,,
1063,,,9.24 MB,6.52 GB,,,557 µs,967 ms,60%
1064,,,,,,,,,
1065,,,9.24 MB,6.52 GB,,,557 µs,967 ms,61%
1066,,,,,,,,,
1067,,,9.24 MB,6.52 GB,,,563 µs,967 ms,55%
1068,,,,,,,,,
1069,,,9.24 MB,6.52 GB,,,563 µs,967 ms,62%
1070,,,,,,,,,
1071,,,9.24 MB,6.52 GB,,,563 µs,967 ms,61%
1072,,,,,,,,,
1073,,,9.24 MB,6.52 GB,,,563 µs,967 ms,63%
1074,,,,,,,,,
1075,,,9.24 MB,6.52 GB,,,563 µs,967 ms,64%
1076,,,,,,,,,
1077,,,9.24 MB,6.52 GB,,,483 µs,631 ms,56%
1078,,,,,,,,,
1079,,,9.24 MB,6.52 GB,,,576 µs,663 ms,67%
1080,,,,,,,,,
1081,,,9.24 MB,6.52 GB,,,576 µs,696 ms,66%
1082,,,,,,,,,
1083,,,9.24 MB,6.52 GB,,,576 µs,728 ms,65%
1084,,,,,,,,,
1085,,,9.24 MB,6.52 GB,,,576 µs,769 ms,65%
1086,,,,,,,,,
1087,,,9.24 MB,6.52 GB,,,576 µs,967 ms,57%
1088,,,,,,,,,
1089,,,9.24 MB,6.52 GB,,,576 µs,967 ms,61%
1090,,,,,,,,,
1091,,,9.24 MB,6.52 GB,,,576 µs,967 ms,19%
1092,,,,,,,,,
1093,,,9.25 MB,6.52 GB,,,571 µs,967 ms,63%
1094,,,,,,,,,
1095,,,9.25 MB,6.52 GB,,,570 µs,967 ms,62%
1096,,,,,,,,,
1097,,,9.25 MB,6.52 GB,,,570 µs,967 ms,57%
1098,,,,,,,,,
1099,,,9.25 MB,6.52 GB,,,570 µs,967 ms,61%
1100,,,,,,,,,
1101,,,9.25 MB,6.52 GB,,,570 µs,967 ms,62%
1102,,,,,,,,,
1103,,,9.25 MB,6.52 GB,,,570 µs,967 ms,62%
1104,,,,,,,,,
1105,,,9.25 MB,6.52 GB,,,570 µs,967 ms,39%
1106,,,,,,,,,
1107,,,9.25 MB,6.52 GB,,,570 µs,967 ms,51%
1108,,,,,,,,,
1109,,,9.25 MB,6.52 GB,,,481 µs,967 ms,67%
1110,,,,,,,,,
1111,,,9.25 MB,6.52 GB,,,454 µs,968 ms,66%
1112,,,,,,,,,
1113,,,9.25 MB,6.52 GB,,,586 µs,968 ms,65%
1114,,,,,,,,,
1115,,,9.25 MB,6.52 GB,,,586 µs,968 ms,67%
1116,,,,,,,,,
1117,,,9.25 MB,6.52 GB,,,586 µs,968 ms,57%
