step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
501,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,586 µs,961 ms,65%
502,,,,,,,,,
503,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,586 µs,961 ms,62%
504,,,,,,,,,
505,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,465 µs,961 ms,64%
506,,,,,,,,,
507,8.96 MB,5.76 GB,9.31 MB,6.41 GB,,,446 µs,961 ms,64%
508,,,,,,,,,
509,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,544 µs,963 ms,65%
510,,,,,,,,,
511,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,544 µs,963 ms,62%
512,,,,,,,,,
513,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,544 µs,963 ms,67%
514,,,,,,,,,
515,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,544 µs,963 ms,66%
516,,,,,,,,,
517,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,544 µs,816 ms,53%
518,,,,,,,,,
519,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,544 µs,785 ms,68%
520,,,,,,,,,
521,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,544 µs,961 ms,69%
522,,,,,,,,,
523,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,539 µs,961 ms,65%
524,,,,,,,,,
525,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,539 µs,961 ms,67%
526,,,,,,,,,
527,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,528 µs,961 ms,66%
528,,,,,,,,,
529,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,528 µs,961 ms,67%
530,,,,,,,,,
531,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,528 µs,961 ms,65%
532,,,,,,,,,
533,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,528 µs,961 ms,63%
534,,,,,,,,,
535,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,528 µs,961 ms,64%
536,,,,,,,,,
537,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,528 µs,961 ms,55%
538,,,,,,,,,
539,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,528 µs,961 ms,66%
540,,,,,,,,,
541,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,553 µs,961 ms,68%
542,,,,,,,,,
543,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,553 µs,961 ms,69%
544,,,,,,,,,
545,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,423 µs,959 ms,68%
546,,,,,,,,,
547,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,442 µs,959 ms,69%
548,,,,,,,,,
549,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,461 µs,959 ms,68%
550,,,,,,,,,
551,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,571 µs,960 ms,67%
552,,,,,,,,,
553,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,571 µs,960 ms,64%
554,,,,,,,,,
555,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,567 µs,960 ms,65%
556,,,,,,,,,
557,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,567 µs,960 ms,44%
558,,,,,,,,,
559,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,567 µs,960 ms,65%
560,,,,,,,,,
561,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,567 µs,764 ms,65%
562,,,,,,,,,
563,8.96 MB,5.76 GB,9.34 MB,6.41 GB,,,567 µs,796 ms,63%
564,,,,,,,,,
565,8.96 MB,,9.34 MB,6.41 GB,,,567 µs,964 ms,61%
566,,,,,,,,,
567,8.96 MB,,9.34 MB,6.41 GB,,,567 µs,964 ms,67%
568,,,,,,,,,
569,8.96 MB,,9.34 MB,6.41 GB,,,584 µs,964 ms,64%
570,,,,,,,,,
571,,,9.34 MB,6.41 GB,,,584 µs,964 ms,64%
572,,,,,,,,,
573,,,9.34 MB,6.41 GB,,,584 µs,964 ms,67%
574,,,,,,,,,
575,,,9.38 MB,6.41 GB,,,608 µs,964 ms,64%
576,,,,,,,,,
577,,,9.38 MB,6.41 GB,,,608 µs,964 ms,37%
578,,,,,,,,,
579,,,9.38 MB,6.41 GB,,,608 µs,964 ms,64%
580,,,,,,,,,
581,,,9.38 MB,6.41 GB,,,608 µs,966 ms,61%
582,,,,,,,,,
583,,,9.38 MB,6.41 GB,,,611 µs,789 ms,60%
584,,,,,,,,,
585,,,9.38 MB,6.41 GB,,,611 µs,963 ms,54%
586,,,,,,,,,
587,,,9.40 MB,6.41 GB,,,597 µs,963 ms,63%
588,,,,,,,,,
589,,,9.40 MB,6.41 GB,,,597 µs,963 ms,61%
590,,,,,,,,,
591,,,9.40 MB,6.41 GB,,,597 µs,963 ms,59%
592,,,,,,,,,
593,,,9.40 MB,6.41 GB,,,597 µs,963 ms,56%
594,,,,,,,,,
595,,,9.40 MB,6.41 GB,,,597 µs,964 ms,62%
596,,,,,,,,,
597,,,9.40 MB,6.41 GB,,,597 µs,964 ms,59%
598,,,,,,,,,
599,,,9.44 MB,6.41 GB,,,589 µs,964 ms,15%
600,,,,,,,,,
601,,,9.44 MB,6.41 GB,,,600 µs,964 ms,61%
602,,,,,,,,,
603,,,9.44 MB,6.41 GB,,,600 µs,962 ms,62%
604,,,,,,,,,
605,,,9.44 MB,6.41 GB,,,600 µs,962 ms,64%
606,,,,,,,,,
607,,,9.44 MB,6.41 GB,,,600 µs,962 ms,65%
608,,,,,,,,,
609,,,9.44 MB,6.41 GB,,,600 µs,962 ms,66%
610,,,,,,,,,
611,,,9.49 MB,6.41 GB,,,595 µs,959 ms,65%
612,,,,,,,,,
613,,,9.49 MB,6.41 GB,,,595 µs,959 ms,56%
614,,,,,,,,,
615,,,9.49 MB,6.41 GB,,,440 µs,959 ms,60%
616,,,,,,,,,
617,,,9.49 MB,6.41 GB,,,459 µs,959 ms,61%
618,,,,,,,,,
619,,,9.49 MB,6.41 GB,,,478 µs,959 ms,0%
620,,,,,,,,,
621,,,9.49 MB,6.41 GB,,,497 µs,959 ms,58%
622,,,,,,,,,
623,,,9.49 MB,6.41 GB,,,490 µs,959 ms,57%
624,,,,,,,,,
625,,,9.49 MB,6.41 GB,,,471 µs,750 ms,62%
626,,,,,,,,,
627,,,9.49 MB,6.41 GB,,,452 µs,718 ms,62%
628,,,,,,,,,
629,,,9.53 MB,6.41 GB,,,560 µs,686 ms,62%
630,,,,,,,,,
631,,,9.53 MB,6.41 GB,,,560 µs,959 ms,63%
632,,,,,,,,,
633,,,9.53 MB,6.41 GB,,,560 µs,959 ms,60%
634,,,,,,,,,
635,,,9.53 MB,6.41 GB,,,562 µs,959 ms,64%
636,,,,,,,,,
637,,,9.53 MB,6.41 GB,,,562 µs,959 ms,63%
638,,,,,,,,,
639,,,9.53 MB,6.41 GB,,,562 µs,959 ms,62%
640,,,,,,,,,
641,,,9.53 MB,6.41 GB,,,562 µs,961 ms,63%
642,,,,,,,,,
643,,,9.53 MB,6.41 GB,,,477 µs,961 ms,60%
644,,,,,,,,,
645,,,9.53 MB,6.41 GB,,,458 µs,961 ms,62%
646,,,,,,,,,
647,,,9.53 MB,6.41 GB,,,550 µs,961 ms,63%
648,,,,,,,,,
649,,,9.53 MB,6.41 GB,,,550 µs,961 ms,63%
650,,,,,,,,,
651,,,9.53 MB,6.41 GB,,,550 µs,961 ms,58%
652,,,,,,,,,
653,,,9.53 MB,6.41 GB,,,550 µs,961 ms,55%
654,,,,,,,,,
655,,,9.53 MB,6.41 GB,,,550 µs,961 ms,59%
656,,,,,,,,,
657,,,9.53 MB,6.41 GB,,,558 µs,961 ms,27%
658,,,,,,,,,
659,,,9.53 MB,6.41 GB,,,553 µs,964 ms,61%
660,,,,,,,,,
661,,,9.53 MB,6.41 GB,,,553 µs,964 ms,64%
662,,,,,,,,,
663,,,9.53 MB,6.41 GB,,,553 µs,653 ms,63%
664,,,,,,,,,
665,,,9.53 MB,6.41 GB,,,553 µs,685 ms,66%
666,,,,,,,,,
667,,,9.53 MB,6.41 GB,,,553 µs,717 ms,68%
668,,,,,,,,,
669,,,9.54 MB,6.41 GB,,,546 µs,749 ms,64%
670,,,,,,,,,
671,,,9.54 MB,6.41 GB,,,460 µs,782 ms,63%
672,,,,,,,,,
673,,,9.54 MB,6.41 GB,,,543 µs,676 ms,59%
674,,,,,,,,,
675,,,9.54 MB,6.41 GB,,,543 µs,798 ms,63%
676,,,,,,,,,
677,,,9.54 MB,6.41 GB,,,543 µs,765 ms,59%
678,,,,,,,,,
679,,,9.54 MB,6.41 GB,,,543 µs,733 ms,60%
680,,,,,,,,,
681,,,9.54 MB,6.41 GB,,,542 µs,701 ms,63%
682,,,,,,,,,
683,,,9.54 MB,6.41 GB,,,542 µs,669 ms,61%
684,,,,,,,,,
685,,,9.54 MB,6.41 GB,,,542 µs,636 ms,63%
686,,,,,,,,,
687,,,9.54 MB,6.41 GB,,,542 µs,604 ms,65%
688,,,,,,,,,
689,,,9.54 MB,6.41 GB,,,452 µs,572 ms,54%
690,,,,,,,,,
691,,,9.54 MB,6.41 GB,,,471 µs,965 ms,57%
692,,,,,,,,,
693,,,9.54 MB,6.41 GB,,,477 µs,965 ms,63%
694,,,,,,,,,
695,,,9.51 MB,6.41 GB,,,592 µs,965 ms,67%
696,,,,,,,,,
697,,,9.51 MB,6.41 GB,,,592 µs,965 ms,64%
698,,,,,,,,,
699,,,9.51 MB,6.41 GB,,,592 µs,965 ms,64%
700,,,,,,,,,
701,,,9.51 MB,6.41 GB,,,592 µs,963 ms,66%
702,,,,,,,,,
703,,,9.51 MB,6.41 GB,,,592 µs,960 ms,59%
704,,,,,,,,,
705,,,9.51 MB,6.41 GB,,,591 µs,960 ms,62%
706,,,,,,,,,
707,,,9.51 MB,6.41 GB,,,590 µs,960 ms,62%
708,,,,,,,,,
709,,,9.51 MB,6.41 GB,,,590 µs,960 ms,61%
710,,,,,,,,,
711,,,9.51 MB,6.41 GB,,,590 µs,960 ms,64%
712,,,,,,,,,
713,,,9.51 MB,6.41 GB,,,590 µs,960 ms,63%
714,,,,,,,,,
715,,,9.51 MB,6.41 GB,,,590 µs,960 ms,65%
716,,,,,,,,,
717,,,9.51 MB,6.41 GB,,,615 µs,960 ms,64%
718,,,,,,,,,
719,,,9.51 MB,6.41 GB,,,529 µs,563 ms,60%
720,,,,,,,,,
721,,,9.52 MB,6.41 GB,,,597 µs,595 ms,62%
722,,,,,,,,,
723,,,9.52 MB,6.41 GB,,,597 µs,626 ms,0%
724,,,,,,,,,
725,,,9.52 MB,6.41 GB,,,597 µs,658 ms,65%
726,,,,,,,,,
727,,,9.52 MB,6.41 GB,,,597 µs,690 ms,62%
728,,,,,,,,,
729,,,9.52 MB,6.41 GB,,,613 µs,721 ms,0%
730,,,,,,,,,
731,,,9.52 MB,6.41 GB,,,613 µs,753 ms,65%
732,,,,,,,,,
733,,,9.52 MB,6.41 GB,,,613 µs,781 ms,64%
734,,,,,,,,,
735,,,9.52 MB,6.41 GB,,,530 µs,813 ms,62%
736,,,,,,,,,
737,,,9.52 MB,6.41 GB,,,510 µs,946 ms,62%
738,,,,,,,,,
739,,,9.52 MB,6.41 GB,,,490 µs,946 ms,62%
740,,,,,,,,,
741,,,9.52 MB,6.41 GB,,,431 µs,946 ms,62%
742,,,,,,,,,
743,,,9.52 MB,6.41 GB,,,413 µs,946 ms,62%
744,,,,,,,,,
745,,,9.52 MB,6.41 GB,,,394 µs,946 ms,61%
746,,,,,,,,,
747,,,9.52 MB,6.41 GB,,,375 µs,806 ms,60%
748,,,,,,,,,
749,,,9.52 MB,6.41 GB,,,356 µs,951 ms,64%
750,,,,,,,,,
751,,,9.53 MB,6.41 GB,,,569 µs,951 ms,61%
752,,,,,,,,,
753,,,9.53 MB,6.41 GB,,,569 µs,951 ms,64%
754,,,,,,,,,
755,,,9.53 MB,6.41 GB,,,565 µs,951 ms,67%
756,,,,,,,,,
757,,,9.53 MB,6.41 GB,,,565 µs,951 ms,66%
758,,,,,,,,,
759,,,9.53 MB,6.41 GB,,,565 µs,951 ms,65%
760,,,,,,,,,
761,,,9.53 MB,6.41 GB,,,565 µs,951 ms,64%
762,,,,,,,,,
763,,,9.53 MB,6.41 GB,,,565 µs,954 ms,63%
764,,,,,,,,,
765,,,9.53 MB,6.41 GB,,,571 µs,954 ms,63%
766,,,,,,,,,
767,,,9.53 MB,6.41 GB,,,571 µs,954 ms,62%
768,,,,,,,,,
769,,,9.53 MB,6.41 GB,,,571 µs,954 ms,49%
770,,,,,,,,,
771,,,9.53 MB,6.41 GB,,,545 µs,954 ms,62%
772,,,,,,,,,
773,,,9.53 MB,6.41 GB,,,545 µs,954 ms,64%
774,,,,,,,,,
775,,,9.53 MB,6.41 GB,,,545 µs,958 ms,62%
776,,,,,,,,,
777,,,9.53 MB,6.41 GB,,,545 µs,958 ms,64%
778,,,,,,,,,
779,,,9.53 MB,6.41 GB,,,545 µs,963 ms,64%
780,,,,,,,,,
781,,,9.53 MB,6.41 GB,,,345 µs,963 ms,63%
782,,,,,,,,,
783,,,9.53 MB,6.41 GB,,,372 µs,963 ms,65%
784,,,,,,,,,
785,,,9.53 MB,6.41 GB,,,391 µs,963 ms,65%
786,,,,,,,,,
787,,,9.53 MB,6.41 GB,,,409 µs,963 ms,66%
788,,,,,,,,,
789,,,9.53 MB,6.41 GB,,,427 µs,827 ms,30%
790,,,,,,,,,
791,,,9.53 MB,6.41 GB,,,445 µs,795 ms,66%
792,,,,,,,,,
793,,,9.53 MB,6.41 GB,,,545 µs,964 ms,44%
794,,,,,,,,,
795,,,9.53 MB,6.41 GB,,,545 µs,964 ms,64%
796,,,,,,,,,
797,,,9.53 MB,6.41 GB,,,545 µs,964 ms,64%
798,,,,,,,,,
799,,,9.53 MB,6.41 GB,,,455 µs,964 ms,65%
800,,,,,,,,,
801,,,9.53 MB,6.41 GB,,,437 µs,964 ms,65%
802,,,,,,,,,
803,,,9.53 MB,6.41 GB,,,418 µs,964 ms,57%
804,,,,,,,,,
805,,,9.53 MB,6.41 GB,,,400 µs,964 ms,63%
806,,,,,,,,,
807,,,9.53 MB,6.41 GB,,,382 µs,964 ms,64%
808,,,,,,,,,
809,,,9.60 MB,6.41 GB,,,574 µs,966 ms,23%
810,,,,,,,,,
811,,,9.60 MB,6.41 GB,,,609 µs,966 ms,63%
812,,,,,,,,,
813,,,9.60 MB,6.41 GB,,,609 µs,966 ms,67%
814,,,,,,,,,
815,,,9.60 MB,6.41 GB,,,609 µs,966 ms,69%
816,,,,,,,,,
817,,,9.60 MB,6.41 GB,,,609 µs,966 ms,66%
818,,,,,,,,,
819,,,9.60 MB,6.41 GB,,,609 µs,966 ms,68%
820,,,,,,,,,
821,,,9.60 MB,6.41 GB,,,596 µs,966 ms,68%
822,,,,,,,,,
823,,,9.60 MB,6.41 GB,,,596 µs,964 ms,65%
824,,,,,,,,,
825,,,9.60 MB,6.41 GB,,,596 µs,964 ms,62%
826,,,,,,,,,
827,,,9.60 MB,6.41 GB,,,596 µs,964 ms,64%
828,,,,,,,,,
829,,,9.60 MB,6.41 GB,,,596 µs,964 ms,0%
830,,,,,,,,,
831,,,9.60 MB,6.41 GB,,,593 µs,964 ms,61%
832,,,,,,,,,
833,,,9.60 MB,6.41 GB,,,593 µs,964 ms,65%
834,,,,,,,,,
835,,,9.60 MB,6.41 GB,,,588 µs,785 ms,60%
836,,,,,,,,,
837,,,9.60 MB,6.41 GB,,,588 µs,818 ms,65%
838,,,,,,,,,
839,,,9.60 MB,6.41 GB,,,588 µs,964 ms,61%
840,,,,,,,,,
841,,,9.60 MB,6.41 GB,,,588 µs,964 ms,61%
842,,,,,,,,,
843,,,9.60 MB,6.41 GB,,,402 µs,964 ms,62%
844,,,,,,,,,
845,,,9.60 MB,6.41 GB,,,421 µs,964 ms,35%
846,,,,,,,,,
847,,,9.61 MB,6.41 GB,,,447 µs,811 ms,63%
848,,,,,,,,,
849,,,9.61 MB,6.41 GB,,,466 µs,779 ms,63%
850,,,,,,,,,
851,,,9.61 MB,6.41 GB,,,485 µs,961 ms,62%
852,,,,,,,,,
853,,,9.61 MB,6.41 GB,,,577 µs,960 ms,62%
854,,,,,,,,,
855,,,9.61 MB,6.41 GB,,,577 µs,960 ms,15%
856,,,,,,,,,
857,,,9.61 MB,6.41 GB,,,577 µs,960 ms,60%
858,,,,,,,,,
859,,,9.61 MB,6.41 GB,,,577 µs,960 ms,63%
860,,,,,,,,,
861,,,9.61 MB,6.41 GB,,,577 µs,960 ms,57%
862,,,,,,,,,
863,,,9.61 MB,6.41 GB,,,485 µs,960 ms,56%
864,,,,,,,,,
865,,,9.61 MB,6.41 GB,,,466 µs,820 ms,57%
866,,,,,,,,,
867,,,9.60 MB,6.41 GB,,,569 µs,958 ms,31%
868,,,,,,,,,
869,,,9.60 MB,6.41 GB,,,572 µs,958 ms,53%
870,,,,,,,,,
871,,,9.60 MB,6.41 GB,,,572 µs,958 ms,58%
872,,,,,,,,,
873,,,9.60 MB,6.41 GB,,,572 µs,958 ms,56%
874,,,,,,,,,
875,,,9.60 MB,6.41 GB,,,572 µs,958 ms,57%
876,,,,,,,,,
877,,,9.61 MB,6.41 GB,,,577 µs,954 ms,60%
878,,,,,,,,,
879,,,9.61 MB,6.41 GB,,,577 µs,954 ms,61%
880,,,,,,,,,
881,,,9.61 MB,6.41 GB,,,577 µs,952 ms,58%
882,,,,,,,,,
883,,,9.61 MB,6.41 GB,,,577 µs,952 ms,55%
884,,,,,,,,,
885,,,9.61 MB,6.41 GB,,,577 µs,952 ms,59%
886,,,,,,,,,
887,,,9.61 MB,6.41 GB,,,577 µs,952 ms,57%
888,,,,,,,,,
889,,,9.61 MB,6.41 GB,,,568 µs,952 ms,56%
890,,,,,,,,,
891,,,9.61 MB,6.41 GB,,,568 µs,954 ms,55%
892,,,,,,,,,
893,,,9.61 MB,6.41 GB,,,568 µs,791 ms,53%
894,,,,,,,,,
895,,,9.61 MB,6.41 GB,,,559 µs,823 ms,52%
896,,,,,,,,,
897,,,9.61 MB,6.41 GB,,,559 µs,954 ms,58%
898,,,,,,,,,
899,,,9.61 MB,6.41 GB,,,559 µs,954 ms,57%
900,,,,,,,,,
901,,,9.61 MB,6.41 GB,,,559 µs,954 ms,57%
902,,,,,,,,,
903,,,9.61 MB,6.41 GB,,,559 µs,954 ms,62%
904,,,,,,,,,
905,,,9.61 MB,6.41 GB,,,565 µs,954 ms,28%
906,,,,,,,,,
907,,,9.61 MB,6.41 GB,,,463 µs,954 ms,40%
908,,,,,,,,,
909,,,9.61 MB,6.41 GB,,,482 µs,954 ms,61%
910,,,,,,,,,
911,,,9.61 MB,6.41 GB,,,571 µs,952 ms,57%
912,,,,,,,,,
913,,,9.61 MB,6.41 GB,,,571 µs,952 ms,62%
914,,,,,,,,,
915,,,9.61 MB,6.41 GB,,,571 µs,952 ms,57%
916,,,,,,,,,
917,,,9.61 MB,6.41 GB,,,571 µs,952 ms,59%
918,,,,,,,,,
919,,,9.61 MB,6.41 GB,,,562 µs,952 ms,58%
920,,,,,,,,,
921,,,9.61 MB,6.41 GB,,,562 µs,952 ms,49%
922,,,,,,,,,
923,,,9.61 MB,6.41 GB,,,562 µs,795 ms,59%
924,,,,,,,,,
925,,,9.61 MB,6.41 GB,,,562 µs,959 ms,48%
926,,,,,,,,,
927,,,9.61 MB,6.41 GB,,,553 µs,959 ms,62%
928,,,,,,,,,
929,,,9.61 MB,6.41 GB,,,553 µs,959 ms,62%
930,,,,,,,,,
931,,,9.61 MB,6.41 GB,,,553 µs,959 ms,59%
932,,,,,,,,,
933,,,9.61 MB,6.41 GB,,,553 µs,959 ms,65%
934,,,,,,,,,
935,,,9.61 MB,6.41 GB,,,472 µs,959 ms,61%
936,,,,,,,,,
937,,,9.61 MB,6.41 GB,,,462 µs,959 ms,39%
938,,,,,,,,,
939,,,9.30 MB,6.41 GB,,,593 µs,959 ms,62%
940,,,,,,,,,
941,,,9.30 MB,6.41 GB,,,593 µs,959 ms,62%
942,,,,,,,,,
943,,,9.30 MB,6.41 GB,,,593 µs,959 ms,59%
944,,,,,,,,,
945,,,9.30 MB,6.41 GB,,,593 µs,957 ms,61%
946,,,,,,,,,
947,,,9.30 MB,6.41 GB,,,593 µs,957 ms,60%
948,,,,,,,,,
949,,,9.30 MB,6.41 GB,,,600 µs,957 ms,60%
950,,,,,,,,,
951,,,9.30 MB,6.41 GB,,,600 µs,958 ms,57%
952,,,,,,,,,
953,,,9.30 MB,6.41 GB,,,600 µs,958 ms,59%
954,,,,,,,,,
955,,,9.30 MB,6.41 GB,,,600 µs,958 ms,61%
956,,,,,,,,,
957,,,9.30 MB,6.41 GB,,,589 µs,957 ms,62%
958,,,,,,,,,
959,,,9.30 MB,6.41 GB,,,589 µs,957 ms,62%
960,,,,,,,,,
961,,,9.30 MB,6.41 GB,,,589 µs,957 ms,60%
962,,,,,,,,,
963,,,9.30 MB,6.41 GB,,,589 µs,957 ms,64%
964,,,,,,,,,
965,,,9.30 MB,6.41 GB,,,609 µs,957 ms,64%
966,,,,,,,,,
967,,,9.30 MB,6.41 GB,,,609 µs,799 ms,63%
968,,,,,,,,,
969,,,9.30 MB,6.41 GB,,,609 µs,954 ms,66%
970,,,,,,,,,
971,,,9.30 MB,6.41 GB,,,583 µs,954 ms,64%
972,,,,,,,,,
973,,,9.30 MB,6.41 GB,,,583 µs,801 ms,34%
974,,,,,,,,,
975,,,9.30 MB,6.41 GB,,,583 µs,955 ms,61%
976,,,,,,,,,
977,,,9.30 MB,6.41 GB,,,583 µs,955 ms,59%
978,,,,,,,,,
979,,,9.30 MB,6.41 GB,,,448 µs,955 ms,62%
980,,,,,,,,,
981,,,9.30 MB,6.41 GB,,,546 µs,955 ms,59%
982,,,,,,,,,
983,,,9.30 MB,6.41 GB,,,546 µs,955 ms,60%
984,,,,,,,,,
985,,,9.30 MB,6.41 GB,,,546 µs,787 ms,59%
986,,,,,,,,,
987,,,9.30 MB,6.41 GB,,,561 µs,955 ms,61%
988,,,,,,,,,
989,,,9.30 MB,6.41 GB,,,561 µs,955 ms,58%
990,,,,,,,,,
991,,,9.30 MB,6.41 GB,,,561 µs,802 ms,61%
992,,,,,,,,,
993,,,9.30 MB,6.41 GB,,,561 µs,770 ms,63%
994,,,,,,,,,
995,,,9.30 MB,6.41 GB,,,561 µs,955 ms,64%
996,,,,,,,,,
997,,,9.30 MB,6.41 GB,,,561 µs,955 ms,65%
998,,,,,,,,,
999,,,9.30 MB,6.41 GB,,,451 µs,955 ms,66%
1000,,,,,,,,,
1001,,,9.30 MB,6.41 GB,,,469 µs,955 ms,62%
1002,,,,,,,,,
1003,,,9.30 MB,6.41 GB,,,545 µs,955 ms,61%
1004,,,,,,,,,
1005,,,9.30 MB,6.41 GB,,,545 µs,955 ms,61%
1006,,,,,,,,,
1007,,,9.30 MB,6.41 GB,,,545 µs,955 ms,16%
1008,,,,,,,,,
1009,,,9.30 MB,6.41 GB,,,545 µs,955 ms,59%
1010,,,,,,,,,
1011,,,9.30 MB,6.41 GB,,,545 µs,956 ms,61%
1012,,,,,,,,,
1013,,,9.30 MB,6.41 GB,,,464 µs,956 ms,62%
1014,,,,,,,,,
1015,,,9.31 MB,6.41 GB,,,547 µs,956 ms,60%
1016,,,,,,,,,
1017,,,9.31 MB,6.41 GB,,,557 µs,956 ms,61%
1018,,,,,,,,,
1019,,,9.31 MB,6.41 GB,,,557 µs,956 ms,57%
1020,,,,,,,,,
1021,,,9.31 MB,6.41 GB,,,557 µs,956 ms,0%
1022,,,,,,,,,
1023,,,9.31 MB,6.41 GB,,,557 µs,956 ms,66%
1024,,,,,,,,,
1025,,,9.31 MB,6.41 GB,,,557 µs,956 ms,67%
1026,,,,,,,,,
1027,,,9.31 MB,6.41 GB,,,557 µs,956 ms,65%
1028,,,,,,,,,
1029,,,9.31 MB,6.41 GB,,,557 µs,953 ms,66%
1030,,,,,,,,,
1031,,,9.31 MB,6.41 GB,,,470 µs,953 ms,64%
1032,,,,,,,,,
1033,,,9.31 MB,6.41 GB,,,543 µs,953 ms,62%
1034,,,,,,,,,
1035,,,9.31 MB,6.41 GB,,,543 µs,790 ms,63%
1036,,,,,,,,,
1037,,,9.31 MB,6.41 GB,,,543 µs,951 ms,59%
1038,,,,,,,,,
1039,,,9.31 MB,6.41 GB,,,538 µs,951 ms,40%
1040,,,,,,,,,
1041,,,9.31 MB,6.41 GB,,,538 µs,951 ms,62%
1042,,,,,,,,,
1043,,,9.31 MB,6.41 GB,,,538 µs,951 ms,63%
1044,,,,,,,,,
1045,,,9.31 MB,6.41 GB,,,538 µs,951 ms,60%
1046,,,,,,,,,
1047,,,9.31 MB,6.41 GB,,,545 µs,953 ms,65%
1048,,,,,,,,,
1049,,,9.31 MB,6.41 GB,,,545 µs,953 ms,63%
1050,,,,,,,,,
1051,,,9.31 MB,6.41 GB,,,545 µs,953 ms,61%
1052,,,,,,,,,
1053,,,9.31 MB,6.41 GB,,,545 µs,953 ms,61%
1054,,,,,,,,,
1055,,,9.31 MB,6.41 GB,,,573 µs,951 ms,65%
1056,,,,,,,,,
1057,,,9.31 MB,6.41 GB,,,573 µs,951 ms,33%
1058,,,,,,,,,
1059,,,9.31 MB,6.41 GB,,,499 µs,953 ms,64%
1060,,,,,,,,,
1061,,,9.31 MB,6.41 GB,,,582 µs,953 ms,66%
1062,,,,,,,,,
1063,,,9.31 MB,6.41 GB,,,582 µs,953 ms,64%
1064,,,,,,,,,
1065,,,9.31 MB,6.41 GB,,,582 µs,953 ms,63%
1066,,,,,,,,,
1067,,,9.31 MB,6.41 GB,,,582 µs,953 ms,63%
1068,,,,,,,,,
1069,,,9.31 MB,6.41 GB,,,504 µs,953 ms,59%
1070,,,,,,,,,
1071,,,9.31 MB,6.41 GB,,,485 µs,957 ms,61%
1072,,,,,,,,,
1073,,,9.31 MB,6.41 GB,,,465 µs,957 ms,60%
1074,,,,,,,,,
1075,,,9.31 MB,6.41 GB,,,581 µs,957 ms,61%
1076,,,,,,,,,
1077,,,9.31 MB,6.41 GB,,,581 µs,785 ms,63%
1078,,,,,,,,,
1079,,,9.31 MB,6.41 GB,,,581 µs,959 ms,56%
1080,,,,,,,,,
1081,,,9.31 MB,6.41 GB,,,581 µs,959 ms,62%
1082,,,,,,,,,
1083,,,9.31 MB,6.41 GB,,,581 µs,959 ms,66%
1084,,,,,,,,,
1085,,,9.31 MB,6.41 GB,,,581 µs,959 ms,65%
1086,,,,,,,,,
1087,,,9.31 MB,6.41 GB,,,603 µs,959 ms,66%
1088,,,,,,,,,
1089,,,9.31 MB,6.41 GB,,,603 µs,961 ms,65%
1090,,,,,,,,,
1091,,,9.31 MB,6.41 GB,,,603 µs,961 ms,66%
1092,,,,,,,,,
1093,,,9.31 MB,6.41 GB,,,591 µs,961 ms,60%
1094,,,,,,,,,
1095,,,9.31 MB,6.41 GB,,,591 µs,799 ms,61%
1096,,,,,,,,,
1097,,,9.31 MB,6.41 GB,,,591 µs,767 ms,62%
1098,,,,,,,,,
1099,,,9.31 MB,6.41 GB,,,566 µs,735 ms,61%
1100,,,,,,,,,
1101,,,9.31 MB,6.41 GB,,,566 µs,703 ms,50%
1102,,,,,,,,,
1103,,,9.31 MB,6.41 GB,,,566 µs,671 ms,59%
1104,,,,,,,,,
1105,,,9.31 MB,6.41 GB,,,566 µs,639 ms,63%
1106,,,,,,,,,
1107,,,9.31 MB,6.41 GB,,,566 µs,630 ms,59%
